Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Jun-24
NIN RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,200",50 to 60,600 to 700,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Jun-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,2,"3,700",50 to 60,500 to 600,Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"3,650",60 to 70,700 to 800,Jun-24
BLOSSOMS @ WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"5,700",110 to 120,"1,100 to 1,200",Jun-24
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,400",70 to 80,800 to 900,Jun-24
NON-LANDED HOUSING DEVELOPMENT,MACPHERSON ROAD,13,Non-Landed Properties,NA,"2,000",70 to 80,700 to 800,Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,3,"5,000",110 to 120,"1,200 to 1,300",Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,3,"6,800",100 to 110,"1,100 to 1,200",Jun-24
THE SCENIC @ BRADDELL,BRADDELL ROAD,13,Non-Landed Properties,2,"3,500",70 to 80,800 to 900,Jun-24
8@WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"6,000",100 to 110,"1,000 to 1,100",Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,3,"6,200",90 to 100,"900 to 1,000",Jun-24
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"2,850",40 to 50,400 to 500,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"3,600",50 to 60,600 to 700,Jun-24
BLOSSOMS @ WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"5,700",110 to 120,"1,100 to 1,200",Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"3,700",60 to 70,700 to 800,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,3,"6,000",90 to 100,"1,000 to 1,100",Jun-24
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"2,850",40 to 50,400 to 500,Jun-24
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,200",50 to 60,600 to 700,Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"3,900",60 to 70,700 to 800,Jun-24
ONE LEICESTER,LEICESTER ROAD,13,Non-Landed Properties,3,"5,400",110 to 120,"1,200 to 1,300",Jun-24
MYRA,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Jun-24
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,700",50 to 60,500 to 600,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,500",50 to 60,600 to 700,Jun-24
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"3,450",60 to 70,600 to 700,Jun-24
8@WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,NA,"2,650",30 to 40,300 to 400,Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"3,080",70 to 80,800 to 900,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Jun-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,500",40 to 50,500 to 600,Jun-24
EURO-ASIA PARK,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"3,300",90 to 100,"1,000 to 1,100",Jun-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,000",50 to 60,600 to 700,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,400",60 to 70,600 to 700,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,3,"4,600",90 to 100,"900 to 1,000",Jun-24
INTERO,LEICESTER ROAD,13,Non-Landed Properties,3,"4,600",90 to 100,"1,000 to 1,100",Jun-24
MYRA,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jun-24
PLATINUM EDGE,LEICESTER ROAD,13,Non-Landed Properties,3,"4,500",90 to 100,"1,000 to 1,100",Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,3,"7,000",90 to 100,"900 to 1,000",Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"3,800",60 to 70,700 to 800,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,3,"6,000",90 to 100,"900 to 1,000",Jun-24
INTERO,LEICESTER ROAD,13,Non-Landed Properties,3,"5,300",90 to 100,"1,000 to 1,100",Jun-24
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,400",60 to 70,600 to 700,Jun-24
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,000",50 to 60,500 to 600,Jun-24
8@WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,NA,"2,600",30 to 40,300 to 400,Jun-24
8@WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"4,200",70 to 80,800 to 900,Jun-24
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"2,900",30 to 40,400 to 500,Jun-24
MYRA,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,4,"9,000",130 to 140,"1,400 to 1,500",Jun-24
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"3,700",60 to 70,700 to 800,Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jun-24
AVON PARK,YOUNGBERG TERRACE,13,Non-Landed Properties,3,"4,800",110 to 120,"1,200 to 1,300",Jun-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,2,"4,200",70 to 80,800 to 900,Jun-24
8@WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Jun-24
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,200",40 to 50,500 to 600,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,Jun-24
THE SCENIC @ BRADDELL,BRADDELL ROAD,13,Non-Landed Properties,NA,"2,000",30 to 40,300 to 400,Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"3,700",50 to 60,600 to 700,Jun-24
AVON PARK,YOUNGBERG TERRACE,13,Non-Landed Properties,3,"5,500",150 to 160,"1,700 to 1,800",Jun-24
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,2,"4,200",70 to 80,800 to 900,Jun-24
PARC MONDRIAN,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"5,000",150 to 160,"1,600 to 1,700",Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,3,"6,500",90 to 100,"900 to 1,000",Jun-24
THE VENUE RESIDENCES,TAI THONG CRESCENT,13,Non-Landed Properties,2,"4,000",90 to 100,"900 to 1,000",Jun-24
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,2,"3,800",70 to 80,800 to 900,Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,3,"4,100",90 to 100,"1,000 to 1,100",Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"3,800",60 to 70,700 to 800,Jun-24
SANT RITZ,PHENG GECK AVENUE,13,Non-Landed Properties,1,"2,900",40 to 50,500 to 600,Jun-24
NON-LANDED HOUSING DEVELOPMENT,MACPHERSON ROAD,13,Non-Landed Properties,NA,"4,400",70 to 80,700 to 800,Jun-24
NON-LANDED HOUSING DEVELOPMENT,MACPHERSON ROAD,13,Non-Landed Properties,NA,"3,000",100 to 110,"1,000 to 1,100",Jun-24
EURO-ASIA PARK,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"3,250",80 to 90,800 to 900,Jun-24
NON-LANDED HOUSING DEVELOPMENT,MACPHERSON ROAD,13,Non-Landed Properties,NA,"3,600",70 to 80,700 to 800,Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Jun-24
SENNETT ESTATE,TAI THONG CRESCENT,13,Non-Landed Properties,NA,"3,500",80 to 90,800 to 900,Jun-24
8@WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"4,200",70 to 80,800 to 900,Jun-24
BLOSSOMS @ WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"4,000",110 to 120,"1,100 to 1,200",Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"4,400",70 to 80,700 to 800,Jun-24
INTERO,LEICESTER ROAD,13,Non-Landed Properties,3,"4,600",90 to 100,"1,000 to 1,100",Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Jun-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Jun-24
SANT RITZ,PHENG GECK AVENUE,13,Non-Landed Properties,2,"4,000",60 to 70,600 to 700,Jun-24
SENNETT ESTATE,JALAN WANGI,13,Non-Landed Properties,NA,"5,000",90 to 100,"1,000 to 1,100",Jun-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jun-24
18 WOODSVILLE,WOODSVILLE CLOSE,13,Non-Landed Properties,1,"2,950",40 to 50,400 to 500,Jun-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Jun-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jun-24
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,May-24
SANT RITZ,PHENG GECK AVENUE,13,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,300",70 to 80,800 to 900,May-24
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"3,200",60 to 70,700 to 800,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,4,"8,500",130 to 140,"1,400 to 1,500",May-24
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,3,"5,200",80 to 90,"900 to 1,000",May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,3,"5,583",80 to 90,"900 to 1,000",May-24
THE VENUE RESIDENCES,TAI THONG CRESCENT,13,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,May-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,May-24
18 WOODSVILLE,WOODSVILLE CLOSE,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,May-24
EURO-ASIA PARK,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"3,650",80 to 90,800 to 900,May-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,May-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,May-24
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,000",50 to 60,500 to 600,May-24
EURO-ASIA PARK,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"3,200",70 to 80,700 to 800,May-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,200",60 to 70,600 to 700,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,3,"6,300",90 to 100,"900 to 1,000",May-24
NIN RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"2,700",40 to 50,500 to 600,May-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,May-24
WOODSVILLE 28,WOODSVILLE CLOSE,13,Non-Landed Properties,2,"4,800",70 to 80,800 to 900,May-24
MYRA,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,2,"4,300",60 to 70,600 to 700,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"3,800",50 to 60,600 to 700,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,May-24
PLATINUM EDGE,LEICESTER ROAD,13,Non-Landed Properties,2,"3,500",70 to 80,700 to 800,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,May-24
THE VENUE RESIDENCES,TAI THONG CRESCENT,13,Non-Landed Properties,1,"3,300",40 to 50,500 to 600,May-24
SANT RITZ,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,100",40 to 50,500 to 600,May-24
ONE LEICESTER,LEICESTER ROAD,13,Non-Landed Properties,3,"4,900",120 to 130,"1,200 to 1,300",May-24
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,600",60 to 70,600 to 700,May-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,100",50 to 60,500 to 600,May-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"2,900",30 to 40,400 to 500,May-24
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,2,"3,750",70 to 80,700 to 800,May-24
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,May-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"3,899",60 to 70,600 to 700,May-24
SANT RITZ,PHENG GECK AVENUE,13,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,May-24
NON-LANDED HOUSING DEVELOPMENT,MACPHERSON ROAD,13,Non-Landed Properties,NA,"4,000",70 to 80,800 to 900,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,000",50 to 60,600 to 700,May-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,May-24
THE VENUE RESIDENCES,TAI THONG CRESCENT,13,Non-Landed Properties,1,"3,500",60 to 70,700 to 800,May-24
18 WOODSVILLE,WOODSVILLE CLOSE,13,Non-Landed Properties,2,"3,800",60 to 70,700 to 800,May-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,3,"5,000",90 to 100,"1,000 to 1,100",May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,200",50 to 60,600 to 700,May-24
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,600",60 to 70,600 to 700,May-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,May-24
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,400",70 to 80,700 to 800,May-24
18 WOODSVILLE,WOODSVILLE CLOSE,13,Non-Landed Properties,1,"3,250",40 to 50,400 to 500,May-24
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,May-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"3,700",60 to 70,700 to 800,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,3,"8,100",90 to 100,"1,000 to 1,100",May-24
SANT RITZ,PHENG GECK AVENUE,13,Non-Landed Properties,2,"3,600",60 to 70,600 to 700,May-24
EURO-ASIA PARK,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"2,850",70 to 80,700 to 800,May-24
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,200",40 to 50,500 to 600,May-24
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,May-24
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"3,950",50 to 60,500 to 600,May-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"4,100",50 to 60,500 to 600,May-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,3,"7,500",110 to 120,"1,200 to 1,300",May-24
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,3,"5,300",100 to 110,"1,100 to 1,200",May-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,May-24
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"2,850",40 to 50,400 to 500,May-24
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,May-24
