Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
MONT BOTANIK RESIDENCE,JALAN REMAJA,23,Non-Landed Properties,2,"4,000",60 to 70,600 to 700,Apr-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,NA,"3,000",40 to 50,400 to 500,Apr-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Apr-24
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Apr-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-24
HILLSTA,PHOENIX ROAD,23,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Apr-24
MAYSPRINGS,PETIR ROAD,23,Non-Landed Properties,2,"3,550",80 to 90,"900 to 1,000",Apr-24
THE LANAI,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,700",100 to 110,"1,100 to 1,200",Apr-24
THE LINEAR,UPPER BUKIT TIMAH ROAD,23,Non-Landed Properties,2,"1,388",100 to 110,"1,000 to 1,100",Apr-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Apr-24
DAIRY FARM RESIDENCES,DAIRY FARM LANE,23,Non-Landed Properties,2,"3,600",70 to 80,700 to 800,Apr-24
REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,23,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Apr-24
THE HILLIER,HILLVIEW RISE,23,Non-Landed Properties,1,"3,300",50 to 60,600 to 700,Apr-24
GUILIN VIEW,BUKIT BATOK STREET 52,23,Non-Landed Properties,3,"4,050",110 to 120,"1,200 to 1,300",Apr-24
LAUREL TREE,HILLVIEW TERRACE,23,Non-Landed Properties,1,"3,100",70 to 80,800 to 900,Apr-24
HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,23,Non-Landed Properties,2,"3,800",90 to 100,"900 to 1,000",Apr-24
THE TENNERY,WOODLANDS ROAD,23,Non-Landed Properties,1,"2,900",50 to 60,600 to 700,Apr-24
THE JADE,BUKIT BATOK CENTRAL LINK,23,Non-Landed Properties,2,"4,100",90 to 100,"1,000 to 1,100",Apr-24
GUILIN VIEW,BUKIT BATOK STREET 52,23,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Apr-24
HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,23,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Apr-24
HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,23,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Apr-24
HILLBROOKS,HILLVIEW AVENUE,23,Non-Landed Properties,4,"6,100",150 to 160,"1,600 to 1,700",Apr-24
ESPA,CASHEW ROAD,23,Non-Landed Properties,2,"2,900",70 to 80,800 to 900,Apr-24
GUILIN VIEW,BUKIT BATOK STREET 52,23,Non-Landed Properties,4,"5,900",140 to 150,"1,500 to 1,600",Apr-24
PALM GARDENS,HONG SAN WALK,23,Non-Landed Properties,3,"3,850",110 to 120,"1,200 to 1,300",Apr-24
THE PETALS,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Apr-24
THE LANAI,HILLVIEW AVENUE,23,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",Apr-24
THE PETALS,HILLVIEW AVENUE,23,Non-Landed Properties,3,"3,600",120 to 130,"1,300 to 1,400",Apr-24
REGENT GROVE,CHOA CHU KANG NORTH 7,23,Non-Landed Properties,3,"3,900",100 to 110,"1,100 to 1,200",Apr-24
HILLINGTON GREEN,HILLVIEW AVENUE,23,Non-Landed Properties,2,"3,800",90 to 100,"900 to 1,000",Apr-24
HILLVIEW HEIGHTS,HILLVIEW AVENUE,23,Non-Landed Properties,2,"3,700",90 to 100,"900 to 1,000",Apr-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,3,"4,600",80 to 90,800 to 900,Apr-24
HILLVIEW 128,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,200",90 to 100,"900 to 1,000",Apr-24
HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,23,Non-Landed Properties,2,"3,600",90 to 100,"900 to 1,000",Apr-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,3,"4,750",80 to 90,"900 to 1,000",Apr-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,NA,"3,000",40 to 50,400 to 500,Apr-24
FORESQUE RESIDENCES,PETIR ROAD,23,Non-Landed Properties,3,"4,800",110 to 120,"1,200 to 1,300",Apr-24
PALM GARDENS,HONG SAN WALK,23,Non-Landed Properties,3,"4,188",110 to 120,"1,200 to 1,300",Apr-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,1,"3,100",50 to 60,500 to 600,Apr-24
HILLTOP GROVE,HILLVIEW AVENUE,23,Non-Landed Properties,2,"3,100",80 to 90,800 to 900,Apr-24
THE DAIRY FARM,DAIRY FARM ROAD,23,Non-Landed Properties,1,"4,000",100 to 110,"1,100 to 1,200",Apr-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,2,"3,500",50 to 60,600 to 700,Apr-24
HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,23,Non-Landed Properties,3,"3,700",120 to 130,"1,300 to 1,400",Apr-24
THE DAIRY FARM,DAIRY FARM ROAD,23,Non-Landed Properties,2,"3,800",120 to 130,"1,300 to 1,400",Apr-24
MONTROSA,HILLVIEW AVENUE,23,Non-Landed Properties,3,"3,600",110 to 120,"1,100 to 1,200",Apr-24
MERAWOODS,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,000",120 to 130,"1,300 to 1,400",Apr-24
MERAWOODS,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,500",150 to 160,"1,600 to 1,700",Apr-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,2,"3,700",60 to 70,600 to 700,Apr-24
HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,23,Non-Landed Properties,2,"3,500",90 to 100,"900 to 1,000",Apr-24
THE TENNERY,WOODLANDS ROAD,23,Non-Landed Properties,1,"2,800",50 to 60,600 to 700,Apr-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,3,"4,600",80 to 90,800 to 900,Apr-24
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-Landed Properties,3,"4,250",90 to 100,"900 to 1,000",Apr-24
NORTHVALE,CHOA CHU KANG LOOP,23,Non-Landed Properties,3,"4,000",120 to 130,"1,300 to 1,400",Apr-24
PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,23,Non-Landed Properties,2,"2,950",80 to 90,"900 to 1,000",Apr-24
HILLVISTA,ELIZABETH DRIVE,23,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Apr-24
NATURA@HILLVIEW,HILLVIEW TERRACE,23,Non-Landed Properties,2,"2,800",50 to 60,500 to 600,Apr-24
GLENDALE PARK,HILLVIEW AVENUE,23,Non-Landed Properties,3,"5,300",140 to 150,"1,500 to 1,600",Apr-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Apr-24
THE WARREN,CHOA CHU KANG LOOP,23,Non-Landed Properties,2,"3,900",90 to 100,"1,000 to 1,100",Apr-24
THE MADEIRA,BUKIT BATOK STREET 31,23,Non-Landed Properties,3,"4,500",120 to 130,"1,300 to 1,400",Apr-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,NA,"3,200",40 to 50,400 to 500,Apr-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,2,"3,800",60 to 70,700 to 800,Apr-24
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-Landed Properties,2,"4,000",60 to 70,600 to 700,Apr-24
THE LINEAR,UPPER BUKIT TIMAH ROAD,23,Non-Landed Properties,3,"4,700",110 to 120,"1,200 to 1,300",Apr-24
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Apr-24
HILLINGTON GREEN,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,500",120 to 130,"1,300 to 1,400",Apr-24
THE TENNERY,WOODLANDS ROAD,23,Non-Landed Properties,1,"3,000",50 to 60,600 to 700,Apr-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,2,"3,800",60 to 70,700 to 800,Apr-24
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-Landed Properties,3,"4,600",150 to 160,"1,600 to 1,700",Apr-24
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-Landed Properties,3,"3,800",150 to 160,"1,600 to 1,700",Mar-24
THE TENNERY,WOODLANDS ROAD,23,Non-Landed Properties,2,"3,800",80 to 90,800 to 900,Mar-24
THE TENNERY,WOODLANDS ROAD,23,Non-Landed Properties,2,"3,650",80 to 90,800 to 900,Mar-24
HILLVIEW PARK,HILLVIEW AVENUE,23,Non-Landed Properties,2,"3,000",70 to 80,700 to 800,Mar-24
NORTHVALE,CHOA CHU KANG LOOP,23,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Mar-24
NORTHVALE,CHOA CHU KANG LOOP,23,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Mar-24
YEWTEE RESIDENCES,CHOA CHU KANG NORTH 6,23,Non-Landed Properties,3,"4,200",100 to 110,"1,100 to 1,200",Mar-24
THE DAIRY FARM,DAIRY FARM ROAD,23,Non-Landed Properties,2,"4,000",110 to 120,"1,200 to 1,300",Mar-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,NA,"3,000",40 to 50,400 to 500,Mar-24
THE HILLIER,HILLVIEW RISE,23,Non-Landed Properties,1,"2,900",50 to 60,600 to 700,Mar-24
NORTHVALE,CHOA CHU KANG LOOP,23,Non-Landed Properties,2,"3,800",100 to 110,"1,000 to 1,100",Mar-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,NA,"3,300",40 to 50,400 to 500,Mar-24
THE PETALS,HILLVIEW AVENUE,23,Non-Landed Properties,2,"2,450",110 to 120,"1,100 to 1,200",Mar-24
THE JADE,BUKIT BATOK CENTRAL LINK,23,Non-Landed Properties,2,"4,000",100 to 110,"1,000 to 1,100",Mar-24
HILLVISTA,ELIZABETH DRIVE,23,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Mar-24
MAYSPRINGS,PETIR ROAD,23,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Mar-24
HILLSTA,PHOENIX ROAD,23,Non-Landed Properties,1,"2,650",50 to 60,500 to 600,Mar-24
THE HILLIER,HILLVIEW RISE,23,Non-Landed Properties,1,"3,500",50 to 60,600 to 700,Mar-24
THE TENNERY,WOODLANDS ROAD,23,Non-Landed Properties,1,"3,100",50 to 60,600 to 700,Mar-24
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-Landed Properties,2,"3,500",60 to 70,700 to 800,Mar-24
LE QUEST,BUKIT BATOK STREET 41,23,Non-Landed Properties,2,"3,200",50 to 60,600 to 700,Mar-24
MI CASA,CHOA CHU KANG AVENUE 3,23,Non-Landed Properties,2,"3,550",90 to 100,"900 to 1,000",Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,1,"3,600",50 to 60,500 to 600,Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,Mar-24
THE TENNERY,WOODLANDS ROAD,23,Non-Landed Properties,1,"2,850",50 to 60,600 to 700,Mar-24
HILLVIEW HEIGHTS,HILLVIEW AVENUE,23,Non-Landed Properties,2,"3,800",90 to 100,"900 to 1,000",Mar-24
HILLVIEW HEIGHTS,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,000",110 to 120,"1,100 to 1,200",Mar-24
GUILIN VIEW,BUKIT BATOK STREET 52,23,Non-Landed Properties,2,"3,800",70 to 80,800 to 900,Mar-24
HILLBROOKS,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Mar-24
PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,23,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Mar-24
NATURA@HILLVIEW,HILLVIEW TERRACE,23,Non-Landed Properties,2,"2,700",40 to 50,500 to 600,Mar-24
MAYSPRINGS,PETIR ROAD,23,Non-Landed Properties,3,"4,250",120 to 130,"1,300 to 1,400",Mar-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,2,"4,200",80 to 90,800 to 900,Mar-24
DAIRY FARM RESIDENCES,DAIRY FARM LANE,23,Non-Landed Properties,2,"3,600",60 to 70,700 to 800,Mar-24
THE WARREN,CHOA CHU KANG LOOP,23,Non-Landed Properties,2,"3,400",90 to 100,"1,000 to 1,100",Mar-24
CENTURY MANSIONS,JALAN REMAJA,23,Non-Landed Properties,3,"4,000",80 to 90,"900 to 1,000",Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,1,"3,200",50 to 60,500 to 600,Mar-24
HILLSTA,PHOENIX ROAD,23,Non-Landed Properties,NA,"3,000",40 to 50,500 to 600,Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,3,"4,500",80 to 90,"900 to 1,000",Mar-24
DAIRY FARM RESIDENCES,DAIRY FARM LANE,23,Non-Landed Properties,2,"3,400",60 to 70,700 to 800,Mar-24
LE QUEST,BUKIT BATOK STREET 41,23,Non-Landed Properties,NA,"2,050",40 to 50,400 to 500,Mar-24
NORTHVALE,CHOA CHU KANG LOOP,23,Non-Landed Properties,3,"3,500",120 to 130,"1,200 to 1,300",Mar-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,2,"3,600",60 to 70,700 to 800,Mar-24
CHANTILLY RISE,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Mar-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,2,"3,800",60 to 70,700 to 800,Mar-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,NA,"2,800",40 to 50,400 to 500,Mar-24
YEWTEE RESIDENCES,CHOA CHU KANG NORTH 6,23,Non-Landed Properties,3,"4,050",110 to 120,"1,100 to 1,200",Mar-24
MERAWOODS,HILLVIEW AVENUE,23,Non-Landed Properties,2,"2,900",90 to 100,"1,000 to 1,100",Mar-24
HILLVISTA,ELIZABETH DRIVE,23,Non-Landed Properties,3,"4,500",110 to 120,"1,100 to 1,200",Mar-24
NATURA@HILLVIEW,HILLVIEW TERRACE,23,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Mar-24
THE WARREN,CHOA CHU KANG LOOP,23,Non-Landed Properties,3,"4,100",110 to 120,"1,200 to 1,300",Mar-24
REGENT GROVE,CHOA CHU KANG NORTH 7,23,Non-Landed Properties,3,"3,700",100 to 110,"1,100 to 1,200",Mar-24
HILLVIEW PARK,HILLVIEW AVENUE,23,Non-Landed Properties,2,"3,500",70 to 80,800 to 900,Mar-24
DAIRY FARM RESIDENCES,DAIRY FARM LANE,23,Non-Landed Properties,2,"3,400",50 to 60,600 to 700,Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,3,"4,500",80 to 90,"900 to 1,000",Mar-24
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-Landed Properties,1,"2,700",40 to 50,500 to 600,Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,2,"3,600",50 to 60,600 to 700,Mar-24
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-Landed Properties,1,"2,600",40 to 50,500 to 600,Mar-24
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-Landed Properties,2,"3,700",70 to 80,800 to 900,Mar-24
THE WARREN,CHOA CHU KANG LOOP,23,Non-Landed Properties,4,"4,888",140 to 150,"1,500 to 1,600",Mar-24
NORTHVALE,CHOA CHU KANG LOOP,23,Non-Landed Properties,1,"2,150",60 to 70,600 to 700,Mar-24
THE DAIRY FARM,DAIRY FARM ROAD,23,Non-Landed Properties,2,"4,000",110 to 120,"1,200 to 1,300",Mar-24
MAYSPRINGS,PETIR ROAD,23,Non-Landed Properties,3,"4,100",120 to 130,"1,200 to 1,300",Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Mar-24
PALM GARDENS,HONG SAN WALK,23,Non-Landed Properties,3,"3,900",110 to 120,"1,200 to 1,300",Mar-24
LE QUEST,BUKIT BATOK STREET 41,23,Non-Landed Properties,2,"3,300",50 to 60,500 to 600,Mar-24
THE JADE,BUKIT BATOK CENTRAL LINK,23,Non-Landed Properties,3,"5,000",120 to 130,"1,300 to 1,400",Mar-24
MAYSPRINGS,PETIR ROAD,23,Non-Landed Properties,2,"3,000",80 to 90,"900 to 1,000",Mar-24
HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,23,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Mar-24
THE WARREN,CHOA CHU KANG LOOP,23,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Mar-24
HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,23,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Mar-24
NATURA@HILLVIEW,HILLVIEW TERRACE,23,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,2,"4,000",70 to 80,700 to 800,Mar-24
GUILIN VIEW,BUKIT BATOK STREET 52,23,Non-Landed Properties,3,"3,800",110 to 120,"1,200 to 1,300",Mar-24
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-Landed Properties,1,"2,800",60 to 70,600 to 700,Mar-24
DAIRY FARM RESIDENCES,DAIRY FARM LANE,23,Non-Landed Properties,2,"3,500",60 to 70,700 to 800,Mar-24
THE HILLIER,HILLVIEW RISE,23,Non-Landed Properties,1,"3,100",50 to 60,600 to 700,Mar-24
THE PETALS,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,200",120 to 130,"1,300 to 1,400",Mar-24
THE SKYWOODS,DAIRY FARM HEIGHTS,23,Non-Landed Properties,1,"2,900",40 to 50,500 to 600,Mar-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,NA,"3,100",40 to 50,400 to 500,Mar-24
NORTHVALE,CHOA CHU KANG LOOP,23,Non-Landed Properties,2,"3,500",100 to 110,"1,000 to 1,100",Mar-24
FORESQUE RESIDENCES,PETIR ROAD,23,Non-Landed Properties,2,"3,400",60 to 70,700 to 800,Mar-24
THE TENNERY,WOODLANDS ROAD,23,Non-Landed Properties,1,"3,100",50 to 60,600 to 700,Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,2,"3,600",50 to 60,600 to 700,Mar-24
THE PETALS,HILLVIEW AVENUE,23,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Mar-24
HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,23,Non-Landed Properties,3,"4,200",110 to 120,"1,100 to 1,200",Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,2,"3,950",60 to 70,600 to 700,Mar-24
HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,23,Non-Landed Properties,3,"4,200",120 to 130,"1,300 to 1,400",Mar-24
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-Landed Properties,4,"5,500",120 to 130,"1,300 to 1,400",Mar-24
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-Landed Properties,2,"3,500",60 to 70,700 to 800,Mar-24
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-Landed Properties,1,"2,700",50 to 60,500 to 600,Mar-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,NA,"2,900",40 to 50,400 to 500,Mar-24
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-Landed Properties,1,"2,600",40 to 50,500 to 600,Mar-24
DAIRY FARM RESIDENCES,DAIRY FARM LANE,23,Non-Landed Properties,3,"4,800",90 to 100,"1,000 to 1,100",Mar-24
THE HILLIER,HILLVIEW RISE,23,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Mar-24
MI CASA,CHOA CHU KANG AVENUE 3,23,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Mar-24
HILLION RESIDENCES,JELEBU ROAD,23,Non-Landed Properties,2,"4,000",60 to 70,700 to 800,Mar-24
HILLVIEW HEIGHTS,HILLVIEW AVENUE,23,Non-Landed Properties,2,"4,300",90 to 100,"900 to 1,000",Mar-24
HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,23,Non-Landed Properties,2,"3,400",90 to 100,"900 to 1,000",Mar-24
LE QUEST,BUKIT BATOK STREET 41,23,Non-Landed Properties,3,"4,200",70 to 80,800 to 900,Mar-24
THE MADEIRA,BUKIT BATOK STREET 31,23,Non-Landed Properties,3,"5,000",120 to 130,"1,300 to 1,400",Mar-24
GUILIN VIEW,BUKIT BATOK STREET 52,23,Non-Landed Properties,3,"4,400",110 to 120,"1,200 to 1,300",Mar-24
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-Landed Properties,2,"3,000",60 to 70,600 to 700,Mar-24
REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,23,Non-Landed Properties,3,"4,200",100 to 110,"1,100 to 1,200",Mar-24
TREE HOUSE,CHESTNUT AVENUE,23,Non-Landed Properties,3,"5,000",120 to 130,"1,200 to 1,300",Mar-24
NORTHVALE,CHOA CHU KANG LOOP,23,Non-Landed Properties,3,"4,200",120 to 130,"1,300 to 1,400",Mar-24
THE HILLIER,HILLVIEW RISE,23,Non-Landed Properties,2,"4,200",70 to 80,800 to 900,Mar-24
DAIRY FARM RESIDENCES,DAIRY FARM LANE,23,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Mar-24
DAIRY FARM RESIDENCES,DAIRY FARM LANE,23,Non-Landed Properties,2,"3,400",60 to 70,700 to 800,Mar-24
THE PETALS,HILLVIEW AVENUE,23,Non-Landed Properties,3,"3,600",100 to 110,"1,100 to 1,200",Mar-24
REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,23,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Mar-24
MERAWOODS,HILLVIEW AVENUE,23,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Mar-24
THE DAIRY FARM,DAIRY FARM ROAD,23,Non-Landed Properties,3,"6,800",190 to 200,"2,100 to 2,200",Mar-24
TREE HOUSE,CHESTNUT AVENUE,23,Non-Landed Properties,3,"4,850",100 to 110,"1,100 to 1,200",Mar-24
THE WARREN,CHOA CHU KANG LOOP,23,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Mar-24
DAIRY FARM RESIDENCES,DAIRY FARM LANE,23,Non-Landed Properties,3,"4,800",80 to 90,"900 to 1,000",Mar-24
HILLINGTON GREEN,HILLVIEW AVENUE,23,Non-Landed Properties,3,"5,900",140 to 150,"1,500 to 1,600",Mar-24
THE WARREN,CHOA CHU KANG LOOP,23,Non-Landed Properties,3,"4,700",110 to 120,"1,200 to 1,300",Mar-24
PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,23,Non-Landed Properties,3,"3,750",100 to 110,"1,000 to 1,100",Mar-24
PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,23,Non-Landed Properties,3,"3,500",100 to 110,"1,100 to 1,200",Mar-24
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-Landed Properties,1,"2,850",50 to 60,500 to 600,Mar-24
PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,23,Non-Landed Properties,2,"3,700",80 to 90,"900 to 1,000",Mar-24
HILLINGTON GREEN,HILLVIEW AVENUE,23,Non-Landed Properties,3,"5,300",120 to 130,"1,300 to 1,400",Mar-24
NORTHVALE,CHOA CHU KANG LOOP,23,Non-Landed Properties,4,"5,150",140 to 150,"1,500 to 1,600",Mar-24
THE AMSTON,HILLVIEW AVENUE,23,Non-Landed Properties,3,"5,500",160 to 170,"1,800 to 1,900",Mar-24
GLENDALE PARK,HILLVIEW AVENUE,23,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Mar-24
THE LANAI,HILLVIEW AVENUE,23,Non-Landed Properties,3,"4,500",90 to 100,"1,000 to 1,100",Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Mar-24
MI CASA,CHOA CHU KANG AVENUE 3,23,Non-Landed Properties,4,"4,350",120 to 130,"1,200 to 1,300",Mar-24
THE HILLIER,HILLVIEW RISE,23,Non-Landed Properties,1,"3,100",50 to 60,600 to 700,Mar-24
TREE HOUSE,CHESTNUT AVENUE,23,Non-Landed Properties,3,"5,300",100 to 110,"1,100 to 1,200",Mar-24
THE HILLIER,HILLVIEW RISE,23,Non-Landed Properties,1,"3,100",50 to 60,600 to 700,Mar-24
HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,23,Non-Landed Properties,3,"4,300",110 to 120,"1,100 to 1,200",Mar-24
HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,23,Non-Landed Properties,2,"4,650",110 to 120,"1,200 to 1,300",Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,4,"6,500",110 to 120,"1,200 to 1,300",Mar-24
FORESQUE RESIDENCES,PETIR ROAD,23,Non-Landed Properties,3,"6,200",110 to 120,"1,100 to 1,200",Mar-24
KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,23,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Mar-24
LAUREL TREE,HILLVIEW TERRACE,23,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Mar-24
THE LANAI,HILLVIEW AVENUE,23,Non-Landed Properties,2,"3,900",80 to 90,"900 to 1,000",Mar-24
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-Landed Properties,2,"3,500",60 to 70,700 to 800,Mar-24
THE HILLIER,HILLVIEW RISE,23,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Mar-24
HILLVIEW HEIGHTS,HILLVIEW AVENUE,23,Non-Landed Properties,2,"4,200",90 to 100,"900 to 1,000",Mar-24
DAIRY FARM RESIDENCES,DAIRY FARM LANE,23,Non-Landed Properties,2,"4,054",60 to 70,700 to 800,Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Mar-24
MAYSPRINGS,PETIR ROAD,23,Non-Landed Properties,3,"4,300",120 to 130,"1,300 to 1,400",Mar-24
NATURA@HILLVIEW,HILLVIEW TERRACE,23,Non-Landed Properties,3,"3,200",50 to 60,600 to 700,Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,2,"4,000",60 to 70,600 to 700,Mar-24
MI CASA,CHOA CHU KANG AVENUE 3,23,Non-Landed Properties,4,"4,650",120 to 130,"1,300 to 1,400",Mar-24
MIDWOOD,HILLVIEW RISE,23,Non-Landed Properties,3,"5,300",90 to 100,"900 to 1,000",Mar-24
