Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
SHELFORD REGENCY,SHELFORD ROAD,11,Non-Landed Properties,2,"4,750",90 to 100,"1,000 to 1,100",Apr-26
GLOUCESTER MANSIONS,NEWTON ROAD,11,Non-Landed Properties,2,"4,200",80 to 90,"900 to 1,000",Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,NA,"3,600",50 to 60,500 to 600,Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,3,"9,000",130 to 140,"1,400 to 1,500",Apr-26
D' IXORAS,MINBU ROAD,11,Non-Landed Properties,2,"3,700",70 to 80,800 to 900,Apr-26
SHELFORD 23,SHELFORD ROAD,11,Non-Landed Properties,2,"4,450",90 to 100,"1,000 to 1,100",Apr-26
PULLMAN RESIDENCES NEWTON,DUNEARN ROAD,11,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,2,"5,800",80 to 90,"900 to 1,000",Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,3,"9,200",130 to 140,"1,400 to 1,500",Apr-26
ADRIA,DERBYSHIRE ROAD,11,Non-Landed Properties,3,"6,200",110 to 120,"1,200 to 1,300",Apr-26
PEAK RESIDENCE,THOMSON ROAD,11,Non-Landed Properties,2,"4,200",70 to 80,800 to 900,Apr-26
FYVE DERBYSHIRE,DERBYSHIRE ROAD,11,Non-Landed Properties,3,"5,500",80 to 90,"900 to 1,000",Apr-26
ADAM PARK CONDOMINIUM,ADAM ROAD,11,Non-Landed Properties,2,"4,400",90 to 100,"1,000 to 1,100",Apr-26
6 DERBYSHIRE,DERBYSHIRE ROAD,11,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Apr-26
PULLMAN RESIDENCES NEWTON,DUNEARN ROAD,11,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Apr-26
NEWTON GEMS,NEWTON ROAD,11,Non-Landed Properties,2,"4,400",80 to 90,"900 to 1,000",Apr-26
CHANCERY COURT,DUNEARN ROAD,11,Non-Landed Properties,3,"6,600",180 to 190,"2,000 to 2,100",Apr-26
CHANCERY COURT,DUNEARN ROAD,11,Non-Landed Properties,4,"7,600",210 to 220,"2,200 to 2,300",Apr-26
PULLMAN RESIDENCES NEWTON,DUNEARN ROAD,11,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Apr-26
L'VIV,NEWTON ROAD,11,Non-Landed Properties,1,"3,900",50 to 60,600 to 700,Apr-26
NEWTON IMPERIAL,NEWTON ROAD,11,Non-Landed Properties,3,"8,200",180 to 190,"1,900 to 2,000",Apr-26
6 DERBYSHIRE,DERBYSHIRE ROAD,11,Non-Landed Properties,1,"3,300",40 to 50,500 to 600,Apr-26
TRILIGHT,NEWTON ROAD,11,Non-Landed Properties,2,"6,700",100 to 110,"1,000 to 1,100",Apr-26
NOVENA COURT,JALAN NOVENA BARAT,11,Non-Landed Properties,NA,"3,000",80 to 90,800 to 900,Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,2,"6,100",80 to 90,"900 to 1,000",Apr-26
THOMSON 800,THOMSON ROAD,11,Non-Landed Properties,3,"4,650",130 to 140,"1,400 to 1,500",Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,NA,"3,700",50 to 60,500 to 600,Apr-26
35 GILSTEAD,GILSTEAD ROAD,11,Non-Landed Properties,NA,"4,200",60 to 70,700 to 800,Apr-26
8 BASSEIN,BASSEIN ROAD,11,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
THE SPINNAKER,SUFFOLK ROAD,11,Non-Landed Properties,3,"5,000",120 to 130,"1,300 to 1,400",Apr-26
SKY@ELEVEN,THOMSON LANE,11,Non-Landed Properties,4,"11,600",250 to 260,"2,700 to 2,800",Apr-26
CHANCERY PARK,CHANCERY LANE,11,Non-Landed Properties,NA,"8,500",210 to 220,"2,300 to 2,400",Apr-26
10 EVELYN,EVELYN ROAD,11,Non-Landed Properties,1,"3,900",70 to 80,700 to 800,Apr-26
PULLMAN RESIDENCES NEWTON,DUNEARN ROAD,11,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Apr-26
BIRMINGHAM MANSIONS,THOMSON ROAD,11,Non-Landed Properties,3,"4,300",90 to 100,"1,000 to 1,100",Apr-26
TRILIGHT,NEWTON ROAD,11,Non-Landed Properties,3,"10,300",190 to 200,"2,100 to 2,200",Apr-26
AMARYLLIS VILLE,NEWTON ROAD,11,Non-Landed Properties,2,"4,900",80 to 90,"900 to 1,000",Apr-26
NOVENA SUITES,MOULMEIN ROAD,11,Non-Landed Properties,1,"4,000",70 to 80,700 to 800,Apr-26
THE GLYNDEBOURNE,TREVOSE CRESCENT,11,Non-Landed Properties,3,"9,200",150 to 160,"1,600 to 1,700",Apr-26
L'VIV,NEWTON ROAD,11,Non-Landed Properties,1,"4,000",60 to 70,600 to 700,Apr-26
PARK INFINIA AT WEE NAM,LINCOLN ROAD,11,Non-Landed Properties,2,"7,500",100 to 110,"1,100 to 1,200",Apr-26
6 DERBYSHIRE,DERBYSHIRE ROAD,11,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Apr-26
VIVA,SUFFOLK WALK,11,Non-Landed Properties,4,"10,700",180 to 190,"1,900 to 2,000",Apr-26
PULLMAN RESIDENCES NEWTON,DUNEARN ROAD,11,Non-Landed Properties,1,"4,800",40 to 50,400 to 500,Apr-26
8 BASSEIN,BASSEIN ROAD,11,Non-Landed Properties,3,"4,300",80 to 90,800 to 900,Apr-26
MINBU COURT,MINBU ROAD,11,Non-Landed Properties,2,"3,800",110 to 120,"1,100 to 1,200",Apr-26
THE LINCOLN MODERN,LINCOLN ROAD,11,Non-Landed Properties,3,"7,000",130 to 140,"1,400 to 1,500",Apr-26
AMARYLLIS VILLE,NEWTON ROAD,11,Non-Landed Properties,1,"3,850",60 to 70,600 to 700,Apr-26
THE AXIS,MANDALAY ROAD,11,Non-Landed Properties,2,"3,400",70 to 80,700 to 800,Apr-26
THE ARMADALE,GILSTEAD ROAD,11,Non-Landed Properties,2,"4,750",140 to 150,"1,500 to 1,600",Apr-26
THE SPINNAKER,SUFFOLK ROAD,11,Non-Landed Properties,3,"4,300",120 to 130,"1,300 to 1,400",Apr-26
NOVENA REGENCY,THOMSON ROAD,11,Non-Landed Properties,2,"4,000",50 to 60,600 to 700,Apr-26
26 NEWTON,NEWTON ROAD,11,Non-Landed Properties,2,"3,700",70 to 80,700 to 800,Apr-26
8 BASSEIN,BASSEIN ROAD,11,Non-Landed Properties,1,"3,080",40 to 50,400 to 500,Apr-26
VIVA,SUFFOLK WALK,11,Non-Landed Properties,3,"9,200",140 to 150,"1,500 to 1,600",Apr-26
L'VIV,NEWTON ROAD,11,Non-Landed Properties,1,"3,700",50 to 60,600 to 700,Apr-26
NEWTON GEMS,NEWTON ROAD,11,Non-Landed Properties,1,"3,400",60 to 70,600 to 700,Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,3,"9,300",130 to 140,"1,400 to 1,500",Apr-26
PARK INFINIA AT WEE NAM,LINCOLN ROAD,11,Non-Landed Properties,3,"8,350",130 to 140,"1,400 to 1,500",Apr-26
THE ARCADIA,ARCADIA ROAD,11,Non-Landed Properties,4,"13,000",340 to 350,"3,700 to 3,800",Apr-26
PARK INFINIA AT WEE NAM,LINCOLN ROAD,11,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Apr-26
26 NEWTON,NEWTON ROAD,11,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Apr-26
TRILIGHT,NEWTON ROAD,11,Non-Landed Properties,2,"6,800",100 to 110,"1,100 to 1,200",Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,3,"9,000",130 to 140,"1,400 to 1,500",Apr-26
MONTEBLEU,MINBU ROAD,11,Non-Landed Properties,2,"4,100",70 to 80,800 to 900,Apr-26
NOVENA LODGE,JALAN MERLIMAU,11,Non-Landed Properties,3,"4,200",90 to 100,"1,000 to 1,100",Apr-26
THE GLYNDEBOURNE,TREVOSE CRESCENT,11,Non-Landed Properties,3,"7,800",130 to 140,"1,400 to 1,500",Apr-26
SKY@ELEVEN,THOMSON LANE,11,Non-Landed Properties,4,"14,500",260 to 270,"2,800 to 2,900",Apr-26
NEWTON SUITES,NEWTON ROAD,11,Non-Landed Properties,2,"4,500",70 to 80,700 to 800,Apr-26
SKY@ELEVEN,THOMSON LANE,11,Non-Landed Properties,4,"13,500",260 to 270,"2,800 to 2,900",Apr-26
MONTEBLEU,MINBU ROAD,11,Non-Landed Properties,2,"4,200",70 to 80,800 to 900,Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,2,"7,200",100 to 110,"1,000 to 1,100",Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,2,"7,400",100 to 110,"1,000 to 1,100",Apr-26
THE GILSTEAD,GILSTEAD ROAD,11,Non-Landed Properties,NA,"4,000",130 to 140,"1,400 to 1,500",Apr-26
MONTEBLEU,MINBU ROAD,11,Non-Landed Properties,1,"3,200",50 to 60,500 to 600,Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,2,"6,000",80 to 90,"900 to 1,000",Apr-26
SOLEIL @ SINARAN,SINARAN DRIVE,11,Non-Landed Properties,2,"6,950",80 to 90,"900 to 1,000",Apr-26
SUFFOLK PREMIER,SUFFOLK ROAD,11,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Apr-26
PAVILION 11,AKYAB ROAD,11,Non-Landed Properties,2,"4,500",80 to 90,"900 to 1,000",Apr-26
AMARYLLIS VILLE,NEWTON ROAD,11,Non-Landed Properties,3,"6,500",110 to 120,"1,200 to 1,300",Apr-26
THE ARCADIA,ARCADIA ROAD,11,Non-Landed Properties,4,"13,000",340 to 350,"3,700 to 3,800",Apr-26
ROCHELLE AT NEWTON,KENG LEE ROAD,11,Non-Landed Properties,2,"4,900",90 to 100,"1,000 to 1,100",Apr-26
AMANINDA,THOMSON ROAD,11,Non-Landed Properties,1,"3,250",50 to 60,600 to 700,Apr-26
GILSTEAD TWO,GILSTEAD ROAD,11,Non-Landed Properties,2,"4,400",80 to 90,"900 to 1,000",Apr-26
THE GLYNDEBOURNE,TREVOSE CRESCENT,11,Non-Landed Properties,3,"9,600",160 to 170,"1,700 to 1,800",Apr-26
ADAM PARK CONDOMINIUM,ADAM ROAD,11,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Apr-26
NON-LANDED HOUSING DEVELOPMENT,GILSTEAD ROAD,11,Non-Landed Properties,2,"1,300",100 to 110,"1,000 to 1,100",Apr-26
NON-LANDED HOUSING DEVELOPMENT,GILSTEAD ROAD,11,Non-Landed Properties,2,"1,300",100 to 110,"1,000 to 1,100",Apr-26
THOMSON 800,THOMSON ROAD,11,Non-Landed Properties,3,"5,500",130 to 140,"1,300 to 1,400",Apr-26
MANDALAY TOWERS,MANDALAY ROAD,11,Non-Landed Properties,NA,"6,500",230 to 240,"2,500 to 2,600",Apr-26
NON-LANDED HOUSING DEVELOPMENT,SHREWSBURY ROAD,11,Non-Landed Properties,NA,"2,700",80 to 90,800 to 900,Apr-26
NON-LANDED HOUSING DEVELOPMENT,SHREWSBURY ROAD,11,Non-Landed Properties,NA,"2,700",80 to 90,800 to 900,Apr-26
AMARYLLIS VILLE,NEWTON ROAD,11,Non-Landed Properties,1,"3,700",60 to 70,600 to 700,Apr-26
THE ANSLEY,MANDALAY ROAD,11,Non-Landed Properties,3,"5,500",110 to 120,"1,200 to 1,300",Apr-26
THE ARCADIA,ARCADIA ROAD,11,Non-Landed Properties,4,"13,000",350 to 360,"3,800 to 3,900",Apr-26
