Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,3,"8,800",90 to 100,"1,000 to 1,100",Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,2,"6,800",70 to 80,700 to 800,Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,2,"6,400",70 to 80,700 to 800,Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,2,"7,500",70 to 80,800 to 900,Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,3,"11,500",120 to 130,"1,300 to 1,400",Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,2,"7,500",70 to 80,700 to 800,Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,2,"6,500",70 to 80,700 to 800,Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,2,"7,300",80 to 90,800 to 900,Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,2,"7,000",70 to 80,700 to 800,Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,2,"8,000",70 to 80,800 to 900,Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,2,"6,700",70 to 80,700 to 800,Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,3,"9,000",90 to 100,"1,000 to 1,100",Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,3,"8,900",90 to 100,"1,000 to 1,100",Aug-26
MARTIN MODERN,MARTIN PLACE,9,Non-Landed Properties,3,"8,400",90 to 100,"1,000 to 1,100",Aug-26
UP@ROBERTSON QUAY,ROBERTSON QUAY,9,Non-Landed Properties,2,"5,800",90 to 100,"1,000 to 1,100",Aug-26
UP@ROBERTSON QUAY,ROBERTSON QUAY,9,Non-Landed Properties,2,"5,500",70 to 80,800 to 900,Aug-26
UP@ROBERTSON QUAY,ROBERTSON QUAY,9,Non-Landed Properties,1,"3,450",40 to 50,400 to 500,Aug-26
UP@ROBERTSON QUAY,ROBERTSON QUAY,9,Non-Landed Properties,1,"3,750",40 to 50,500 to 600,Aug-26
UP@ROBERTSON QUAY,ROBERTSON QUAY,9,Non-Landed Properties,2,"6,000",80 to 90,"900 to 1,000",Aug-26
UP@ROBERTSON QUAY,ROBERTSON QUAY,9,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,Aug-26
UP@ROBERTSON QUAY,ROBERTSON QUAY,9,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Aug-26
ELIZABETH TOWERS,MOUNT ELIZABETH,9,Non-Landed Properties,3,"8,000",180 to 190,"2,000 to 2,100",Aug-26
MACKENZIE 88,MACKENZIE ROAD,9,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Aug-26
MACKENZIE 88,MACKENZIE ROAD,9,Non-Landed Properties,1,"3,450",40 to 50,400 to 500,Aug-26
MACKENZIE 88,MACKENZIE ROAD,9,Non-Landed Properties,1,"3,000",40 to 50,500 to 600,Aug-26
MACKENZIE 88,MACKENZIE ROAD,9,Non-Landed Properties,1,"3,300",40 to 50,500 to 600,Aug-26
MACKENZIE 88,MACKENZIE ROAD,9,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Aug-26
THE IMPERIAL,JALAN RUMBIA,9,Non-Landed Properties,2,"6,200",90 to 100,"900 to 1,000",Aug-26
THE IMPERIAL,JALAN RUMBIA,9,Non-Landed Properties,NA,"10,500",170 to 180,"1,900 to 2,000",Aug-26
THE IMPERIAL,JALAN RUMBIA,9,Non-Landed Properties,3,"9,000",160 to 170,"1,700 to 1,800",Aug-26
THE IMPERIAL,JALAN RUMBIA,9,Non-Landed Properties,3,"10,100",150 to 160,"1,700 to 1,800",Aug-26
THE IMPERIAL,JALAN RUMBIA,9,Non-Landed Properties,3,"7,900",130 to 140,"1,400 to 1,500",Aug-26
THE IMPERIAL,JALAN RUMBIA,9,Non-Landed Properties,2,"7,000",90 to 100,"900 to 1,000",Aug-26
THE IMPERIAL,JALAN RUMBIA,9,Non-Landed Properties,3,"9,300",150 to 160,"1,700 to 1,800",Aug-26
TRENDALE TOWER,CAIRNHILL ROAD,9,Non-Landed Properties,4,"8,200",290 to 300,>3000,Aug-26
NON-LANDED HOUSING DEVELOPMENT,EMERALD HILL ROAD,9,Non-Landed Properties,NA,"7,250",210 to 220,"2,300 to 2,400",Aug-26
VILLE ROYALE,RIVER VALLEY ROAD,9,Non-Landed Properties,3,"4,800",90 to 100,"1,000 to 1,100",Aug-26
RV POINT,RIVER VALLEY ROAD,9,Non-Landed Properties,1,"3,350",30 to 40,400 to 500,Aug-26
SUITES AT ORCHARD,HANDY ROAD,9,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Aug-26
SUITES AT ORCHARD,HANDY ROAD,9,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Aug-26
SUITES AT ORCHARD,HANDY ROAD,9,Non-Landed Properties,2,"5,950",70 to 80,800 to 900,Aug-26
SUITES AT ORCHARD,HANDY ROAD,9,Non-Landed Properties,1,"5,000",80 to 90,"900 to 1,000",Aug-26
SUITES AT ORCHARD,HANDY ROAD,9,Non-Landed Properties,2,"5,350",60 to 70,700 to 800,Aug-26
SUITES AT ORCHARD,HANDY ROAD,9,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Aug-26
SAM KIANG MANSIONS,ST. THOMAS WALK,9,Non-Landed Properties,3,"6,500",110 to 120,"1,200 to 1,300",Aug-26
ROBERTSON 100,ROBERTSON QUAY,9,Non-Landed Properties,2,"5,800",80 to 90,"900 to 1,000",Aug-26
ROBERTSON 100,ROBERTSON QUAY,9,Non-Landed Properties,2,"5,300",90 to 100,"1,000 to 1,100",Aug-26
ROBERTSON 100,ROBERTSON QUAY,9,Non-Landed Properties,2,"5,500",80 to 90,"900 to 1,000",Aug-26
ROBERTSON 100,ROBERTSON QUAY,9,Non-Landed Properties,3,"6,250",90 to 100,"1,000 to 1,100",Aug-26
MARTIN PLACE RESIDENCES,MARTIN PLACE,9,Non-Landed Properties,4,"12,700",180 to 190,"2,000 to 2,100",Aug-26
MARTIN PLACE RESIDENCES,MARTIN PLACE,9,Non-Landed Properties,3,"8,700",130 to 140,"1,400 to 1,500",Aug-26
MARTIN PLACE RESIDENCES,MARTIN PLACE,9,Non-Landed Properties,1,"4,300",50 to 60,600 to 700,Aug-26
MARTIN PLACE RESIDENCES,MARTIN PLACE,9,Non-Landed Properties,2,"6,500",90 to 100,"1,000 to 1,100",Aug-26
MARTIN PLACE RESIDENCES,MARTIN PLACE,9,Non-Landed Properties,2,"7,250",90 to 100,"1,000 to 1,100",Aug-26
MARTIN PLACE RESIDENCES,MARTIN PLACE,9,Non-Landed Properties,3,"9,500",130 to 140,"1,400 to 1,500",Aug-26
MARTIN PLACE RESIDENCES,MARTIN PLACE,9,Non-Landed Properties,1,"4,100",50 to 60,500 to 600,Aug-26
MARTIN PLACE RESIDENCES,MARTIN PLACE,9,Non-Landed Properties,4,"11,000",170 to 180,"1,800 to 1,900",Aug-26
THE TATE RESIDENCES,CLAYMORE ROAD,9,Non-Landed Properties,4,"19,000",290 to 300,>3000,Aug-26
RHAPSODY ON MOUNT ELIZABETH,MOUNT ELIZABETH,9,Non-Landed Properties,3,"8,600",140 to 150,"1,500 to 1,600",Aug-26
RICHMOND PARK,BIDEFORD ROAD,9,Non-Landed Properties,3,"9,000",140 to 150,"1,500 to 1,600",Aug-26
RICHMOND PARK,BIDEFORD ROAD,9,Non-Landed Properties,1,"5,500",90 to 100,"1,000 to 1,100",Aug-26
RICHMOND PARK,BIDEFORD ROAD,9,Non-Landed Properties,3,"8,500",140 to 150,"1,500 to 1,600",Aug-26
RICHMOND PARK,BIDEFORD ROAD,9,Non-Landed Properties,2,"6,500",110 to 120,"1,200 to 1,300",Aug-26
RICHMOND PARK,BIDEFORD ROAD,9,Non-Landed Properties,2,"7,500",110 to 120,"1,200 to 1,300",Aug-26
RICHMOND PARK,BIDEFORD ROAD,9,Non-Landed Properties,1,"5,900",90 to 100,"1,000 to 1,100",Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,2,"4,300",60 to 70,700 to 800,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,1,"4,800",60 to 70,600 to 700,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,2,"4,400",60 to 70,600 to 700,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,1,"3,850",50 to 60,500 to 600,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,1,"3,500",30 to 40,300 to 400,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,1,"3,400",30 to 40,300 to 400,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,1,"4,000",60 to 70,600 to 700,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,1,"3,500",30 to 40,300 to 400,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Aug-26
ESPADA,ST. THOMAS WALK,9,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Aug-26
LIV ON WILKIE,WILKIE TERRACE,9,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Aug-26
LIV ON WILKIE,WILKIE TERRACE,9,Non-Landed Properties,3,"4,800",60 to 70,700 to 800,Aug-26
LIV ON WILKIE,WILKIE TERRACE,9,Non-Landed Properties,3,"6,200",60 to 70,700 to 800,Aug-26
LIV ON WILKIE,WILKIE TERRACE,9,Non-Landed Properties,2,"3,150",50 to 60,500 to 600,Aug-26
LIV ON WILKIE,WILKIE TERRACE,9,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Aug-26
TWENTYONE ANGULLIA PARK,ANGULLIA PARK,9,Non-Landed Properties,4,"20,000",250 to 260,"2,700 to 2,800",Aug-26
TWENTYONE ANGULLIA PARK,ANGULLIA PARK,9,Non-Landed Properties,2,"8,500",100 to 110,"1,100 to 1,200",Aug-26
LEONIE SUITES,LEONIE HILL,9,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Aug-26
LEONIE SUITES,LEONIE HILL,9,Non-Landed Properties,1,"3,550",60 to 70,600 to 700,Aug-26
LEONIE SUITES,LEONIE HILL,9,Non-Landed Properties,2,"5,500",80 to 90,"900 to 1,000",Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,4,"8,500",160 to 170,"1,800 to 1,900",Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,3,"7,000",120 to 130,"1,300 to 1,400",Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,3,"6,300",90 to 100,"1,000 to 1,100",Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,3,"7,000",130 to 140,"1,400 to 1,500",Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,2,"4,400",70 to 80,700 to 800,Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,3,"7,500",130 to 140,"1,400 to 1,500",Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,3,"7,900",210 to 220,"2,200 to 2,300",Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,3,"6,600",130 to 140,"1,400 to 1,500",Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,3,"7,500",210 to 220,"2,200 to 2,300",Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,3,"6,800",180 to 190,"1,900 to 2,000",Aug-26
SOPHIA RESIDENCE,SOPHIA ROAD,9,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Aug-26
RIVA LODGE,LEONIE HILL,9,Non-Landed Properties,3,"4,750",110 to 120,"1,100 to 1,200",Aug-26
LE WILKIE,WILKIE ROAD,9,Non-Landed Properties,3,"6,000",110 to 120,"1,200 to 1,300",Aug-26
LE WILKIE,WILKIE ROAD,9,Non-Landed Properties,2,"4,300",70 to 80,800 to 900,Aug-26
LE WILKIE,WILKIE ROAD,9,Non-Landed Properties,2,"3,800",70 to 80,800 to 900,Aug-26
LE WILKIE,WILKIE ROAD,9,Non-Landed Properties,1,"3,300",50 to 60,600 to 700,Aug-26
HORIZON TOWERS,LEONIE HILL ROAD,9,Non-Landed Properties,4,"7,750",210 to 220,"2,300 to 2,400",Aug-26
HORIZON TOWERS,LEONIE HILL ROAD,9,Non-Landed Properties,4,"9,500",230 to 240,"2,500 to 2,600",Aug-26
CAVENAGH GARDENS,CAVENAGH ROAD,9,Non-Landed Properties,3,"5,800",100 to 110,"1,100 to 1,200",Aug-26
CAVENAGH GARDENS,CAVENAGH ROAD,9,Non-Landed Properties,3,"5,000",110 to 120,"1,200 to 1,300",Aug-26
CAVENAGH GARDENS,CAVENAGH ROAD,9,Non-Landed Properties,3,"4,000",140 to 150,"1,500 to 1,600",Aug-26
TRIBECA,KIM SENG ROAD,9,Non-Landed Properties,1,"4,000",40 to 50,500 to 600,Aug-26
TRIBECA,KIM SENG ROAD,9,Non-Landed Properties,3,"9,800",160 to 170,"1,700 to 1,800",Aug-26
TRIBECA,KIM SENG ROAD,9,Non-Landed Properties,2,"5,500",90 to 100,"1,000 to 1,100",Aug-26
TRIBECA,KIM SENG ROAD,9,Non-Landed Properties,1,"3,800",40 to 50,500 to 600,Aug-26
TRIBECA,KIM SENG ROAD,9,Non-Landed Properties,1,"3,300",50 to 60,500 to 600,Aug-26
TRIBECA,KIM SENG ROAD,9,Non-Landed Properties,2,"5,800",90 to 100,"1,000 to 1,100",Aug-26
TRIBECA,KIM SENG ROAD,9,Non-Landed Properties,2,"5,600",90 to 100,"1,000 to 1,100",Aug-26
PARC MACKENZIE,MACKENZIE ROAD,9,Non-Landed Properties,2,"4,100",80 to 90,"900 to 1,000",Aug-26
DEVONSHIRE BUILDING,DEVONSHIRE ROAD,9,Non-Landed Properties,3,"5,100",280 to 290,>3000,Aug-26
DEVONSHIRE BUILDING,DEVONSHIRE ROAD,9,Non-Landed Properties,1,"3,150",100 to 110,"1,100 to 1,200",Aug-26
ESTILO,WILKIE ROAD,9,Non-Landed Properties,1,"3,400",40 to 50,500 to 600,Aug-26
ESTILO,WILKIE ROAD,9,Non-Landed Properties,1,"3,600",50 to 60,600 to 700,Aug-26
ESTILO,WILKIE ROAD,9,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Aug-26
ESTILO,WILKIE ROAD,9,Non-Landed Properties,1,"3,600",40 to 50,500 to 600,Aug-26
DELFI ORCHARD,ORCHARD ROAD,9,Non-Landed Properties,1,"4,100",60 to 70,700 to 800,Aug-26
NON-LANDED HOUSING DEVELOPMENT,CLAYMORE ROAD,9,Non-Landed Properties,2,"4,139",70 to 80,700 to 800,Aug-26
NON-LANDED HOUSING DEVELOPMENT,CLAYMORE ROAD,9,Non-Landed Properties,2,"3,700",70 to 80,800 to 900,Aug-26
NON-LANDED HOUSING DEVELOPMENT,CLAYMORE ROAD,9,Non-Landed Properties,3,"5,106",110 to 120,"1,200 to 1,300",Aug-26
NON-LANDED HOUSING DEVELOPMENT,CLAYMORE ROAD,9,Non-Landed Properties,2,"3,726",70 to 80,700 to 800,Aug-26
NON-LANDED HOUSING DEVELOPMENT,CLAYMORE ROAD,9,Non-Landed Properties,2,"3,600",70 to 80,800 to 900,Aug-26
OXLEY EDGE,RIVER VALLEY ROAD,9,Non-Landed Properties,1,"3,050",30 to 40,400 to 500,Aug-26
OXLEY EDGE,RIVER VALLEY ROAD,9,Non-Landed Properties,2,"5,150",90 to 100,"1,000 to 1,100",Aug-26
OXLEY EDGE,RIVER VALLEY ROAD,9,Non-Landed Properties,1,"3,900",30 to 40,400 to 500,Aug-26
OXLEY EDGE,RIVER VALLEY ROAD,9,Non-Landed Properties,2,"3,200",30 to 40,300 to 400,Aug-26
OXLEY EDGE,RIVER VALLEY ROAD,9,Non-Landed Properties,2,"3,300",30 to 40,400 to 500,Aug-26
LEONIE HILL RESIDENCES,LEONIE HILL ROAD,9,Non-Landed Properties,2,"6,200",100 to 110,"1,100 to 1,200",Aug-26
LEONIE HILL RESIDENCES,LEONIE HILL ROAD,9,Non-Landed Properties,3,"8,000",130 to 140,"1,400 to 1,500",Aug-26
HORIZON TOWERS,LEONIE HILL,9,Non-Landed Properties,4,"9,000",230 to 240,"2,500 to 2,600",Aug-26
HORIZON TOWERS,LEONIE HILL,9,Non-Landed Properties,4,"8,000",210 to 220,"2,300 to 2,400",Aug-26
CAIRNHILL 16,CAIRNHILL RISE,9,Non-Landed Properties,2,"5,800",70 to 80,700 to 800,Aug-26
CAIRNHILL 16,CAIRNHILL RISE,9,Non-Landed Properties,3,"7,500",90 to 100,"1,000 to 1,100",Aug-26
LLOYD MANSION,LLOYD ROAD,9,Non-Landed Properties,3,"4,800",100 to 110,"1,000 to 1,100",Aug-26
LLOYD MANSION,LLOYD ROAD,9,Non-Landed Properties,3,"4,200",90 to 100,"1,000 to 1,100",Aug-26
LLOYD MANSION,LLOYD ROAD,9,Non-Landed Properties,3,"4,700",90 to 100,"1,000 to 1,100",Aug-26
LUMA,RIVER VALLEY GROVE,9,Non-Landed Properties,1,"4,300",60 to 70,700 to 800,Aug-26
LUMA,RIVER VALLEY GROVE,9,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Aug-26
URBANA,RIVER VALLEY CLOSE,9,Non-Landed Properties,2,"6,700",90 to 100,"1,000 to 1,100",Aug-26
URBANA,RIVER VALLEY CLOSE,9,Non-Landed Properties,4,"8,200",130 to 140,"1,400 to 1,500",Aug-26
URBANA,RIVER VALLEY CLOSE,9,Non-Landed Properties,3,"7,700",120 to 130,"1,300 to 1,400",Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,NA,"3,550",30 to 40,300 to 400,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,NA,"3,500",30 to 40,300 to 400,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,2,"5,700",60 to 70,600 to 700,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,NA,"3,300",30 to 40,300 to 400,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,NA,"3,500",30 to 40,300 to 400,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,1,"4,500",40 to 50,400 to 500,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,1,"4,800",40 to 50,400 to 500,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,NA,"3,500",30 to 40,300 to 400,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,2,"5,800",60 to 70,600 to 700,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,2,"5,200",60 to 70,600 to 700,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,2,"6,100",50 to 60,600 to 700,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,1,"4,100",40 to 50,500 to 600,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,2,"6,300",60 to 70,600 to 700,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,2,"5,000",50 to 60,600 to 700,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,3,"8,500",70 to 80,800 to 900,Aug-26
IRWELL HILL RESIDENCES,IRWELL HILL,9,Non-Landed Properties,2,"5,100",60 to 70,600 to 700,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,3,"6,300",100 to 110,"1,100 to 1,200",Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,2,"3,300",50 to 60,600 to 700,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,3,"6,100",100 to 110,"1,100 to 1,200",Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,1,"3,250",40 to 50,400 to 500,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,2,"4,380",50 to 60,600 to 700,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,2,"3,500",50 to 60,600 to 700,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,3,"4,800",60 to 70,600 to 700,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,2,"2,600",50 to 60,600 to 700,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,1,"3,950",40 to 50,400 to 500,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,2,"4,500",50 to 60,600 to 700,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,2,"4,200",50 to 60,600 to 700,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,2,"3,200",50 to 60,600 to 700,Aug-26
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,9,Non-Landed Properties,2,"4,200",50 to 60,600 to 700,Aug-26
LIV ON SOPHIA,ADIS ROAD,9,Non-Landed Properties,2,"4,250",40 to 50,500 to 600,Aug-26
LIV ON SOPHIA,ADIS ROAD,9,Non-Landed Properties,2,"4,000",40 to 50,500 to 600,Aug-26
LIV ON SOPHIA,ADIS ROAD,9,Non-Landed Properties,2,"4,800",40 to 50,500 to 600,Aug-26
VIVACE,TONG WATT ROAD,9,Non-Landed Properties,1,"4,430",40 to 50,400 to 500,Aug-26
VIVACE,TONG WATT ROAD,9,Non-Landed Properties,2,"3,800",50 to 60,500 to 600,Aug-26
VIVACE,TONG WATT ROAD,9,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Aug-26
VIVACE,TONG WATT ROAD,9,Non-Landed Properties,2,"3,600",50 to 60,500 to 600,Aug-26
VIVACE,TONG WATT ROAD,9,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Aug-26
VIVACE,TONG WATT ROAD,9,Non-Landed Properties,1,"3,120",30 to 40,300 to 400,Aug-26
VIVACE,TONG WATT ROAD,9,Non-Landed Properties,1,"4,000",30 to 40,300 to 400,Aug-26
VIVACE,TONG WATT ROAD,9,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Aug-26
VIVACE,TONG WATT ROAD,9,Non-Landed Properties,1,"3,300",30 to 40,300 to 400,Aug-26
RV ALTITUDE,RIVER VALLEY ROAD,9,Non-Landed Properties,2,"3,900",40 to 50,400 to 500,Aug-26
RV ALTITUDE,RIVER VALLEY ROAD,9,Non-Landed Properties,2,"4,200",40 to 50,400 to 500,Aug-26
