Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,3,"6,000",90 to 100,"1,000 to 1,100",Apr-26
ARENA RESIDENCES,GUILLEMARD CRESCENT,14,Non-Landed Properties,2,"4,200",50 to 60,600 to 700,Apr-26
STUDIO8,JALAN AYER,14,Non-Landed Properties,1,"3,300",50 to 60,500 to 600,Apr-26
THE TRUMPS,JALAN KEMBANGAN,14,Non-Landed Properties,2,"4,600",80 to 90,"900 to 1,000",Apr-26
LE REVE,KAMPONG EUNOS,14,Non-Landed Properties,3,"5,300",150 to 160,"1,600 to 1,700",Apr-26
SUITES 28,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"2,200",40 to 50,400 to 500,Apr-26
URBAN TREASURES,JALAN EUNOS,14,Non-Landed Properties,2,"3,600",60 to 70,600 to 700,Apr-26
GUILLEMARD SUITES,GUILLEMARD ROAD,14,Non-Landed Properties,1,"2,800",50 to 60,500 to 600,Apr-26
MELOSA,LORONG 28 GEYLANG,14,Non-Landed Properties,1,"2,300",40 to 50,400 to 500,Apr-26
CENTRAL GROVE,GEYLANG EAST AVENUE 1,14,Non-Landed Properties,3,"5,100",110 to 120,"1,200 to 1,300",Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Apr-26
THE NAVIAN,JALAN EUNOS,14,Non-Landed Properties,2,"3,600",60 to 70,600 to 700,Apr-26
GEMS VILLE,LORONG 13 GEYLANG,14,Non-Landed Properties,1,"3,000",40 to 50,500 to 600,Apr-26
MILLAGE,CHANGI ROAD,14,Non-Landed Properties,2,"2,900",40 to 50,500 to 600,Apr-26
PALMERA EAST,LORONG MELAYU,14,Non-Landed Properties,2,"3,300",50 to 60,500 to 600,Apr-26
NESS,LORONG 32 GEYLANG,14,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-26
THE ANTARES,MATTAR ROAD,14,Non-Landed Properties,3,"5,300",80 to 90,800 to 900,Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,200",30 to 40,400 to 500,Apr-26
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Apr-26
PENROSE,SIMS DRIVE,14,Non-Landed Properties,3,"5,800",90 to 100,"1,000 to 1,100",Apr-26
ASTOR,LENGKONG EMPAT,14,Non-Landed Properties,2,"3,300",80 to 90,800 to 900,Apr-26
CENTRA HEIGHTS,SIMS AVENUE,14,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,Apr-26
ASTORIA PARK,LORONG MYDIN,14,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,050",40 to 50,400 to 500,Apr-26
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Apr-26
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,2,"3,000",50 to 60,500 to 600,Apr-26
GUILLEMARD SUITES,GUILLEMARD ROAD,14,Non-Landed Properties,1,"3,000",50 to 60,500 to 600,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,2,"4,000",90 to 100,"1,000 to 1,100",Apr-26
SUITES 28,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"2,500",30 to 40,400 to 500,Apr-26
GROSVENOR VIEW,LENGKONG EMPAT,14,Non-Landed Properties,1,"2,800",60 to 70,600 to 700,Apr-26
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,2,"2,600",40 to 50,400 to 500,Apr-26
LEVENUE,LENGKONG EMPAT,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Apr-26
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,1,"2,600",30 to 40,300 to 400,Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Apr-26
SUNNY GROVE,LORONG 37 GEYLANG,14,Non-Landed Properties,NA,"4,000",100 to 110,"1,100 to 1,200",Apr-26
LE CRESCENDO,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Apr-26
PENROSE,SIMS DRIVE,14,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Apr-26
GUILIN COURT,LORONG 26 GEYLANG,14,Non-Landed Properties,3,"5,300",100 to 110,"1,100 to 1,200",Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,250",30 to 40,400 to 500,Apr-26
REGAL 35,LORONG 35 GEYLANG,14,Non-Landed Properties,2,"3,950",80 to 90,"900 to 1,000",Apr-26
TRE RESIDENCES,GEYLANG EAST AVENUE 1,14,Non-Landed Properties,2,"3,600",50 to 60,500 to 600,Apr-26
SIMSVILLE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,2,"4,500",90 to 100,"900 to 1,000",Apr-26
LOTUS AT PAYA LEBAR (WEST WING),LORONG 41 GEYLANG,14,Non-Landed Properties,3,"5,300",90 to 100,"1,000 to 1,100",Apr-26
METRO LOFT,LORONG 27 GEYLANG,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"4,200",50 to 60,600 to 700,Apr-26
D' CASITA,LORONG MARZUKI,14,Non-Landed Properties,2,"4,100",80 to 90,800 to 900,Apr-26
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,2,"3,400",70 to 80,800 to 900,Apr-26
SUNFLOWER RESIDENCE,LORONG 32 GEYLANG,14,Non-Landed Properties,3,"4,050",90 to 100,"1,000 to 1,100",Apr-26
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,4,"4,800",120 to 130,"1,300 to 1,400",Apr-26
CANNE LODGE,LORONG 3 GEYLANG,14,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Apr-26
CASA AERATA,LORONG 26 GEYLANG,14,Non-Landed Properties,1,"2,550",40 to 50,400 to 500,Apr-26
STARVILLE,LENGKONG TIGA,14,Non-Landed Properties,3,"3,900",130 to 140,"1,400 to 1,500",Apr-26
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,1,"4,050",50 to 60,600 to 700,Apr-26
ESTA RUBY,GUILLEMARD ROAD,14,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Apr-26
PAYA LEBAR RESIDENCES,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"3,850",80 to 90,800 to 900,Apr-26
IDYLLIC SUITES,LORONG 30 GEYLANG,14,Non-Landed Properties,2,"3,000",60 to 70,700 to 800,Apr-26
EDENZ LOFT,LORONG 24 GEYLANG,14,Non-Landed Properties,1,"2,700",40 to 50,500 to 600,Apr-26
SUITES@CHANGI,CHANGI ROAD,14,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,750",60 to 70,600 to 700,Apr-26
CENTRAL IMPERIAL,LORONG 14 GEYLANG,14,Non-Landed Properties,2,"3,500",30 to 40,400 to 500,Apr-26
SIMSVILLE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,2,"4,000",90 to 100,"900 to 1,000",Apr-26
CENTRA HEIGHTS,SIMS AVENUE,14,Non-Landed Properties,2,"3,200",50 to 60,500 to 600,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"2,850",40 to 50,500 to 600,Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,250",40 to 50,400 to 500,Apr-26
KINGSTON TERRACE,JALAN MASJID,14,Non-Landed Properties,2,"2,800",80 to 90,"900 to 1,000",Apr-26
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,300",60 to 70,600 to 700,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"3,150",40 to 50,500 to 600,Apr-26
LA BRISA,LORONG 28 GEYLANG,14,Non-Landed Properties,2,"3,200",50 to 60,500 to 600,Apr-26
BLISS RESIDENCES,JALAN MASJID,14,Non-Landed Properties,1,"2,950",40 to 50,500 to 600,Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,3,"5,300",70 to 80,800 to 900,Apr-26
PALMERA EAST,LORONG MELAYU,14,Non-Landed Properties,2,"3,400",50 to 60,600 to 700,Apr-26
PAYA LEBAR RESIDENCES,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,200",80 to 90,"900 to 1,000",Apr-26
# 1 SUITES,LORONG 20 GEYLANG,14,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Apr-26
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,1,"2,700",50 to 60,500 to 600,Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Apr-26
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"2,500",30 to 40,400 to 500,Apr-26
D' CASITA,LORONG MARZUKI,14,Non-Landed Properties,2,"4,200",90 to 100,"900 to 1,000",Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,2,"4,100",90 to 100,"1,000 to 1,100",Apr-26
KEMBANGAN SUITES,JALAN MASJID,14,Non-Landed Properties,2,"3,400",50 to 60,500 to 600,Apr-26
KEMBANGAN SUITES,JALAN MASJID,14,Non-Landed Properties,2,"3,600",50 to 60,600 to 700,Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,Apr-26
THE ANTARES,MATTAR ROAD,14,Non-Landed Properties,1,"3,900",40 to 50,400 to 500,Apr-26
LOTUS AT PAYA LEBAR (EAST WING),PAYA LEBAR ROAD,14,Non-Landed Properties,2,"5,800",110 to 120,"1,200 to 1,300",Apr-26
CASSIA EDGE,GUILLEMARD ROAD,14,Non-Landed Properties,2,"1,550",60 to 70,600 to 700,Apr-26
ASTORIA PARK,LORONG MYDIN,14,Non-Landed Properties,2,"4,050",80 to 90,800 to 900,Apr-26
REZI 26,LORONG 26 GEYLANG,14,Non-Landed Properties,2,"4,500",80 to 90,800 to 900,Apr-26
THE SUNNY SPRING,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"4,700",110 to 120,"1,100 to 1,200",Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,200",30 to 40,400 to 500,Apr-26
SUITES@CHANGI,CHANGI ROAD,14,Non-Landed Properties,NA,"2,650",30 to 40,400 to 500,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"2,800",50 to 60,500 to 600,Apr-26
SING LIAN BUILDING,CHANGI ROAD,14,Non-Landed Properties,NA,"4,250",180 to 190,"2,000 to 2,100",Apr-26
LOTUS AT PAYA LEBAR (WEST WING),LORONG 41 GEYLANG,14,Non-Landed Properties,2,"5,400",220 to 230,"2,400 to 2,500",Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,Apr-26
IDYLLIC SUITES,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-26
CENTRAL GROVE,GEYLANG EAST AVENUE 1,14,Non-Landed Properties,3,"5,300",110 to 120,"1,200 to 1,300",Apr-26
THE CHAMPAGNE,CHANGI ROAD,14,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Apr-26
THE ANTARES,MATTAR ROAD,14,Non-Landed Properties,2,"4,400",60 to 70,700 to 800,Apr-26
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"5,000",60 to 70,600 to 700,Apr-26
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,4,"8,300",180 to 190,"1,900 to 2,000",Apr-26
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,4,"4,800",110 to 120,"1,200 to 1,300",Apr-26
THE ANTARES,MATTAR ROAD,14,Non-Landed Properties,2,"4,000",60 to 70,600 to 700,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,2,"3,850",90 to 100,"1,000 to 1,100",Apr-26
NON-LANDED HOUSING DEVELOPMENT,JALAN KEMBANGAN,14,Non-Landed Properties,NA,"4,500",90 to 100,"900 to 1,000",Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"2,750",40 to 50,500 to 600,Apr-26
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,2,"3,200",40 to 50,400 to 500,Apr-26
NON-LANDED HOUSING DEVELOPMENT,CHANGI ROAD,14,Non-Landed Properties,NA,"3,600",90 to 100,"900 to 1,000",Apr-26
NON-LANDED HOUSING DEVELOPMENT,LORONG 24A GEYLANG,14,Non-Landed Properties,NA,"3,250",70 to 80,700 to 800,Apr-26
SILVERSCAPE,LORONG 32 GEYLANG,14,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-26
PRIME RESIDENCE,LORONG 22 GEYLANG,14,Non-Landed Properties,1,"2,600",50 to 60,500 to 600,Apr-26
D' PALMA,LORONG MYDIN,14,Non-Landed Properties,1,"3,000",50 to 60,600 to 700,Apr-26
CRYSTAL DEW,GEYLANG EAST AVENUE 1,14,Non-Landed Properties,3,"5,000",130 to 140,"1,400 to 1,500",Apr-26
PAYA LEBAR RESIDENCES,PAYA LEBAR ROAD,14,Non-Landed Properties,3,"5,500",120 to 130,"1,200 to 1,300",Apr-26
LE REVE,KAMPONG EUNOS,14,Non-Landed Properties,3,"4,600",90 to 100,"1,000 to 1,100",Apr-26
WING FONG COURT,LORONG 14 GEYLANG,14,Non-Landed Properties,1,"2,600",60 to 70,600 to 700,Apr-26
ARENA RESIDENCES,GUILLEMARD CRESCENT,14,Non-Landed Properties,3,"5,500",110 to 120,"1,200 to 1,300",Apr-26
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"3,000",50 to 60,600 to 700,Apr-26
THE SUNNY SPRING,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",Apr-26
CENTRAL IMPERIAL,LORONG 14 GEYLANG,14,Non-Landed Properties,2,"4,000",50 to 60,500 to 600,Apr-26
CENTRA HEIGHTS,SIMS AVENUE,14,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Apr-26
TRE RESIDENCES,GEYLANG EAST AVENUE 1,14,Non-Landed Properties,2,"3,900",50 to 60,500 to 600,Apr-26
STARVILLE,LENGKONG TIGA,14,Non-Landed Properties,2,"3,800",80 to 90,"900 to 1,000",Apr-26
WINDY HEIGHTS,JALAN DAUD,14,Non-Landed Properties,4,"5,300",230 to 240,"2,400 to 2,500",Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"3,100",40 to 50,500 to 600,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"3,000",50 to 60,500 to 600,Apr-26
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,2,"5,000",80 to 90,800 to 900,Apr-26
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,800",60 to 70,600 to 700,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,2,"3,800",80 to 90,"900 to 1,000",Apr-26
LOTUS AT PAYA LEBAR (WEST WING),LORONG 41 GEYLANG,14,Non-Landed Properties,3,"7,800",90 to 100,"1,000 to 1,100",Apr-26
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"5,400",130 to 140,"1,400 to 1,500",Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"3,000",50 to 60,500 to 600,Apr-26
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"4,200",70 to 80,800 to 900,Apr-26
# 1 LOFT,LORONG 24 GEYLANG,14,Non-Landed Properties,1,"2,800",50 to 60,500 to 600,Apr-26
D' CASITA,LORONG MARZUKI,14,Non-Landed Properties,1,"2,750",50 to 60,500 to 600,Apr-26
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-Landed Properties,1,"2,600",30 to 40,300 to 400,Apr-26
EVERGREEN VIEW,LORONG 36 GEYLANG,14,Non-Landed Properties,2,"4,300",100 to 110,"1,100 to 1,200",Apr-26
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-Landed Properties,3,"4,600",110 to 120,"1,200 to 1,300",Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"3,100",50 to 60,500 to 600,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"2,700",50 to 60,500 to 600,Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,250",30 to 40,400 to 500,Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,100",30 to 40,400 to 500,Apr-26
REZI 3TWO,LORONG 32 GEYLANG,14,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Apr-26
PAVILION SQUARE,GEYLANG ROAD,14,Non-Landed Properties,1,"2,600",30 to 40,400 to 500,Apr-26
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Apr-26
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Apr-26
MORI,GUILLEMARD ROAD,14,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Apr-26
SIMSVILLE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,2,"3,850",90 to 100,"900 to 1,000",Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,050",40 to 50,400 to 500,Apr-26
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,900",60 to 70,600 to 700,Apr-26
CENTRA SUITES,LORONG 25A GEYLANG,14,Non-Landed Properties,1,"2,950",40 to 50,400 to 500,Apr-26
GUILLEMARD SUITES,GUILLEMARD ROAD,14,Non-Landed Properties,1,"3,000",50 to 60,600 to 700,Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,650",40 to 50,500 to 600,Apr-26
NON-LANDED HOUSING DEVELOPMENT,SIMS AVENUE,14,Non-Landed Properties,NA,"4,200",90 to 100,"1,000 to 1,100",Apr-26
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,2,"3,550",70 to 80,800 to 900,Apr-26
THE ANTARES,MATTAR ROAD,14,Non-Landed Properties,2,"4,400",60 to 70,700 to 800,Apr-26
GROSVENOR VIEW,LENGKONG EMPAT,14,Non-Landed Properties,2,"4,200",80 to 90,800 to 900,Apr-26
ESTA RUBY,GUILLEMARD ROAD,14,Non-Landed Properties,3,"5,150",100 to 110,"1,100 to 1,200",Apr-26
CENTRA STUDIOS,LORONG 25 GEYLANG,14,Non-Landed Properties,1,"2,800",30 to 40,300 to 400,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,2,"4,100",90 to 100,"1,000 to 1,100",Apr-26
REZI 26,LORONG 26 GEYLANG,14,Non-Landed Properties,2,"4,000",70 to 80,700 to 800,Apr-26
WINDY HEIGHTS,JALAN DAUD,14,Non-Landed Properties,4,"6,000",230 to 240,"2,400 to 2,500",Apr-26
MILLAGE,CHANGI ROAD,14,Non-Landed Properties,2,"3,500",50 to 60,500 to 600,Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"2,900",40 to 50,500 to 600,Apr-26
LE REGAL,GEYLANG ROAD,14,Non-Landed Properties,2,"3,750",40 to 50,500 to 600,Apr-26
THE ANTARES,MATTAR ROAD,14,Non-Landed Properties,2,"4,800",60 to 70,600 to 700,Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"4,300",80 to 90,800 to 900,Apr-26
MILLAGE,CHANGI ROAD,14,Non-Landed Properties,2,"3,080",40 to 50,500 to 600,Apr-26
ASTORIA PARK,LORONG MYDIN,14,Non-Landed Properties,2,"4,500",80 to 90,"900 to 1,000",Apr-26
NON-LANDED HOUSING DEVELOPMENT,CHANGI ROAD,14,Non-Landed Properties,NA,"4,100",80 to 90,800 to 900,Apr-26
NON-LANDED HOUSING DEVELOPMENT,CHANGI ROAD,14,Non-Landed Properties,NA,"4,500",140 to 150,"1,500 to 1,600",Apr-26
STARVILLE,LENGKONG TIGA,14,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Apr-26
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,200",30 to 40,400 to 500,Apr-26
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,Apr-26
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,2,"3,300",40 to 50,500 to 600,Apr-26
NON-LANDED HOUSING DEVELOPMENT,LORONG 25A GEYLANG,14,Non-Landed Properties,NA,"4,400",90 to 100,"900 to 1,000",Apr-26
LA FLEUR,LORONG 26 GEYLANG,14,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Apr-26
AVANT RESIDENCES,ALJUNIED ROAD,14,Non-Landed Properties,NA,"2,700",30 to 40,300 to 400,Apr-26
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Apr-26
TRE RESIDENCES,GEYLANG EAST AVENUE 1,14,Non-Landed Properties,3,"4,800",70 to 80,700 to 800,Apr-26
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,800",60 to 70,600 to 700,Apr-26
MELOSA,LORONG 28 GEYLANG,14,Non-Landed Properties,2,"2,950",40 to 50,500 to 600,Apr-26
ASTORIA PARK,LORONG MYDIN,14,Non-Landed Properties,2,"4,200",80 to 90,800 to 900,Apr-26
THE ALCOVE,LORONG 27 GEYLANG,14,Non-Landed Properties,3,"5,000",120 to 130,"1,300 to 1,400",Apr-26
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,4,"5,500",120 to 130,"1,300 to 1,400",Apr-26
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,1,"2,750",60 to 70,600 to 700,Apr-26
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Apr-26
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,3,"6,000",100 to 110,"1,000 to 1,100",Apr-26
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Apr-26
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,900",40 to 50,500 to 600,Apr-26
LA BRISA,LORONG 28 GEYLANG,14,Non-Landed Properties,2,"3,000",50 to 60,500 to 600,Apr-26
