Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,2,"3,750",70 to 80,700 to 800,Apr-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,300",40 to 50,500 to 600,Apr-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,3,"5,100",100 to 110,"1,100 to 1,200",Apr-26
NIN RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,100",30 to 40,400 to 500,Apr-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"2,800",30 to 40,400 to 500,Apr-26
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,2,"4,000",60 to 70,700 to 800,Apr-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,800",60 to 70,600 to 700,Apr-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Apr-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,5,"11,000",150 to 160,"1,700 to 1,800",Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,100",30 to 40,400 to 500,Apr-26
8@WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,NA,"3,000",40 to 50,400 to 500,Apr-26
PARC MONDRIAN,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Apr-26
DAISY SUITES,DAISY ROAD,13,Non-Landed Properties,2,"3,000",60 to 70,600 to 700,Apr-26
DAISY SUITES,DAISY ROAD,13,Non-Landed Properties,2,"3,150",60 to 70,600 to 700,Apr-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Apr-26
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"4,100",100 to 110,"1,000 to 1,100",Apr-26
AVON PARK,YOUNGBERG TERRACE,13,Non-Landed Properties,3,"7,500",150 to 160,"1,700 to 1,800",Apr-26
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-26
PLATINUM EDGE,LEICESTER ROAD,13,Non-Landed Properties,2,"3,600",70 to 80,700 to 800,Apr-26
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,700",50 to 60,500 to 600,Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Apr-26
SENNETT ESTATE,MACPHERSON ROAD,13,Non-Landed Properties,NA,"1,400",80 to 90,"900 to 1,000",Apr-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"2,950",40 to 50,400 to 500,Apr-26
BLOSSOMS @ WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"5,000",110 to 120,"1,100 to 1,200",Apr-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,600",60 to 70,600 to 700,Apr-26
18 WOODSVILLE,WOODSVILLE CLOSE,13,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Apr-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"3,900",60 to 70,700 to 800,Apr-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,000",50 to 60,500 to 600,Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,100",30 to 40,400 to 500,Apr-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"3,900",70 to 80,800 to 900,Apr-26
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,2,"3,850",50 to 60,500 to 600,Apr-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Apr-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,150",30 to 40,400 to 500,Apr-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Apr-26
NIN RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,2,"4,100",80 to 90,"900 to 1,000",Apr-26
AVON PARK,YOUNGBERG TERRACE,13,Non-Landed Properties,3,"6,300",230 to 240,"2,400 to 2,500",Apr-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Apr-26
THE VENUE RESIDENCES,TAI THONG CRESCENT,13,Non-Landed Properties,2,"4,300",100 to 110,"1,100 to 1,200",Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,3,"5,700",80 to 90,"900 to 1,000",Apr-26
NON-LANDED HOUSING DEVELOPMENT,MACPHERSON ROAD,13,Non-Landed Properties,NA,"4,300",70 to 80,800 to 900,Apr-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Apr-26
PARC MONDRIAN,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"6,000",130 to 140,"1,300 to 1,400",Apr-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Apr-26
NON-LANDED HOUSING DEVELOPMENT,BRADDELL ROAD,13,Non-Landed Properties,NA,"6,800",70 to 80,700 to 800,Apr-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,4,"6,200",130 to 140,"1,400 to 1,500",Apr-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Apr-26
DAISY LODGE,DAISY ROAD,13,Non-Landed Properties,2,"3,600",110 to 120,"1,200 to 1,300",Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,100",30 to 40,400 to 500,Apr-26
WOODSVILLE 28,WOODSVILLE CLOSE,13,Non-Landed Properties,3,"5,400",110 to 120,"1,100 to 1,200",Apr-26
E MAISON,BRADDELL ROAD,13,Non-Landed Properties,3,"5,150",150 to 160,"1,600 to 1,700",Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"2,900",30 to 40,400 to 500,Apr-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Apr-26
NIN RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,2,"4,300",80 to 90,"900 to 1,000",Apr-26
NIN RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,3,"5,700",110 to 120,"1,200 to 1,300",Apr-26
NIN RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,3,"6,700",110 to 120,"1,200 to 1,300",Apr-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Apr-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,4,"7,000",140 to 150,"1,500 to 1,600",Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,200",50 to 60,500 to 600,Apr-26
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Apr-26
BLOSSOMS @ WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"8,000",240 to 250,"2,600 to 2,700",Apr-26
BLOSSOMS @ WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"2,748",90 to 100,"1,000 to 1,100",Apr-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,2,"5,400",110 to 120,"1,100 to 1,200",Apr-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"2,950",40 to 50,400 to 500,Apr-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,000",50 to 60,500 to 600,Apr-26
PLATINUM EDGE,LEICESTER ROAD,13,Non-Landed Properties,2,"3,100",70 to 80,700 to 800,Apr-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Apr-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,3,"7,000",80 to 90,"900 to 1,000",Apr-26
8@WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"4,700",80 to 90,"900 to 1,000",Apr-26
18 WOODSVILLE,WOODSVILLE CLOSE,13,Non-Landed Properties,1,"3,350",40 to 50,400 to 500,Apr-26
EURO-ASIA PARK,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"4,300",130 to 140,"1,400 to 1,500",Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"3,900",60 to 70,700 to 800,Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Mar-26
INTERO,LEICESTER ROAD,13,Non-Landed Properties,3,"5,000",90 to 100,"1,000 to 1,100",Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,4,"9,800",140 to 150,"1,500 to 1,600",Mar-26
18 WOODSVILLE,WOODSVILLE CLOSE,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Mar-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"4,200",60 to 70,600 to 700,Mar-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Mar-26
LEICESTER SUITES,LEICESTER ROAD,13,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,3,"4,900",90 to 100,"900 to 1,000",Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"2,950",30 to 40,400 to 500,Mar-26
SOMMERVILLE LOFT,SOMMERVILLE WALK,13,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Mar-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,Mar-26
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,200",30 to 40,400 to 500,Mar-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"4,000",60 to 70,600 to 700,Mar-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,3,"7,200",80 to 90,"900 to 1,000",Mar-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,2,"5,200",70 to 80,700 to 800,Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,3,"7,600",110 to 120,"1,200 to 1,300",Mar-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Mar-26
ONE LEICESTER,LEICESTER ROAD,13,Non-Landed Properties,2,"4,300",80 to 90,"900 to 1,000",Mar-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"2,950",40 to 50,400 to 500,Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,400",40 to 50,500 to 600,Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,3,"5,400",90 to 100,"1,000 to 1,100",Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,500",40 to 50,500 to 600,Mar-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Mar-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,Mar-26
EURO-ASIA PARK,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"5,200",140 to 150,"1,500 to 1,600",Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Mar-26
SANT RITZ,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,350",40 to 50,500 to 600,Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"4,300",70 to 80,700 to 800,Mar-26
THE ACACIAS,SOMMERVILLE ROAD,13,Non-Landed Properties,3,"4,900",120 to 130,"1,300 to 1,400",Mar-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,3,"8,000",100 to 110,"1,000 to 1,100",Mar-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,300",50 to 60,600 to 700,Mar-26
8@WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"4,200",70 to 80,800 to 900,Mar-26
BLOSSOMS @ WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"5,600",110 to 120,"1,100 to 1,200",Mar-26
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,3,"6,500",120 to 130,"1,300 to 1,400",Mar-26
MYRA,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Mar-26
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,200",50 to 60,500 to 600,Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,2,"5,400",120 to 130,"1,300 to 1,400",Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,Mar-26
NIN RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,2,"4,500",80 to 90,"900 to 1,000",Mar-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Mar-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,900",60 to 70,600 to 700,Mar-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,1,"3,350",40 to 50,400 to 500,Mar-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,600",60 to 70,600 to 700,Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Mar-26
INTERO,LEICESTER ROAD,13,Non-Landed Properties,3,"5,000",90 to 100,"1,000 to 1,100",Mar-26
THE TRE VER,POTONG PASIR AVENUE 1,13,Non-Landed Properties,2,"4,100",60 to 70,600 to 700,Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,200",30 to 40,400 to 500,Mar-26
NIN RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,2,"4,150",80 to 90,800 to 900,Mar-26
ONE LEICESTER,LEICESTER ROAD,13,Non-Landed Properties,2,"3,900",80 to 90,"900 to 1,000",Mar-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,800",60 to 70,600 to 700,Mar-26
SANT RITZ,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,200",40 to 50,500 to 600,Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Mar-26
CASA MEYA,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,2,"4,600",70 to 80,800 to 900,Mar-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,3,"4,800",100 to 110,"1,100 to 1,200",Mar-26
SUITES@BRADDELL,BRADDELL ROAD,13,Non-Landed Properties,1,"2,400",30 to 40,300 to 400,Mar-26
THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,13,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Mar-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,3,"5,500",70 to 80,800 to 900,Mar-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,700",60 to 70,600 to 700,Mar-26
E MAISON,BRADDELL ROAD,13,Non-Landed Properties,1,"3,400",60 to 70,600 to 700,Mar-26
BLOSSOMS @ WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"3,900",90 to 100,"1,000 to 1,100",Mar-26
THE WOODLEIGH RESIDENCES,BIDADARI PARK DRIVE,13,Non-Landed Properties,2,"4,000",50 to 60,500 to 600,Mar-26
SENNETT ESTATE,MACPHERSON ROAD,13,Non-Landed Properties,NA,"5,000",90 to 100,"1,000 to 1,100",Mar-26
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Mar-26
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,3,"5,000",80 to 90,"900 to 1,000",Mar-26
SENNETT ESTATE,WAN THO AVENUE,13,Non-Landed Properties,NA,"3,900",80 to 90,"900 to 1,000",Mar-26
NON-LANDED HOUSING DEVELOPMENT,MACPHERSON ROAD,13,Non-Landed Properties,NA,"4,300",60 to 70,700 to 800,Mar-26
EURO-ASIA PARK,WOODLEIGH CLOSE,13,Non-Landed Properties,2,"3,750",90 to 100,"1,000 to 1,100",Mar-26
SKY GREEN,MACPHERSON ROAD,13,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Mar-26
8@WOODLEIGH,WOODLEIGH CLOSE,13,Non-Landed Properties,3,"5,200",80 to 90,"900 to 1,000",Mar-26
PARK COLONIAL,WOODLEIGH LANE,13,Non-Landed Properties,2,"4,100",50 to 60,600 to 700,Mar-26
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Mar-26
D' ALMIRA,SOMMERVILLE ROAD,13,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Mar-26
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Mar-26
SANT RITZ,PHENG GECK AVENUE,13,Non-Landed Properties,2,"4,100",60 to 70,600 to 700,Mar-26
E MAISON,BRADDELL ROAD,13,Non-Landed Properties,2,"4,100",80 to 90,"900 to 1,000",Mar-26
