Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
TERRA HILL,"3,043,000","1,097.93","2,772",May-26,YEW SIANG ROAD,New Sale,Strata,102,"29,833",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
NORMANTON PARK,"2,260,000","1,087.16","2,079",May-26,NORMANTON PARK,Resale,Strata,101,"22,376",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
PARC CLEMATIS,"2,188,000",914.94,"2,391",May-26,JALAN LEMPENG,Resale,Strata,85,"25,741",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"2,080,000",893.41,"2,328",May-26,JALAN LEMPENG,Resale,Strata,83,"25,060",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
HERITAGE VIEW,"1,900,888","1,162.51","1,635",May-26,DOVER RISE,Resale,Strata,108,"17,601",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,16 to 20
THE CLEMENT CANOPY,"2,780,000","1,345.5","2,066",May-26,CLEMENTI AVENUE 1,Resale,Strata,125,"22,240",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,475,000",645.84,"2,284",May-26,MEDIA CIRCLE,New Sale,Strata,60,"24,583",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
BLOOMSBURY RESIDENCES,"3,852,000","1,420.85","2,711",May-26,MEDIA CIRCLE,New Sale,Strata,132,"29,182",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,16 to 20
NORMANTON PARK,"2,820,000","1,313.21","2,147",May-26,NORMANTON PARK,Resale,Strata,122,"23,115",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
VARSITY PARK CONDOMINIUM,"2,720,000","1,894.46","1,436",May-26,WEST COAST ROAD,Resale,Strata,176,"15,455",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,771,000","1,151.75","2,406",May-26,MEDIA CIRCLE,New Sale,Strata,107,"25,897",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,545,000",645.84,"2,392",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,750",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,527,000","1,054.87","2,396",May-26,MEDIA CIRCLE,New Sale,Strata,98,"25,786",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,617,000","1,054.87","2,481",May-26,MEDIA CIRCLE,New Sale,Strata,98,"26,704",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,764,000",688.9,"2,561",May-26,MEDIA CIRCLE,New Sale,Strata,64,"27,563",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,749,000",688.9,"2,539",May-26,MEDIA CIRCLE,New Sale,Strata,64,"27,328",-,Apartment,1,99 years leasehold,05,Rest of Central Region,16 to 20
ELTA,"3,898,000","1,506.96","2,587",May-26,CLEMENTI AVENUE 1,New Sale,Strata,140,"27,843",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,26 to 30
HUDSON PLACE RESIDENCES,"1,685,000",688.9,"2,446",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,328",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,455,000",645.84,"2,253",May-26,MEDIA CIRCLE,New Sale,Strata,60,"24,250",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,455,000",645.84,"2,253",May-26,MEDIA CIRCLE,New Sale,Strata,60,"24,250",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,050,000",893.41,"2,295",May-26,MEDIA CIRCLE,New Sale,Strata,83,"24,699",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,715,000","1,151.75","2,357",May-26,MEDIA CIRCLE,New Sale,Strata,107,"25,374",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,587,000",645.84,"2,457",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,450",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,692,000",688.9,"2,456",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,438",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,824,000","1,151.75","2,452",May-26,MEDIA CIRCLE,New Sale,Strata,107,"26,393",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,380,000","1,011.82","2,352",May-26,MEDIA CIRCLE,New Sale,Strata,94,"25,319",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,465,000",645.84,"2,268",May-26,MEDIA CIRCLE,New Sale,Strata,60,"24,417",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,465,000",645.84,"2,268",May-26,MEDIA CIRCLE,New Sale,Strata,60,"24,417",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,064,000",893.41,"2,310",May-26,MEDIA CIRCLE,New Sale,Strata,83,"24,867",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,729,000","1,151.75","2,369",May-26,MEDIA CIRCLE,New Sale,Strata,107,"25,505",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,594,000",645.84,"2,468",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,567",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,699,000",688.9,"2,466",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,547",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,838,000","1,151.75","2,464",May-26,MEDIA CIRCLE,New Sale,Strata,107,"26,523",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,390,000","1,011.82","2,362",May-26,MEDIA CIRCLE,New Sale,Strata,94,"25,426",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,475,000",645.84,"2,284",May-26,MEDIA CIRCLE,New Sale,Strata,60,"24,583",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,078,000",893.41,"2,326",May-26,MEDIA CIRCLE,New Sale,Strata,83,"25,036",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,743,000","1,151.75","2,382",May-26,MEDIA CIRCLE,New Sale,Strata,107,"25,636",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,601,000",645.84,"2,479",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,683",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,706,000",688.9,"2,476",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,656",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,852,000","1,151.75","2,476",May-26,MEDIA CIRCLE,New Sale,Strata,107,"26,654",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,400,000","1,011.82","2,372",May-26,MEDIA CIRCLE,New Sale,Strata,94,"25,532",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,485,000",645.84,"2,299",May-26,MEDIA CIRCLE,New Sale,Strata,60,"24,750",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,485,000",645.84,"2,299",May-26,MEDIA CIRCLE,New Sale,Strata,60,"24,750",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,608,000",645.84,"2,490",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,800",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,713,000",688.9,"2,487",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,766",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,410,000","1,011.82","2,382",May-26,MEDIA CIRCLE,New Sale,Strata,94,"25,638",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,495,000",645.84,"2,315",May-26,MEDIA CIRCLE,New Sale,Strata,60,"24,917",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,495,000",645.84,"2,315",May-26,MEDIA CIRCLE,New Sale,Strata,60,"24,917",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,615,000",645.84,"2,501",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,917",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,720,000",688.9,"2,497",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,875",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,420,000","1,011.82","2,392",May-26,MEDIA CIRCLE,New Sale,Strata,94,"25,745",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,505,000",645.84,"2,330",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,083",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,505,000",645.84,"2,330",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,083",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,120,000",893.41,"2,373",May-26,MEDIA CIRCLE,New Sale,Strata,83,"25,542",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,785,000","1,151.75","2,418",May-26,MEDIA CIRCLE,New Sale,Strata,107,"26,028",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,622,000",645.84,"2,511",May-26,MEDIA CIRCLE,New Sale,Strata,60,"27,033",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,727,000",688.9,"2,507",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,984",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,515,000",645.84,"2,346",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,250",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,515,000",645.84,"2,346",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,250",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,134,000",893.41,"2,389",May-26,MEDIA CIRCLE,New Sale,Strata,83,"25,711",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,799,000","1,151.75","2,430",May-26,MEDIA CIRCLE,New Sale,Strata,107,"26,159",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,629,000",645.84,"2,522",May-26,MEDIA CIRCLE,New Sale,Strata,60,"27,150",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,741,000",688.9,"2,527",May-26,MEDIA CIRCLE,New Sale,Strata,64,"27,203",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,440,000","1,011.82","2,412",May-26,MEDIA CIRCLE,New Sale,Strata,94,"25,957",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,525,000",645.84,"2,361",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,417",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,525,000",645.84,"2,361",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,417",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,148,000",893.41,"2,404",May-26,MEDIA CIRCLE,New Sale,Strata,83,"25,880",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,827,000","1,151.75","2,455",May-26,MEDIA CIRCLE,New Sale,Strata,107,"26,421",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,643,000",645.84,"2,544",May-26,MEDIA CIRCLE,New Sale,Strata,60,"27,383",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,748,000",688.9,"2,537",May-26,MEDIA CIRCLE,New Sale,Strata,64,"27,313",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,450,000","1,011.82","2,421",May-26,MEDIA CIRCLE,New Sale,Strata,94,"26,064",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,535,000",645.84,"2,377",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,583",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,535,000",645.84,"2,377",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,583",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,162,000",893.41,"2,420",May-26,MEDIA CIRCLE,New Sale,Strata,83,"26,048",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"2,841,000","1,151.75","2,467",May-26,MEDIA CIRCLE,New Sale,Strata,107,"26,551",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,650,000",645.84,"2,555",May-26,MEDIA CIRCLE,New Sale,Strata,60,"27,500",-,Apartment,1,99 years leasehold,05,Rest of Central Region,06 to 10
HUDSON PLACE RESIDENCES,"1,755,000",688.9,"2,548",May-26,MEDIA CIRCLE,New Sale,Strata,64,"27,422",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,460,000","1,011.82","2,431",May-26,MEDIA CIRCLE,New Sale,Strata,94,"26,170",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,545,000",645.84,"2,392",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,750",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,176,000",893.41,"2,436",May-26,MEDIA CIRCLE,New Sale,Strata,83,"26,217",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,855,000","1,151.75","2,479",May-26,MEDIA CIRCLE,New Sale,Strata,107,"26,682",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,657,000",645.84,"2,566",May-26,MEDIA CIRCLE,New Sale,Strata,60,"27,617",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,964,000","1,151.75","2,573",May-26,MEDIA CIRCLE,New Sale,Strata,107,"27,701",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,470,000","1,011.82","2,441",May-26,MEDIA CIRCLE,New Sale,Strata,94,"26,277",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,555,000",645.84,"2,408",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,917",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,555,000",645.84,"2,408",May-26,MEDIA CIRCLE,New Sale,Strata,60,"25,917",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,190,000",893.41,"2,451",May-26,MEDIA CIRCLE,New Sale,Strata,83,"26,386",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,869,000","1,151.75","2,491",May-26,MEDIA CIRCLE,New Sale,Strata,107,"26,813",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,664,000",645.84,"2,576",May-26,MEDIA CIRCLE,New Sale,Strata,60,"27,733",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,769,000",688.9,"2,568",May-26,MEDIA CIRCLE,New Sale,Strata,64,"27,641",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,480,000","1,011.82","2,451",May-26,MEDIA CIRCLE,New Sale,Strata,94,"26,383",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,565,000",645.84,"2,423",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,083",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,565,000",645.84,"2,423",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,083",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,204,000",893.41,"2,467",May-26,MEDIA CIRCLE,New Sale,Strata,83,"26,554",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,883,000","1,151.75","2,503",May-26,MEDIA CIRCLE,New Sale,Strata,107,"26,944",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,671,000",645.84,"2,587",May-26,MEDIA CIRCLE,New Sale,Strata,60,"27,850",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,776,000",688.9,"2,578",May-26,MEDIA CIRCLE,New Sale,Strata,64,"27,750",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,490,000","1,011.82","2,461",May-26,MEDIA CIRCLE,New Sale,Strata,94,"26,489",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,575,000",645.84,"2,439",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,250",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,575,000",645.84,"2,439",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,250",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,218,000",893.41,"2,483",May-26,MEDIA CIRCLE,New Sale,Strata,83,"26,723",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,500,000","1,011.82","2,471",May-26,MEDIA CIRCLE,New Sale,Strata,94,"26,596",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,585,000",645.84,"2,454",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,417",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,585,000",645.84,"2,454",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,417",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"2,232,000",893.41,"2,498",May-26,MEDIA CIRCLE,New Sale,Strata,83,"26,892",-,Apartment,1,99 years leasehold,05,Rest of Central Region,11 to 15
HUDSON PLACE RESIDENCES,"1,571,000",645.84,"2,432",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,183",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,623,000",688.9,"2,356",May-26,MEDIA CIRCLE,New Sale,Strata,64,"25,359",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,677,000",688.9,"2,434",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,203",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,677,000",688.9,"2,434",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,203",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,577,000",645.84,"2,442",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,283",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,571,000",645.84,"2,432",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,183",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,578,000",645.84,"2,443",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,300",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,630,000",688.9,"2,366",May-26,MEDIA CIRCLE,New Sale,Strata,64,"25,469",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,537,000","1,054.87","2,405",May-26,MEDIA CIRCLE,New Sale,Strata,98,"25,888",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,684,000",688.9,"2,444",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,313",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,684,000",688.9,"2,444",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,313",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,584,000",645.84,"2,453",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,400",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"3,500,000","1,431.61","2,445",May-26,MEDIA CIRCLE,New Sale,Strata,133,"26,316",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,578,000",645.84,"2,443",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,300",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,585,000",645.84,"2,454",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,417",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,637,000",688.9,"2,376",May-26,MEDIA CIRCLE,New Sale,Strata,64,"25,578",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"2,547,000","1,054.87","2,415",May-26,MEDIA CIRCLE,New Sale,Strata,98,"25,990",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,691,000",688.9,"2,455",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,422",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,691,000",688.9,"2,455",May-26,MEDIA CIRCLE,New Sale,Strata,64,"26,422",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,591,000",645.84,"2,463",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,517",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,585,000",645.84,"2,454",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,417",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,592,000",645.84,"2,465",May-26,MEDIA CIRCLE,New Sale,Strata,60,"26,533",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
HUDSON PLACE RESIDENCES,"1,644,000",688.9,"2,386",May-26,MEDIA CIRCLE,New Sale,Strata,64,"25,688",-,Apartment,1,99 years leasehold,05,Rest of Central Region,01 to 05
