Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,300",120 to 130,"1,200 to 1,300",May-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,May-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,200",80 to 90,"900 to 1,000",May-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,900",110 to 120,"1,200 to 1,300",May-24
THE ESSENCE,CHONG KUO ROAD,26,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",May-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",May-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"3,900",110 to 120,"1,100 to 1,200",May-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,050",70 to 80,800 to 900,May-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",May-24
SPRINGLEAF GARDEN,THONG SOON AVENUE,26,Non-Landed Properties,NA,"4,500",140 to 150,"1,500 to 1,600",May-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"2,700",50 to 60,600 to 700,May-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,700",100 to 110,"1,100 to 1,200",May-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",May-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,400",70 to 80,800 to 900,May-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,700",110 to 120,"1,200 to 1,300",May-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,100",140 to 150,"1,500 to 1,600",May-24
NON-LANDED HOUSING DEVELOPMENT,SEMBAWANG ROAD,26,Non-Landed Properties,NA,"6,000",180 to 190,"1,900 to 2,000",May-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,500",110 to 120,"1,100 to 1,200",May-24
FOREST HILLS CONDOMINIUM,TRANSIT ROAD,26,Non-Landed Properties,4,"5,500",160 to 170,"1,700 to 1,800",May-24
FOREST HILLS CONDOMINIUM,TRANSIT ROAD,26,Non-Landed Properties,3,"3,800",110 to 120,"1,100 to 1,200",May-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,150",70 to 80,800 to 900,May-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,800",90 to 100,"900 to 1,000",May-24
TEACHER'S HOUSING ESTATE,KALIDASA AVENUE,26,Non-Landed Properties,NA,"4,850",90 to 100,"900 to 1,000",May-24
ROOTS @ TRANSIT,TRANSIT ROAD,26,Non-Landed Properties,2,"1,200",50 to 60,500 to 600,May-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",May-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,200",130 to 140,"1,400 to 1,500",Apr-24
ROOTS @ TRANSIT,TRANSIT ROAD,26,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Apr-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,600",110 to 120,"1,200 to 1,300",Apr-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Apr-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,100",110 to 120,"1,200 to 1,300",Apr-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Apr-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,950",120 to 130,"1,200 to 1,300",Apr-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"4,000",130 to 140,"1,400 to 1,500",Apr-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,000",70 to 80,700 to 800,Apr-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"3,300",50 to 60,600 to 700,Apr-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"4,500",100 to 110,"1,100 to 1,200",Apr-24
HONG HENG GARDEN,SEMBAWANG ROAD,26,Non-Landed Properties,NA,"2,700",170 to 180,"1,800 to 1,900",Apr-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,200",100 to 110,"1,100 to 1,200",Apr-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Apr-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Apr-24
NON-LANDED HOUSING DEVELOPMENT,UPPER THOMSON ROAD,26,Non-Landed Properties,NA,"4,800",110 to 120,"1,100 to 1,200",Apr-24
NON-LANDED HOUSING DEVELOPMENT,UPPER THOMSON ROAD,26,Non-Landed Properties,NA,"2,900",110 to 120,"1,100 to 1,200",Apr-24
THE BROOKS II,SPRINGSIDE GREEN,26,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,Apr-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,150",100 to 110,"1,100 to 1,200",Apr-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"4,250",100 to 110,"1,000 to 1,100",Apr-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Apr-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,200",130 to 140,"1,400 to 1,500",Apr-24
ROOTS @ TRANSIT,TRANSIT ROAD,26,Non-Landed Properties,2,"2,800",60 to 70,600 to 700,Apr-24
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"3,100",80 to 90,"900 to 1,000",Apr-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,500",70 to 80,800 to 900,Apr-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,500",200 to 210,"2,200 to 2,300",Apr-24
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"4,000",120 to 130,"1,300 to 1,400",Apr-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"4,000",110 to 120,"1,200 to 1,300",Apr-24
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"4,000",120 to 130,"1,300 to 1,400",Apr-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"2,500",80 to 90,"900 to 1,000",Apr-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,200",180 to 190,"2,000 to 2,100",Mar-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,550",80 to 90,"900 to 1,000",Mar-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,Mar-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,100",130 to 140,"1,400 to 1,500",Mar-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,600",130 to 140,"1,400 to 1,500",Mar-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,200",70 to 80,700 to 800,Mar-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"3,100",50 to 60,600 to 700,Mar-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,700",130 to 140,"1,400 to 1,500",Mar-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"7,000",280 to 290,"3,000 to 3,100",Mar-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,950",100 to 110,"1,100 to 1,200",Mar-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"2,900",70 to 80,800 to 900,Mar-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"4,200",90 to 100,"1,000 to 1,100",Mar-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",100 to 110,"1,100 to 1,200",Mar-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,200",80 to 90,"900 to 1,000",Mar-24
NON-LANDED HOUSING DEVELOPMENT,SEMBAWANG ROAD,26,Non-Landed Properties,NA,"3,900",90 to 100,"1,000 to 1,100",Mar-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,300",70 to 80,700 to 800,Mar-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,500",100 to 110,"1,100 to 1,200",Mar-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,150",100 to 110,"1,100 to 1,200",Mar-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,100",110 to 120,"1,200 to 1,300",Mar-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,300",130 to 140,"1,400 to 1,500",Mar-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,100",130 to 140,"1,400 to 1,500",Mar-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,000",110 to 120,"1,100 to 1,200",Mar-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,100",110 to 120,"1,200 to 1,300",Mar-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,Mar-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"8,000",280 to 290,"3,000 to 3,100",Mar-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,200",70 to 80,800 to 900,Mar-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,400",130 to 140,"1,400 to 1,500",Mar-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Mar-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"5,000",170 to 180,"1,800 to 1,900",Mar-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,850",100 to 110,"1,100 to 1,200",Mar-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,200",90 to 100,"1,000 to 1,100",Mar-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,300",140 to 150,"1,500 to 1,600",Mar-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,200",130 to 140,"1,400 to 1,500",Mar-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,5,"7,500",230 to 240,"2,500 to 2,600",Feb-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,400",90 to 100,"1,000 to 1,100",Feb-24
THE BROOKS II,SPRINGSIDE GREEN,26,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,Feb-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,100",70 to 80,700 to 800,Feb-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,Feb-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,000",70 to 80,700 to 800,Feb-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Feb-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,600",110 to 120,"1,200 to 1,300",Feb-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Feb-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,200",110 to 120,"1,200 to 1,300",Feb-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,900",110 to 120,"1,200 to 1,300",Feb-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"2,700",70 to 80,800 to 900,Feb-24
THE ESSENCE,CHONG KUO ROAD,26,Non-Landed Properties,NA,"4,000",70 to 80,800 to 900,Feb-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Feb-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"7,200",280 to 290,"3,000 to 3,100",Feb-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,800",240 to 250,"2,600 to 2,700",Feb-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,500",120 to 130,"1,200 to 1,300",Feb-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Feb-24
ROOTS @ TRANSIT,TRANSIT ROAD,26,Non-Landed Properties,1,"3,200",40 to 50,500 to 600,Feb-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,500",120 to 130,"1,200 to 1,300",Feb-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Feb-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"2,700",70 to 80,800 to 900,Feb-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,900",70 to 80,700 to 800,Feb-24
NON-LANDED HOUSING DEVELOPMENT,SEMBAWANG ROAD,26,Non-Landed Properties,NA,"4,300",90 to 100,"1,000 to 1,100",Feb-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"6,200",260 to 270,"2,800 to 2,900",Feb-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,400",130 to 140,"1,400 to 1,500",Feb-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Feb-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,500",140 to 150,"1,500 to 1,600",Feb-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,500",160 to 170,"1,700 to 1,800",Feb-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,380",100 to 110,"1,100 to 1,200",Feb-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Feb-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,150",70 to 80,800 to 900,Jan-24
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"3,100",80 to 90,"900 to 1,000",Jan-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,000",120 to 130,"1,300 to 1,400",Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,000",200 to 210,"2,200 to 2,300",Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,450",110 to 120,"1,200 to 1,300",Jan-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Jan-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,900",150 to 160,"1,600 to 1,700",Jan-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,100",120 to 130,"1,300 to 1,400",Jan-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,200",120 to 130,"1,200 to 1,300",Jan-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,500",70 to 80,800 to 900,Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,500",140 to 150,"1,500 to 1,600",Jan-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,700",110 to 120,"1,200 to 1,300",Jan-24
THE BROOKS II,SPRINGSIDE GREEN,26,Non-Landed Properties,2,"3,833",60 to 70,700 to 800,Jan-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,500",110 to 120,"1,200 to 1,300",Jan-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,800",130 to 140,"1,400 to 1,500",Jan-24
NON-LANDED HOUSING DEVELOPMENT,UPPER THOMSON ROAD,26,Non-Landed Properties,NA,"3,600",120 to 130,"1,300 to 1,400",Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,400",160 to 170,"1,700 to 1,800",Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"3,300",50 to 60,600 to 700,Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,000",110 to 120,"1,100 to 1,200",Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"3,200",50 to 60,600 to 700,Jan-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,280",130 to 140,"1,400 to 1,500",Jan-24
THE ESSENCE,CHONG KUO ROAD,26,Non-Landed Properties,NA,"3,800",90 to 100,"1,000 to 1,100",Jan-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,700",90 to 100,"900 to 1,000",Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"3,100",50 to 60,600 to 700,Jan-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,500",100 to 110,"1,100 to 1,200",Jan-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"4,100",100 to 110,"1,100 to 1,200",Jan-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,100",70 to 80,800 to 900,Jan-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"3,500",110 to 120,"1,100 to 1,200",Jan-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,500",200 to 210,"2,100 to 2,200",Jan-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Jan-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Jan-24
THE BROOKS II,SPRINGSIDE GREEN,26,Non-Landed Properties,1,"3,000",50 to 60,500 to 600,Jan-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,300",80 to 90,"900 to 1,000",Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"7,700",240 to 250,"2,500 to 2,600",Jan-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,300",80 to 90,"900 to 1,000",Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,100",110 to 120,"1,200 to 1,300",Jan-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jan-24
ROOTS @ TRANSIT,TRANSIT ROAD,26,Non-Landed Properties,2,"3,200",50 to 60,500 to 600,Jan-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"3,650",80 to 90,"900 to 1,000",Jan-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"4,050",100 to 110,"1,100 to 1,200",Dec-23
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,800",200 to 210,"2,200 to 2,300",Dec-23
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,400",140 to 150,"1,500 to 1,600",Dec-23
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Dec-23
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Dec-23
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,600",200 to 210,"2,200 to 2,300",Dec-23
HONG HENG GARDEN,SEMBAWANG ROAD,26,Non-Landed Properties,NA,"4,000",190 to 200,"2,000 to 2,100",Dec-23
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Dec-23
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,600",100 to 110,"1,100 to 1,200",Dec-23
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,800",130 to 140,"1,400 to 1,500",Dec-23
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"6,000",170 to 180,"1,800 to 1,900",Dec-23
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Dec-23
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,300",130 to 140,"1,400 to 1,500",Dec-23
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,300",110 to 120,"1,100 to 1,200",Dec-23
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"3,850",120 to 130,"1,300 to 1,400",Dec-23
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,000",110 to 120,"1,100 to 1,200",Dec-23
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,900",80 to 90,"900 to 1,000",Dec-23
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,700",110 to 120,"1,200 to 1,300",Dec-23
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,000",140 to 150,"1,500 to 1,600",Dec-23
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"2,900",50 to 60,600 to 700,Dec-23
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,300",90 to 100,"1,000 to 1,100",Dec-23
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,800",70 to 80,800 to 900,Dec-23
ROOTS @ TRANSIT,TRANSIT ROAD,26,Non-Landed Properties,2,"3,200",50 to 60,500 to 600,Dec-23
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,700",100 to 110,"1,100 to 1,200",Dec-23
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,200",80 to 90,"900 to 1,000",Dec-23
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,300",130 to 140,"1,400 to 1,500",Dec-23
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"3,150",120 to 130,"1,300 to 1,400",Dec-23
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Dec-23
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,800",100 to 110,"1,100 to 1,200",Dec-23
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"2,600",70 to 80,800 to 900,Dec-23
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Nov-23
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"3,700",120 to 130,"1,300 to 1,400",Nov-23
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"6,060",120 to 130,"1,200 to 1,300",Nov-23
