Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
HIGH PARK RESIDENCES,"900,000",592.02,"1,520",Feb-25,FERNVALE ROAD,Resale,Strata,55,"16,364",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,800,000","1,216.33","1,480",Feb-25,FERNVALE CLOSE,Resale,Strata,113,"15,929",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"655,000",398.27,"1,645",Feb-25,FERNVALE ROAD,Resale,Strata,37,"17,703",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
JALAN KAYU ESTATE,"4,188,888","1,851.41","2,263",Feb-25,JALAN TARI SERIMPI,Resale,Strata,172,"24,354",-,Apartment,1,999 yrs lease commencing from 1879,28,Outside Central Region,01 to 05
RIVERTREES RESIDENCES,"865,000",581.26,"1,488",Feb-25,FERNVALE CLOSE,Resale,Strata,54,"16,019",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"1,980,000","1,227.1","1,614",Feb-25,FERNVALE ROAD,Resale,Strata,114,"17,368",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
H2O RESIDENCES,"2,178,000","1,377.79","1,581",Feb-25,FERNVALE LINK,Resale,Strata,128,"17,016",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
PARC BOTANNIA,"1,670,000",979.52,"1,705",Feb-25,FERNVALE STREET,Resale,Strata,91,"18,352",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
H2O RESIDENCES,"1,638,000","1,130.22","1,449",Feb-25,FERNVALE LINK,Resale,Strata,105,"15,600",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,01 to 05
PARC BOTANNIA,"1,388,888",871.88,"1,593",Feb-25,FERNVALE STREET,Resale,Strata,81,"17,147",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
SELETAR PARK RESIDENCE,"753,000",527.44,"1,428",Jan-25,SELETAR ROAD,Resale,Strata,49,"15,367",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
SUNRISE GARDENS,"1,450,000","1,302.44","1,113",Jan-25,SUNRISE AVENUE,Resale,Strata,121,"11,983",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"968,000",688.9,"1,405",Jan-25,FERNVALE CLOSE,Resale,Strata,64,"15,125",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
PARC BOTANNIA,"1,381,000",871.88,"1,584",Jan-25,FERNVALE STREET,Resale,Strata,81,"17,049",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
SERENITY PARK,"1,770,000","1,313.21","1,348",Jan-25,TAMARIND ROAD,Resale,Strata,122,"14,508",-,Condominium,1,Freehold,28,Outside Central Region,01 to 05
PARC BOTANNIA,"1,556,000",968.76,"1,606",Jan-25,FERNVALE STREET,Resale,Strata,90,"17,289",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
RIVERTREES RESIDENCES,"1,738,000","1,119.46","1,553",Jan-25,FERNVALE CLOSE,Resale,Strata,104,"16,712",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
H2O RESIDENCES,"1,680,888","1,076.4","1,562",Jan-25,FERNVALE LINK,Resale,Strata,100,"16,809",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,11 to 15
RIVERBANK @ FERNVALE,"1,556,000","1,054.87","1,475",Jan-25,FERNVALE CLOSE,Resale,Strata,98,"15,878",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
SELETAR PARK RESIDENCE,"1,200,000",871.88,"1,376",Jan-25,SELETAR ROAD,Resale,Strata,81,"14,815",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
PARC BOTANNIA,"750,000",430.56,"1,742",Jan-25,FERNVALE STREET,Resale,Strata,40,"18,750",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
SUNRISE GARDENS,"2,080,000","2,055.92","1,012",Jan-25,SUNRISE AVENUE,Resale,Strata,191,"10,890",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,010,000",710.42,"1,422",Jan-25,FERNVALE CLOSE,Resale,Strata,66,"15,303",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
H2O RESIDENCES,"1,150,000",882.65,"1,303",Jan-25,FERNVALE LINK,Resale,Strata,82,"14,024",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"1,000,000",667.37,"1,498",Jan-25,FERNVALE ROAD,Resale,Strata,62,"16,129",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
PARC BOTANNIA,"803,888",505.91,"1,589",Jan-25,FERNVALE STREET,Resale,Strata,47,"17,104",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,090,000",667.37,"1,633",Jan-25,FERNVALE ROAD,Resale,Strata,62,"17,581",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"1,500,000",968.76,"1,548",Jan-25,FERNVALE ROAD,Resale,Strata,90,"16,667",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
FLORAVILLE,"1,058,000",656.6,"1,611",Jan-25,CACTUS ROAD,Resale,Strata,61,"17,344",-,Apartment,1,Freehold,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,500,000",947.23,"1,584",Jan-25,FERNVALE ROAD,Resale,Strata,88,"17,045",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
SELETAR PARK RESIDENCE,"1,430,000","1,442.38",991,Jan-25,SELETAR ROAD,Resale,Strata,134,"10,672",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"2,500,000","1,485.43","1,683",Jan-25,FERNVALE ROAD,Resale,Strata,138,"18,116",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"1,990,000","1,227.1","1,622",Jan-25,FERNVALE ROAD,Resale,Strata,114,"17,456",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
H2O RESIDENCES,"980,000",742.72,"1,319",Jan-25,FERNVALE LINK,Resale,Strata,69,"14,203",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,070,000",839.59,"1,274",Jan-25,SELETAR ROAD,Resale,Strata,78,"13,718",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
THE GREENWICH,"829,000",602.78,"1,375",Jan-25,SELETAR ROAD,Resale,Strata,56,"14,804",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
THE GREENWICH,"828,000",602.78,"1,374",Jan-25,SELETAR ROAD,Resale,Strata,56,"14,786",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,950,000","1,151.75","1,693",Jan-25,FERNVALE ROAD,Resale,Strata,107,"18,224",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
H2O RESIDENCES,"1,800,000","1,130.22","1,593",Jan-25,FERNVALE LINK,Resale,Strata,105,"17,143",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
PARC BOTANNIA,"1,690,000",979.52,"1,725",Jan-25,FERNVALE STREET,Resale,Strata,91,"18,571",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
HIGH PARK RESIDENCES,"775,000",452.09,"1,714",Dec-24,FERNVALE ROAD,Resale,Strata,42,"18,452",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
PARC BOTANNIA,"1,200,000",785.77,"1,527",Dec-24,FERNVALE STREET,Resale,Strata,73,"16,438",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
HIGH PARK RESIDENCES,"935,000",592.02,"1,579",Dec-24,FERNVALE ROAD,Resale,Strata,55,"17,000",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
PARC BOTANNIA,"748,000",430.56,"1,737",Dec-24,FERNVALE STREET,Resale,Strata,40,"18,700",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"955,000",592.02,"1,613",Dec-24,FERNVALE ROAD,Resale,Strata,55,"17,364",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"1,150,000",721.19,"1,595",Dec-24,FERNVALE ROAD,Resale,Strata,67,"17,164",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,180,000",710.42,"1,661",Dec-24,FERNVALE ROAD,Resale,Strata,66,"17,879",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
RIVERTREES RESIDENCES,"1,060,000",710.42,"1,492",Dec-24,FERNVALE CLOSE,Resale,Strata,66,"16,061",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
PARC BOTANNIA,"1,265,000",785.77,"1,610",Dec-24,FERNVALE STREET,Resale,Strata,73,"17,329",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
PARC BOTANNIA,"738,888",430.56,"1,716",Dec-24,FERNVALE STREET,Resale,Strata,40,"18,472",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC BOTANNIA,"1,386,888",871.88,"1,591",Dec-24,FERNVALE STREET,Resale,Strata,81,"17,122",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"700,000",387.5,"1,806",Dec-24,FERNVALE ROAD,Resale,Strata,36,"19,444",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
MIMOSA PARK,"2,870,000","2,314.26","1,240",Dec-24,MIMOSA ROAD,Resale,Strata,215,"13,349",-,Condominium,1,Freehold,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"960,000",570.49,"1,683",Dec-24,FERNVALE ROAD,Resale,Strata,53,"18,113",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"960,000",592.02,"1,622",Dec-24,FERNVALE ROAD,Resale,Strata,55,"17,455",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
THE GREENWICH,"1,570,000","1,076.4","1,459",Dec-24,SELETAR ROAD,Resale,Strata,100,"15,700",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
NIM GARDENS,"2,468,000","1,829.88","1,349",Dec-24,NIM ROAD,Resale,Strata,170,"14,518",-,Condominium,1,Freehold,28,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"1,100,000",667.37,"1,648",Dec-24,FERNVALE ROAD,Resale,Strata,62,"17,742",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
PARC BOTANNIA,"1,088,000",667.37,"1,630",Dec-24,FERNVALE STREET,Resale,Strata,62,"17,548",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
RIVERBANK @ FERNVALE,"1,287,000","1,011.82","1,272",Dec-24,FERNVALE CLOSE,Resale,Strata,94,"13,691",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
GRANDE VISTA,"1,750,000","1,227.1","1,426",Dec-24,CACTUS DRIVE,Resale,Strata,114,"15,351",-,Condominium,1,999 yrs lease commencing from 1886,28,Outside Central Region,06 to 10
PARC BOTANNIA,"1,368,000",871.88,"1,569",Dec-24,FERNVALE STREET,Resale,Strata,81,"16,889",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
RIVERBANK @ FERNVALE,"980,000",710.42,"1,379",Dec-24,FERNVALE CLOSE,Resale,Strata,66,"14,848",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
SELETAR SPRINGS CONDOMINIUM,"1,350,000","1,270.15","1,063",Nov-24,GERALD DRIVE,Resale,Strata,118,"11,441",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
MIMOSA PARK,"2,288,000","1,754.53","1,304",Nov-24,MIMOSA ROAD,Resale,Strata,163,"14,037",-,Condominium,1,Freehold,28,Outside Central Region,06 to 10
PARC BOTANNIA,"1,050,000",667.37,"1,573",Nov-24,FERNVALE STREET,Resale,Strata,62,"16,935",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
PARC BOTANNIA,"808,888",505.91,"1,599",Nov-24,FERNVALE STREET,Resale,Strata,47,"17,210",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
PARC BOTANNIA,"1,368,000",871.88,"1,569",Nov-24,FERNVALE STREET,Resale,Strata,81,"16,889",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC BOTANNIA,"700,000",430.56,"1,626",Nov-24,FERNVALE STREET,Resale,Strata,40,"17,500",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,020,000",635.08,"1,606",Nov-24,FERNVALE ROAD,Resale,Strata,59,"17,288",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
PARC BOTANNIA,"1,200,000",785.77,"1,527",Nov-24,FERNVALE STREET,Resale,Strata,73,"16,438",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
SELETAR PARK RESIDENCE,"730,000",527.44,"1,384",Nov-24,SELETAR ROAD,Resale,Strata,49,"14,898",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
THE GREENWICH,"1,305,000","1,044.11","1,250",Nov-24,SELETAR ROAD,Resale,Strata,97,"13,454",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
THE GREENWICH,"1,120,000",882.65,"1,269",Nov-24,SELETAR ROAD,Resale,Strata,82,"13,659",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
THE GREENWICH,"840,000",602.78,"1,394",Nov-24,SELETAR ROAD,Resale,Strata,56,"15,000",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
SUNRISE GARDENS,"1,388,000","1,291.68","1,075",Nov-24,SUNRISE AVENUE,Resale,Strata,120,"11,567",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
SUNRISE GARDENS,"900,000",882.65,"1,020",Nov-24,SUNRISE AVENUE,Resale,Strata,82,"10,976",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
THE GREENWICH,"823,000",656.6,"1,253",Nov-24,SELETAR ROAD,Resale,Strata,61,"13,492",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
PARC BOTANNIA,"1,560,000",968.76,"1,610",Nov-24,FERNVALE STREET,Resale,Strata,90,"17,333",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
PARC BOTANNIA,"828,000",505.91,"1,637",Nov-24,FERNVALE STREET,Resale,Strata,47,"17,617",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
PARC BOTANNIA,"1,670,000","1,022.58","1,633",Nov-24,FERNVALE STREET,Resale,Strata,95,"17,579",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
SELETAR SPRINGS CONDOMINIUM,"1,408,000","1,334.74","1,055",Nov-24,GERALD DRIVE,Resale,Strata,124,"11,355",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
H2O RESIDENCES,"1,200,000",882.65,"1,360",Nov-24,FERNVALE LINK,Resale,Strata,82,"14,634",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"1,368,000",893.41,"1,531",Nov-24,FERNVALE ROAD,Resale,Strata,83,"16,482",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
PARC BOTANNIA,"1,668,000","1,054.87","1,581",Nov-24,FERNVALE STREET,Resale,Strata,98,"17,020",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,350,000",893.41,"1,511",Nov-24,FERNVALE ROAD,Resale,Strata,83,"16,265",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
PARC BOTANNIA,"935,000",581.26,"1,609",Oct-24,FERNVALE STREET,Resale,Strata,54,"17,315",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"918,000",592.02,"1,551",Oct-24,FERNVALE ROAD,Resale,Strata,55,"16,691",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,298,000",871.88,"1,489",Oct-24,FERNVALE ROAD,Resale,Strata,81,"16,025",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
NIM GARDENS,"2,225,000","1,829.88","1,216",Oct-24,NIM ROAD,Resale,Strata,170,"13,088",-,Condominium,1,Freehold,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"750,000",452.09,"1,659",Oct-24,FERNVALE ROAD,Resale,Strata,42,"17,857",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
PARC BOTANNIA,"1,150,000",775.01,"1,484",Oct-24,FERNVALE STREET,Resale,Strata,72,"15,972",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
PARC BOTANNIA,"975,000",581.26,"1,677",Oct-24,FERNVALE STREET,Resale,Strata,54,"18,056",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,550,000","1,044.11","1,485",Oct-24,FERNVALE CLOSE,Resale,Strata,97,"15,979",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
HIGH PARK RESIDENCES,"1,090,188",678.13,"1,608",Oct-24,FERNVALE ROAD,Resale,Strata,63,"17,305",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
SUNRISE GARDENS,"1,900,000","1,894.46","1,003",Oct-24,SUNRISE AVENUE,Resale,Strata,176,"10,795",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,568,888","1,054.87","1,487",Oct-24,FERNVALE CLOSE,Resale,Strata,98,"16,009",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"2,312,000","1,539.25","1,502",Oct-24,FERNVALE ROAD,Resale,Strata,143,"16,168",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"1,290,000",882.65,"1,462",Oct-24,FERNVALE ROAD,Resale,Strata,82,"15,732",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"1,910,000","1,227.1","1,557",Oct-24,FERNVALE ROAD,Resale,Strata,114,"16,754",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
THE GREENWICH,"828,000",602.78,"1,374",Oct-24,SELETAR ROAD,Resale,Strata,56,"14,786",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
PARC BOTANNIA,"1,140,000",775.01,"1,471",Oct-24,FERNVALE STREET,Resale,Strata,72,"15,833",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,039,888",667.37,"1,558",Oct-24,FERNVALE ROAD,Resale,Strata,62,"16,772",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
RIVERBANK @ FERNVALE,"1,560,000","1,044.11","1,494",Oct-24,FERNVALE CLOSE,Resale,Strata,97,"16,082",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"2,550,000","1,679.18","1,519",Oct-24,FERNVALE ROAD,Resale,Strata,156,"16,346",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
PARC BOTANNIA,"1,808,000","1,130.22","1,600",Oct-24,FERNVALE STREET,Resale,Strata,105,"17,219",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"2,254,888","1,399.32","1,611",Oct-24,FERNVALE ROAD,Resale,Strata,130,"17,345",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"1,010,000",678.13,"1,489",Oct-24,FERNVALE ROAD,Resale,Strata,63,"16,032",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"738,000",527.44,"1,399",Oct-24,SELETAR ROAD,Resale,Strata,49,"15,061",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
PARC BOTANNIA,"1,120,000",667.37,"1,678",Oct-24,FERNVALE STREET,Resale,Strata,62,"18,065",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
PARC BOTANNIA,"1,111,111",667.37,"1,665",Oct-24,FERNVALE STREET,Resale,Strata,62,"17,921",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"1,000,000",667.37,"1,498",Oct-24,FERNVALE ROAD,Resale,Strata,62,"16,129",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
SELETAR PARK RESIDENCE,"795,000",645.84,"1,231",Oct-24,SELETAR ROAD,Resale,Strata,60,"13,250",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
SUNRISE GARDENS,"1,160,000","1,291.68",898,Oct-24,SUNRISE AVENUE,Resale,Strata,120,"9,667",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"732,000",452.09,"1,619",Oct-24,FERNVALE ROAD,Resale,Strata,42,"17,429",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
H2O RESIDENCES,"1,628,000","1,130.22","1,440",Sep-24,FERNVALE LINK,Resale,Strata,105,"15,505",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"1,008,888",667.37,"1,512",Sep-24,FERNVALE ROAD,Resale,Strata,62,"16,272",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,300,000",871.88,"1,491",Sep-24,FERNVALE ROAD,Resale,Strata,81,"16,049",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
PARC BOTANNIA,"1,100,000",667.37,"1,648",Sep-24,FERNVALE STREET,Resale,Strata,62,"17,742",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"955,000",570.49,"1,674",Sep-24,FERNVALE ROAD,Resale,Strata,53,"18,019",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
H2O RESIDENCES,"1,530,000","1,194.8","1,281",Sep-24,FERNVALE LINK,Resale,Strata,111,"13,784",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,638,000","1,991.34",823,Sep-24,SELETAR ROAD,Resale,Strata,185,"8,854",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
GRANDE VISTA,"1,773,000","1,237.86","1,432",Sep-24,CACTUS DRIVE,Resale,Strata,115,"15,417",-,Condominium,1,999 yrs lease commencing from 1886,28,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,910,888","1,334.74","1,432",Sep-24,FERNVALE CLOSE,Resale,Strata,124,"15,410",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,403,888","1,044.11","1,345",Sep-24,FERNVALE CLOSE,Resale,Strata,97,"14,473",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"995,000",667.37,"1,491",Sep-24,FERNVALE ROAD,Resale,Strata,62,"16,048",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,140,000",731.95,"1,557",Sep-24,FERNVALE ROAD,Resale,Strata,68,"16,765",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
SELETAR PARK RESIDENCE,"1,268,888",871.88,"1,455",Sep-24,SELETAR ROAD,Resale,Strata,81,"15,665",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,040,000",635.08,"1,638",Sep-24,FERNVALE ROAD,Resale,Strata,59,"17,627",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
PARC BOTANNIA,"815,000",505.91,"1,611",Sep-24,FERNVALE STREET,Resale,Strata,47,"17,340",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
H2O RESIDENCES,"1,065,000",742.72,"1,434",Sep-24,FERNVALE LINK,Resale,Strata,69,"15,435",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,11 to 15
SELETAR SPRINGS CONDOMINIUM,"1,380,000","1,302.44","1,060",Sep-24,GERALD DRIVE,Resale,Strata,121,"11,405",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
MIMOSA PARK,"2,688,000","2,163.56","1,242",Sep-24,MIMOSA CRESCENT,Resale,Strata,201,"13,373",-,Condominium,1,Freehold,28,Outside Central Region,01 to 05
NIM GARDENS,"2,350,000","1,829.88","1,284",Sep-24,NIM ROAD,Resale,Strata,170,"13,824",-,Condominium,1,Freehold,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"663,000",398.27,"1,665",Sep-24,FERNVALE ROAD,Resale,Strata,37,"17,919",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"955,000",581.26,"1,643",Sep-24,FERNVALE ROAD,Resale,Strata,54,"17,685",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"1,420,000",968.76,"1,466",Sep-24,FERNVALE ROAD,Resale,Strata,90,"15,778",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"742,000",441.32,"1,681",Sep-24,FERNVALE ROAD,Resale,Strata,41,"18,098",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
