Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Jun-24
VERDALE,DE SOUZA AVENUE,21,Non-Landed Properties,NA,"5,200",90 to 100,"1,000 to 1,100",Jun-24
MAYFAIR PARK,JALAN BINGKA,21,Non-Landed Properties,NA,"2,100",80 to 90,"900 to 1,000",Jun-24
NOTTINGHILL SUITES,TOH TUCK ROAD,21,Non-Landed Properties,1,"2,600",30 to 40,300 to 400,Jun-24
SOUTHAVEN II,HINDHEDE WALK,21,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Jun-24
THE BLOSSOMVALE,DUNEARN ROAD,21,Non-Landed Properties,2,"3,700",80 to 90,"900 to 1,000",Jun-24
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,1,"4,300",120 to 130,"1,300 to 1,400",Jun-24
NOTTINGHILL SUITES,TOH TUCK ROAD,21,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Jun-24
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,2,"5,000",150 to 160,"1,600 to 1,700",Jun-24
NOTTINGHILL SUITES,TOH TUCK ROAD,21,Non-Landed Properties,1,"2,500",30 to 40,300 to 400,Jun-24
MAYFAIR MODERN,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,300",40 to 50,500 to 600,Jun-24
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Jun-24
KAP RESIDENCES,KING ALBERT PARK,21,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Jun-24
PARC PALAIS,HUME AVENUE,21,Non-Landed Properties,4,"5,000",140 to 150,"1,600 to 1,700",Jun-24
SUITES AT BUKIT TIMAH,JALAN JURONG KECHIL,21,Non-Landed Properties,1,"2,600",30 to 40,300 to 400,Jun-24
THE HILLFORD,JALAN JURONG KECHIL,21,Non-Landed Properties,2,"3,200",40 to 50,500 to 600,Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Jun-24
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"7,000",220 to 230,"2,300 to 2,400",Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Jun-24
HUME PARK II,HUME AVENUE,21,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Jun-24
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"6,700",160 to 170,"1,700 to 1,800",Jun-24
CAVENDISH PARK,PINE GROVE,21,Non-Landed Properties,3,"4,800",110 to 120,"1,200 to 1,300",Jun-24
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,2,"6,400",150 to 160,"1,600 to 1,700",Jun-24
VERDALE,DE SOUZA AVENUE,21,Non-Landed Properties,4,"7,500",140 to 150,"1,500 to 1,600",Jun-24
SHERWOOD CONDOMINIUM,JALAN JURONG KECHIL,21,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Jun-24
CHARISMA VIEW,JALAN JURONG KECHIL,21,Non-Landed Properties,1,"3,400",60 to 70,600 to 700,Jun-24
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"6,000",110 to 120,"1,200 to 1,300",Jun-24
JARDIN,DUNEARN ROAD,21,Non-Landed Properties,2,"4,800",100 to 110,"1,000 to 1,100",Jun-24
GRAND REGENCY,JALAN RAJAWALI,21,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,Jun-24
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"5,000",120 to 130,"1,300 to 1,400",Jun-24
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,2,"3,800",120 to 130,"1,300 to 1,400",Jun-24
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"3,600",70 to 80,800 to 900,Jun-24
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,2,"4,600",70 to 80,800 to 900,Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"2,800",90 to 100,"1,000 to 1,100",Jun-24
PARC PALAIS,HUME AVENUE,21,Non-Landed Properties,3,"4,300",120 to 130,"1,300 to 1,400",Jun-24
SOUTHAVEN II,HINDHEDE WALK,21,Non-Landed Properties,3,"5,900",270 to 280,"2,900 to 3,000",Jun-24
SYMPHONY HEIGHTS,HUME AVENUE,21,Non-Landed Properties,4,"5,500",150 to 160,"1,600 to 1,700",Jun-24
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"4,050",120 to 130,"1,300 to 1,400",Jun-24
MAYFAIR MODERN,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,400",40 to 50,500 to 600,Jun-24
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,3,"5,600",170 to 180,"1,800 to 1,900",Jun-24
TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,21,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Jun-24
CAVENDISH PARK,PINE GROVE,21,Non-Landed Properties,3,"3,800",110 to 120,"1,200 to 1,300",Jun-24
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Jun-24
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"5,700",120 to 130,"1,300 to 1,400",Jun-24
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,4,"6,800",210 to 220,"2,300 to 2,400",Jun-24
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,2,"5,000",150 to 160,"1,600 to 1,700",Jun-24
HIGH OAK CONDOMINIUM,TOH TUCK ROAD,21,Non-Landed Properties,3,"5,600",150 to 160,"1,600 to 1,700",Jun-24
JARDIN,DUNEARN ROAD,21,Non-Landed Properties,3,"7,500",160 to 170,"1,700 to 1,800",Jun-24
MAYFAIR MODERN,RIFLE RANGE ROAD,21,Non-Landed Properties,2,"4,000",60 to 70,700 to 800,Jun-24
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,4,"4,800",120 to 130,"1,300 to 1,400",Jun-24
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,500",60 to 70,600 to 700,Jun-24
VERDALE,DE SOUZA AVENUE,21,Non-Landed Properties,2,"3,800",60 to 70,700 to 800,Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,400",90 to 100,"1,000 to 1,100",Jun-24
JARDIN,DUNEARN ROAD,21,Non-Landed Properties,2,"4,600",80 to 90,"900 to 1,000",Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,200",90 to 100,"1,000 to 1,100",Jun-24
GARDENVISTA,DUNEARN ROAD,21,Non-Landed Properties,3,"6,000",100 to 110,"1,100 to 1,200",Jun-24
DAINTREE RESIDENCE,TOH TUCK ROAD,21,Non-Landed Properties,1,"3,600",50 to 60,500 to 600,Jun-24
FLORIDIAN,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,100",70 to 80,800 to 900,Jun-24
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,3,"9,000",290 to 300,"3,100 to 3,200",Jun-24
THE CREEK @ BUKIT,TOH TUCK ROAD,21,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jun-24
HIGH OAK CONDOMINIUM,TOH TUCK ROAD,21,Non-Landed Properties,3,"5,100",150 to 160,"1,600 to 1,700",Jun-24
PALM RESIDENCE,JALAN RAJAWALI,21,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Jun-24
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,450",90 to 100,"900 to 1,000",Jun-24
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,2,"4,500",60 to 70,700 to 800,Jun-24
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"4,050",120 to 130,"1,300 to 1,400",Jun-24
THE NEXUS,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,300",80 to 90,"900 to 1,000",Jun-24
VERDALE,DE SOUZA AVENUE,21,Non-Landed Properties,NA,"3,800",60 to 70,700 to 800,Jun-24
THE RAINTREE,BUKIT DRIVE,21,Non-Landed Properties,3,"4,500",120 to 130,"1,300 to 1,400",Jun-24
THE NEXUS,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,300",80 to 90,"900 to 1,000",Jun-24
THE STERLING,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"9,000",130 to 140,"1,400 to 1,500",Jun-24
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"3,800",120 to 130,"1,300 to 1,400",Jun-24
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"8,200",160 to 170,"1,700 to 1,800",Jun-24
NOTTINGHILL SUITES,TOH TUCK ROAD,21,Non-Landed Properties,1,"2,800",30 to 40,300 to 400,Jun-24
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,2,"3,500",80 to 90,800 to 900,Jun-24
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,100",50 to 60,500 to 600,Jun-24
THE RAINTREE,BUKIT DRIVE,21,Non-Landed Properties,2,"3,800",100 to 110,"1,100 to 1,200",Jun-24
PARC PALAIS,HUME AVENUE,21,Non-Landed Properties,3,"4,400",110 to 120,"1,200 to 1,300",Jun-24
SYMPHONY HEIGHTS,HUME AVENUE,21,Non-Landed Properties,2,"3,600",90 to 100,"900 to 1,000",Jun-24
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,2,"4,900",140 to 150,"1,500 to 1,600",Jun-24
CASA ESPERANZA,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"7,300",200 to 210,"2,100 to 2,200",Jun-24
PALM RESIDENCE,JALAN RAJAWALI,21,Non-Landed Properties,3,"3,900",100 to 110,"1,100 to 1,200",Jun-24
SHERWOOD TOWER,JALAN ANAK BUKIT,21,Non-Landed Properties,3,"5,000",150 to 160,"1,700 to 1,800",Jun-24
THE STERLING,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"7,200",140 to 150,"1,500 to 1,600",Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Jun-24
KAP RESIDENCES,KING ALBERT PARK,21,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Jun-24
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"5,600",130 to 140,"1,400 to 1,500",Jun-24
THE NEXUS,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,800",90 to 100,"1,000 to 1,100",Jun-24
PINE GROVE,PINE GROVE,21,Non-Landed Properties,NA,"4,450",150 to 160,"1,700 to 1,800",Jun-24
THE RAINTREE,BUKIT DRIVE,21,Non-Landed Properties,3,"4,850",110 to 120,"1,200 to 1,300",Jun-24
PARC PALAIS,HUME AVENUE,21,Non-Landed Properties,3,"5,300",120 to 130,"1,300 to 1,400",Jun-24
BUKIT REGENCY,UPPER BUKIT TIMAH VIEW,21,Non-Landed Properties,NA,"4,400",150 to 160,"1,600 to 1,700",Jun-24
PALM RESIDENCE,JALAN RAJAWALI,21,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Jun-24
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,400",80 to 90,800 to 900,Jun-24
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,3,"4,300",100 to 110,"1,100 to 1,200",Jun-24
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jun-24
THE HILLFORD,JALAN JURONG KECHIL,21,Non-Landed Properties,1,"2,700",30 to 40,300 to 400,Jun-24
SHERWOOD TOWER,JALAN ANAK BUKIT,21,Non-Landed Properties,NA,"2,900",70 to 80,800 to 900,Jun-24
GARDENVISTA,DUNEARN ROAD,21,Non-Landed Properties,2,"4,000",80 to 90,800 to 900,Jun-24
HILLVIEW GREEN,HUME AVENUE,21,Non-Landed Properties,2,"3,000",90 to 100,"900 to 1,000",Jun-24
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,2,"3,100",80 to 90,"900 to 1,000",Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,200",90 to 100,"1,000 to 1,100",Jun-24
BUKIT REGENCY,UPPER BUKIT TIMAH VIEW,21,Non-Landed Properties,NA,"4,400",130 to 140,"1,400 to 1,500",Jun-24
SUMMERHILL,HUME AVENUE,21,Non-Landed Properties,4,"5,500",140 to 150,"1,600 to 1,700",Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,4,"5,500",150 to 160,"1,600 to 1,700",Jun-24
FLORIDIAN,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,300",80 to 90,"900 to 1,000",Jun-24
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,5,"16,800",470 to 480,"5,000 to 5,100",Jun-24
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,3,"4,600",160 to 170,"1,700 to 1,800",Jun-24
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,4,"7,800",240 to 250,"2,600 to 2,700",Jun-24
NOTTINGHILL SUITES,TOH TUCK ROAD,21,Non-Landed Properties,1,"2,500",30 to 40,300 to 400,Jun-24
ENG KONG GREEN,ENG KONG CRESCENT,21,Non-Landed Properties,2,"2,600",70 to 80,800 to 900,Jun-24
BUKIT REGENCY,UPPER BUKIT TIMAH VIEW,21,Non-Landed Properties,NA,"3,300",130 to 140,"1,400 to 1,500",Jun-24
THE CREEK @ BUKIT,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,Jun-24
THE RAINTREE,BUKIT DRIVE,21,Non-Landed Properties,3,"5,350",140 to 150,"1,600 to 1,700",Jun-24
HUME PARK II,HUME AVENUE,21,Non-Landed Properties,4,"5,300",160 to 170,"1,700 to 1,800",Jun-24
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"6,000",120 to 130,"1,300 to 1,400",Jun-24
THE RAINTREE,BUKIT DRIVE,21,Non-Landed Properties,3,"5,300",120 to 130,"1,300 to 1,400",Jun-24
SOUTHAVEN I,HINDHEDE WALK,21,Non-Landed Properties,3,"4,300",120 to 130,"1,300 to 1,400",Jun-24
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"5,700",110 to 120,"1,100 to 1,200",Jun-24
THE CREEK @ BUKIT,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,850",60 to 70,700 to 800,Jun-24
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,4,"6,500",130 to 140,"1,400 to 1,500",Jun-24
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"5,900",120 to 130,"1,300 to 1,400",Jun-24
THE BLOSSOMVALE,DUNEARN ROAD,21,Non-Landed Properties,3,"5,500",120 to 130,"1,300 to 1,400",Jun-24
KAP RESIDENCES,KING ALBERT PARK,21,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,3,"4,200",130 to 140,"1,400 to 1,500",Jun-24
FREESIA WOODS,SUNSET WAY,21,Non-Landed Properties,2,"3,900",110 to 120,"1,200 to 1,300",Jun-24
SYMPHONY HEIGHTS,HUME AVENUE,21,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Jun-24
MAYFAIR MODERN,RIFLE RANGE ROAD,21,Non-Landed Properties,2,"4,000",60 to 70,700 to 800,Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,550",90 to 100,"1,000 to 1,100",Jun-24
HIGH OAK CONDOMINIUM,TOH TUCK ROAD,21,Non-Landed Properties,3,"3,800",100 to 110,"1,100 to 1,200",Jun-24
VERDALE,DE SOUZA AVENUE,21,Non-Landed Properties,NA,"2,800",40 to 50,400 to 500,Jun-24
TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,21,Non-Landed Properties,2,"4,250",90 to 100,"900 to 1,000",Jun-24
MAYFAIR MODERN,RIFLE RANGE ROAD,21,Non-Landed Properties,3,"5,000",90 to 100,"1,000 to 1,100",Jun-24
NOTTINGHILL SUITES,TOH TUCK ROAD,21,Non-Landed Properties,1,"2,450",30 to 40,300 to 400,Jun-24
THE NEXUS,BUKIT TIMAH ROAD,21,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Jun-24
UOB CENTRE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"5,200",220 to 230,"2,400 to 2,500",Jun-24
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,3,"6,300",180 to 190,"1,900 to 2,000",Jun-24
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"4,400",120 to 130,"1,300 to 1,400",Jun-24
THE CREEK @ BUKIT,TOH TUCK ROAD,21,Non-Landed Properties,4,"5,100",150 to 160,"1,600 to 1,700",Jun-24
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Jun-24
1 KING ALBERT PARK,KING ALBERT PARK,21,Non-Landed Properties,2,"3,500",120 to 130,"1,300 to 1,400",Jun-24
THE HILLFORD,JALAN JURONG KECHIL,21,Non-Landed Properties,1,"2,800",30 to 40,300 to 400,Jun-24
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jun-24
VERDALE,DE SOUZA AVENUE,21,Non-Landed Properties,NA,"3,800",60 to 70,700 to 800,Jun-24
FLORIDIAN,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,300",80 to 90,"900 to 1,000",Jun-24
SOUTHAVEN II,HINDHEDE WALK,21,Non-Landed Properties,2,"4,600",140 to 150,"1,500 to 1,600",Jun-24
SYMPHONY HEIGHTS,HUME AVENUE,21,Non-Landed Properties,2,"3,650",80 to 90,"900 to 1,000",Jun-24
NOTTINGHILL SUITES,TOH TUCK ROAD,21,Non-Landed Properties,1,"2,600",30 to 40,300 to 400,Jun-24
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,200",50 to 60,500 to 600,Jun-24
SOUTHAVEN I,HINDHEDE WALK,21,Non-Landed Properties,3,"4,600",120 to 130,"1,300 to 1,400",Jun-24
THE RAINTREE,BUKIT DRIVE,21,Non-Landed Properties,3,"4,700",120 to 130,"1,300 to 1,400",Jun-24
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,700",50 to 60,500 to 600,Jun-24
SUMMERHILL,HUME AVENUE,21,Non-Landed Properties,2,"3,700",80 to 90,"900 to 1,000",Jun-24
THE STERLING,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"6,000",140 to 150,"1,500 to 1,600",Jun-24
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,1,"4,000",120 to 130,"1,300 to 1,400",Jun-24
FREESIA WOODS,SUNSET WAY,21,Non-Landed Properties,2,"4,300",110 to 120,"1,200 to 1,300",Jun-24
THE NEXUS,BUKIT TIMAH ROAD,21,Non-Landed Properties,1,"3,400",50 to 60,600 to 700,Jun-24
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Jun-24
SUMMERHILL,HUME AVENUE,21,Non-Landed Properties,2,"3,750",80 to 90,"900 to 1,000",Jun-24
FLORIDIAN,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"8,000",150 to 160,"1,600 to 1,700",Jun-24
GARDENVISTA,DUNEARN ROAD,21,Non-Landed Properties,4,"6,400",120 to 130,"1,300 to 1,400",Jun-24
BINJAI PARK,BINJAI PARK,21,Non-Landed Properties,NA,"3,600",90 to 100,"1,000 to 1,100",Jun-24
NOTTINGHILL SUITES,TOH TUCK ROAD,21,Non-Landed Properties,1,"2,900",60 to 70,600 to 700,Jun-24
SYMPHONY HEIGHTS,HUME AVENUE,21,Non-Landed Properties,2,"3,600",90 to 100,"900 to 1,000",Jun-24
GARDENVISTA,DUNEARN ROAD,21,Non-Landed Properties,3,"4,600",100 to 110,"1,100 to 1,200",Jun-24
FLORIDIAN,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Jun-24
SOUTHAVEN I,HINDHEDE WALK,21,Non-Landed Properties,3,"5,500",140 to 150,"1,500 to 1,600",Jun-24
THE CREEK @ BUKIT,TOH TUCK ROAD,21,Non-Landed Properties,3,"3,800",80 to 90,"900 to 1,000",Jun-24
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"4,200",120 to 130,"1,300 to 1,400",Jun-24
SOUTHAVEN I,HINDHEDE WALK,21,Non-Landed Properties,2,"2,900",100 to 110,"1,000 to 1,100",Jun-24
THE HILLFORD,JALAN JURONG KECHIL,21,Non-Landed Properties,1,"2,800",30 to 40,300 to 400,Jun-24
FLORIDIAN,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,200",80 to 90,800 to 900,Jun-24
PINE GROVE,PINE GROVE,21,Non-Landed Properties,NA,"4,800",140 to 150,"1,500 to 1,600",Jun-24
THE BEVERLY,TOH TUCK ROAD,21,Non-Landed Properties,4,"6,500",160 to 170,"1,700 to 1,800",Jun-24
SUITES DE LAUREL,JALAN ANAK BUKIT,21,Non-Landed Properties,1,"2,365",40 to 50,400 to 500,Jun-24
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,3,"4,100",100 to 110,"1,100 to 1,200",Jun-24
THE CREEK @ BUKIT,TOH TUCK ROAD,21,Non-Landed Properties,3,"5,200",150 to 160,"1,600 to 1,700",Jun-24
MANDARIN PARK,CHUN TIN ROAD,21,Non-Landed Properties,NA,"4,400",80 to 90,"900 to 1,000",Jun-24
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Jun-24
FLORIDIAN,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"8,300",150 to 160,"1,600 to 1,700",Jun-24
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,300",80 to 90,800 to 900,Jun-24
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,2,"3,700",110 to 120,"1,100 to 1,200",Jun-24
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Jun-24
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,2,"3,800",120 to 130,"1,300 to 1,400",Jun-24
SHERWOOD TOWER,JALAN ANAK BUKIT,21,Non-Landed Properties,NA,"2,600",70 to 80,800 to 900,Jun-24
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,850",90 to 100,"1,000 to 1,100",Jun-24
SOUTHAVEN I,HINDHEDE WALK,21,Non-Landed Properties,3,"4,700",120 to 130,"1,300 to 1,400",Jun-24
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,2,"2,600",100 to 110,"1,000 to 1,100",Jun-24
THE NEXUS,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"5,000",90 to 100,"1,000 to 1,100",Jun-24
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"3,150",90 to 100,"1,000 to 1,100",Jun-24
THE BEVERLY,TOH TUCK ROAD,21,Non-Landed Properties,3,"6,000",240 to 250,"2,600 to 2,700",Jun-24
KAP RESIDENCES,KING ALBERT PARK,21,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jun-24
SOUTHAVEN II,HINDHEDE WALK,21,Non-Landed Properties,2,"3,600",90 to 100,"900 to 1,000",Jun-24
SUITES AT BUKIT TIMAH,JALAN JURONG KECHIL,21,Non-Landed Properties,2,"3,100",70 to 80,800 to 900,Jun-24
