Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THOMSON THREE,"1,578,000",731.95,"2,156",Jun-25,BRIGHT HILL DRIVE,Resale,Strata,68,"23,206",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
THOMSON GRAND,"2,610,000","1,367.03","1,909",Jun-25,SIN MING WALK,Resale,Strata,127,"20,551",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,16 to 20
THOMSON IMPRESSIONS,"1,490,000",764.24,"1,950",Jun-25,LORONG PUNTONG,Resale,Strata,71,"20,986",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,06 to 10
JADESCAPE,"1,136,800",527.44,"2,155",Jun-25,SHUNFU ROAD,Resale,Strata,49,"23,200",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
THOMSON IMPERIAL COURT,"1,588,888","1,097.93","1,447",Jun-25,UPPER THOMSON ROAD,Resale,Strata,102,"15,577",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
JADESCAPE,"1,030,888",527.44,"1,955",Jun-25,SHUNFU ROAD,Resale,Strata,49,"21,039",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
THE PANORAMA,"2,080,000","1,011.82","2,056",May-25,ANG MO KIO AVENUE 2,Resale,Strata,94,"22,128",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
JADESCAPE,"2,250,000",904.18,"2,488",May-25,SHUNFU ROAD,Resale,Strata,84,"26,786",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
THOMSON GRAND,"1,690,000",947.23,"1,784",May-25,SIN MING WALK,Resale,Strata,88,"19,205",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
SKY VUE,"1,730,000",796.54,"2,172",May-25,BISHAN STREET 15,Resale,Strata,74,"23,378",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
PEIRCE VIEW,"1,400,000",968.76,"1,445",May-25,UPPER THOMSON ROAD,Resale,Strata,90,"15,556",-,Condominium,1,Freehold,20,Outside Central Region,01 to 05
183 LONGHAUS,"2,130,000","1,108.69","1,921",May-25,UPPER THOMSON ROAD,Resale,Strata,103,"20,680",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
THOMSON IMPRESSIONS,"850,000",462.85,"1,836",May-25,LORONG PUNTONG,Resale,Strata,43,"19,767",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,01 to 05
FAR HORIZON GARDENS,"2,480,000","2,002.1","1,239",May-25,ANG MO KIO AVENUE 9,Resale,Strata,186,"13,333",-,Condominium,1,99 yrs lease commencing from 1982,20,Outside Central Region,01 to 05
THOMSON GRAND,"2,390,000","1,356.26","1,762",May-25,SIN MING WALK,Resale,Strata,126,"18,968",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
THE PANORAMA,"2,460,000","1,162.51","2,116",May-25,ANG MO KIO AVENUE 2,Resale,Strata,108,"22,778",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
THOMSON IMPRESSIONS,"2,600,000","1,194.8","2,176",May-25,LORONG PUNTONG,Resale,Strata,111,"23,423",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,06 to 10
THOMSON IMPRESSIONS,"2,320,000","1,054.87","2,199",May-25,LORONG PUNTONG,Resale,Strata,98,"23,673",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,16 to 20
THOMSON IMPRESSIONS,"2,350,000","1,054.87","2,228",May-25,LORONG PUNTONG,Resale,Strata,98,"23,980",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,11 to 15
THE GARDENS AT BISHAN,"1,580,000",882.65,"1,790",May-25,SIN MING WALK,Resale,Strata,82,"19,268",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
BISHAN PARK CONDOMINIUM,"1,853,600","1,323.97","1,400",May-25,SIN MING WALK,Resale,Strata,123,"15,070",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,01 to 05
CLOVER BY THE PARK,"3,300,000","1,765.3","1,869",May-25,BISHAN STREET 25,Resale,Strata,164,"20,122",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,26 to 30
THE PANORAMA,"2,460,000","1,162.51","2,116",May-25,ANG MO KIO AVENUE 2,Resale,Strata,108,"22,778",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
CENTRO RESIDENCES,"1,785,000",904.18,"1,974",May-25,ANG MO KIO AVENUE 8,Resale,Strata,84,"21,250",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,16 to 20
FLAME TREE PARK,"2,980,000","1,593.07","1,871",May-25,SIN MING AVENUE,Resale,Strata,148,"20,135",-,Condominium,1,Freehold,20,Rest of Central Region,26 to 30
JADESCAPE,"1,040,000",527.44,"1,972",May-25,SHUNFU ROAD,Resale,Strata,49,"21,224",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
LAKEVIEW ESTATE,"1,880,000","1,614.6","1,164",May-25,UPPER THOMSON ROAD,Resale,Strata,150,"12,533",-,Apartment,1,99 yrs lease commencing from 1977,20,Rest of Central Region,16 to 20
CLOVER BY THE PARK,"3,338,000","1,754.53","1,903",May-25,BISHAN STREET 25,Resale,Strata,163,"20,479",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,26 to 30
JADESCAPE,"1,815,000",764.24,"2,375",May-25,SHUNFU ROAD,Resale,Strata,71,"25,563",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
BRADDELL VIEW,"1,648,000","1,614.6","1,021",May-25,BRADDELL HILL,Resale,Strata,150,"10,987",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
THOMSON GRAND,"2,980,000","1,668.42","1,786",May-25,SIN MING WALK,Resale,Strata,155,"19,226",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
SKY HABITAT,"1,890,000","1,033.34","1,829",May-25,BISHAN STREET 15,Resale,Strata,96,"19,688",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,16 to 20
BISHAN PARK CONDOMINIUM,"1,920,000","1,345.5","1,427",May-25,SIN MING WALK,Resale,Strata,125,"15,360",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,06 to 10
CLOVER BY THE PARK,"2,420,000","1,291.68","1,874",May-25,BISHAN STREET 25,Resale,Strata,120,"20,167",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,01 to 05
THOMSON V ONE,"670,000",441.32,"1,518",May-25,SIN MING ROAD,Resale,Strata,41,"16,341",-,Apartment,1,99 yrs lease commencing from 2001,20,Rest of Central Region,01 to 05
FLAME TREE PARK,"3,383,838","1,862.17","1,817",May-25,SIN MING AVENUE,Resale,Strata,173,"19,560",-,Condominium,1,Freehold,20,Rest of Central Region,16 to 20
GRANDEUR 8,"1,540,000","1,119.46","1,376",Apr-25,ANG MO KIO CENTRAL 3,Resale,Strata,104,"14,808",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,16 to 20
GRANDEUR 8,"1,730,000","1,227.1","1,410",Apr-25,ANG MO KIO CENTRAL 3,Resale,Strata,114,"15,175",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
THE PANORAMA,"2,100,000","1,001.05","2,098",Apr-25,ANG MO KIO AVENUE 2,Resale,Strata,93,"22,581",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
GRANDEUR 8,"1,860,000","1,227.1","1,516",Apr-25,ANG MO KIO CENTRAL 3,Resale,Strata,114,"16,316",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15
THE PANORAMA,"2,085,000",990.29,"2,105",Apr-25,ANG MO KIO AVENUE 2,Resale,Strata,92,"22,663",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
SKY HABITAT,"2,700,000","1,399.32","1,930",Apr-25,BISHAN STREET 15,Resale,Strata,130,"20,769",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,21 to 25
SKY VUE,"1,025,000",484.38,"2,116",Apr-25,BISHAN STREET 15,Resale,Strata,45,"22,778",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
THE PANORAMA,"1,432,828",699.66,"2,048",Apr-25,ANG MO KIO AVENUE 2,Resale,Strata,65,"22,044",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
FLAME TREE PARK,"3,200,000","1,765.3","1,813",Apr-25,SIN MING AVENUE,Resale,Strata,164,"19,512",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
GRANDEUR 8,"2,200,000","1,453.14","1,514",Apr-25,ANG MO KIO CENTRAL 3,Resale,Strata,135,"16,296",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15
JADESCAPE,"1,100,000",527.44,"2,086",Apr-25,SHUNFU ROAD,Resale,Strata,49,"22,449",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
JADESCAPE,"2,780,000","1,259.39","2,207",Apr-25,SHUNFU ROAD,Resale,Strata,117,"23,761",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
THE GARDENS AT BISHAN,"2,100,000","1,227.1","1,711",Apr-25,SIN MING WALK,Resale,Strata,114,"18,421",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,11 to 15
THE PANORAMA,"1,383,000",699.66,"1,977",Apr-25,ANG MO KIO AVENUE 2,Resale,Strata,65,"21,277",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
BRADDELL VIEW,"1,850,000","1,700.71","1,088",Apr-25,BRADDELL HILL,Resale,Strata,158,"11,709",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,21 to 25
LAKEVIEW ESTATE,"1,773,000","1,614.6","1,098",Apr-25,UPPER THOMSON ROAD,Resale,Strata,150,"11,820",-,Apartment,1,99 yrs lease commencing from 1977,20,Rest of Central Region,11 to 15
FAR HORIZON GARDENS,"1,200,000","1,151.75","1,042",Apr-25,ANG MO KIO AVENUE 9,Resale,Strata,107,"11,215",-,Condominium,1,99 yrs lease commencing from 1982,20,Outside Central Region,01 to 05
FAR HORIZON GARDENS,"1,422,000","1,291.68","1,101",Apr-25,ANG MO KIO AVENUE 9,Resale,Strata,120,"11,850",-,Condominium,1,99 yrs lease commencing from 1982,20,Outside Central Region,01 to 05
LATTICE ONE,"1,800,000",839.59,"2,144",Apr-25,SERAYA CRESCENT,Resale,Strata,78,"23,077",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
JADESCAPE,"1,540,000",764.24,"2,015",Apr-25,SHUNFU ROAD,Resale,Strata,71,"21,690",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
FAR HORIZON GARDENS,"1,260,000","1,151.75","1,094",Apr-25,ANG MO KIO AVENUE 9,Resale,Strata,107,"11,776",-,Condominium,1,99 yrs lease commencing from 1982,20,Outside Central Region,01 to 05
THE PANORAMA,"2,250,000","1,130.22","1,991",Apr-25,ANG MO KIO AVENUE 2,Resale,Strata,105,"21,429",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
JADESCAPE,"1,126,888",527.44,"2,137",Apr-25,SHUNFU ROAD,Resale,Strata,49,"22,998",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
AMO RESIDENCE,"1,600,000",678.13,"2,359",Apr-25,ANG MO KIO RISE,New Sale,Strata,63,"25,397",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,16 to 20
BISHAN POINT,"3,700,000","2,626.42","1,409",Apr-25,BRIGHT HILL DRIVE,Resale,Strata,244,"15,164",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,31 to 35
JADESCAPE,"1,840,000",764.24,"2,408",Apr-25,SHUNFU ROAD,Resale,Strata,71,"25,915",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
SKY HABITAT,"3,980,000","2,055.92","1,936",Apr-25,BISHAN STREET 15,Resale,Strata,191,"20,838",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,31 to 35
JADESCAPE,"1,768,000",764.24,"2,313",Apr-25,SHUNFU ROAD,Resale,Strata,71,"24,901",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
THOMSON IMPRESSIONS,"1,570,000",764.24,"2,054",Apr-25,LORONG PUNTONG,Resale,Strata,71,"22,113",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,06 to 10
BRADDELL VIEW,"1,400,000","1,560.78",897,Apr-25,BRADDELL HILL,Resale,Strata,145,"9,655",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
JADESCAPE,"1,120,000",527.44,"2,123",Apr-25,SHUNFU ROAD,Resale,Strata,49,"22,857",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
THE PANORAMA,"2,420,000","1,162.51","2,082",Apr-25,ANG MO KIO AVENUE 2,Resale,Strata,108,"22,407",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
RAFFLESIA CONDOMINIUM,"1,860,000","1,216.33","1,529",Apr-25,BISHAN STREET 21,Resale,Strata,113,"16,460",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
TRESALVEO,"2,010,008","1,001.05","2,008",Apr-25,MARYMOUNT TERRACE,Resale,Strata,93,"21,613",-,Condominium,1,Freehold,20,Rest of Central Region,11 to 15
JADESCAPE,"1,125,000",527.44,"2,133",Apr-25,SHUNFU ROAD,Resale,Strata,49,"22,959",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
THE GARDENS AT BISHAN,"2,123,000","1,151.75","1,843",Apr-25,SIN MING WALK,Resale,Strata,107,"19,841",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
BISHAN PARK CONDOMINIUM,"2,200,000","1,560.78","1,410",Apr-25,SIN MING WALK,Resale,Strata,145,"15,172",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,01 to 05
SIN MING PLAZA,"2,850,000","1,517.72","1,878",Apr-25,SIN MING ROAD,Resale,Strata,141,"20,213",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
THE GARDENS AT BISHAN,"2,180,000","1,227.1","1,777",Apr-25,SIN MING WALK,Resale,Strata,114,"19,123",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
JADESCAPE,"1,870,888",775.01,"2,414",Apr-25,SHUNFU ROAD,Resale,Strata,72,"25,985",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
BISHAN 8,"2,080,000","1,162.51","1,789",Apr-25,BISHAN STREET 21,Resale,Strata,108,"19,259",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,06 to 10
THOMSON THREE,"900,000",495.14,"1,818",Apr-25,BRIGHT HILL DRIVE,Resale,Strata,46,"19,565",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,06 to 10
JADESCAPE,"2,758,000","1,140.98","2,417",Apr-25,SHUNFU ROAD,Resale,Strata,106,"26,019",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
THOMSON GRAND,"2,470,000","1,367.03","1,807",Apr-25,SIN MING WALK,Resale,Strata,127,"19,449",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,11 to 15
THE WINDSOR,"2,990,000","1,829.88","1,634",Apr-25,ONTARIO AVENUE,Resale,Strata,170,"17,588",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
GRANDEUR 8,"2,100,000","1,388.56","1,512",Mar-25,ANG MO KIO CENTRAL 3,Resale,Strata,129,"16,279",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15
JADESCAPE,"1,030,000",527.44,"1,953",Mar-25,SHUNFU ROAD,Resale,Strata,49,"21,020",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
JADESCAPE,"1,818,888",764.24,"2,380",Mar-25,SHUNFU ROAD,Resale,Strata,71,"25,618",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
THOMSON IMPRESSIONS,"1,530,000",764.24,"2,002",Mar-25,LORONG PUNTONG,Resale,Strata,71,"21,549",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,01 to 05
THOMSON THREE,"1,510,000",731.95,"2,063",Mar-25,BRIGHT HILL DRIVE,Resale,Strata,68,"22,206",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
SKY HABITAT,"1,260,000",710.42,"1,774",Mar-25,BISHAN STREET 15,Resale,Strata,66,"19,091",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,06 to 10
THOMSON IMPRESSIONS,"874,000",462.85,"1,888",Mar-25,LORONG PUNTONG,Resale,Strata,43,"20,326",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,11 to 15
THOMSON PLAZA,"2,450,000","3,455.24",709,Mar-25,MARIGOLD DRIVE,Resale,Strata,321,"7,632",-,Apartment,1,99 yrs lease commencing from 1976,20,Rest of Central Region,01 to 05
BRADDELL VIEW,"1,712,000","1,614.6","1,060",Mar-25,BRADDELL HILL,Resale,Strata,150,"11,413",-,Apartment,1,103 yrs lease commencing from 1975,20,Rest of Central Region,16 to 20
CLOVER BY THE PARK,"3,000,000","1,582.31","1,896",Mar-25,BISHAN STREET 25,Resale,Strata,147,"20,408",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,06 to 10
THE GARDENS AT BISHAN,"2,035,000","1,151.75","1,767",Mar-25,SIN MING WALK,Resale,Strata,107,"19,019",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,11 to 15
SKY VUE,"2,880,000","1,140.98","2,524",Mar-25,BISHAN STREET 15,Resale,Strata,106,"27,170",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,31 to 35
GRANDEUR 8,"1,950,000","1,323.97","1,473",Mar-25,ANG MO KIO CENTRAL 3,Resale,Strata,123,"15,854",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,06 to 10
JADESCAPE,"4,000,000","1,646.89","2,429",Mar-25,SHUNFU ROAD,Resale,Strata,153,"26,144",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
FABER GARDEN CONDOMINIUM,"2,980,000","1,679.18","1,775",Mar-25,ANGKLONG LANE,Resale,Strata,156,"19,103",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
JADESCAPE,"2,600,000","1,054.87","2,465",Mar-25,SHUNFU ROAD,Resale,Strata,98,"26,531",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
THOMSON V TWO,"865,000",516.67,"1,674",Mar-25,SIN MING ROAD,Resale,Strata,48,"18,021",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
THE PANORAMA,"1,415,000",699.66,"2,022",Mar-25,ANG MO KIO AVENUE 2,Resale,Strata,65,"21,769",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
THE PANORAMA,"2,120,000","1,065.64","1,989",Mar-25,ANG MO KIO AVENUE 2,Resale,Strata,99,"21,414",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
THOMSON GRAND,"1,680,000","1,011.82","1,660",Mar-25,SIN MING WALK,Resale,Strata,94,"17,872",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,11 to 15
JADESCAPE,"1,128,000",527.44,"2,139",Mar-25,SHUNFU ROAD,Resale,Strata,49,"23,020",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
JADESCAPE,"2,560,000","1,140.98","2,244",Mar-25,SHUNFU ROAD,Resale,Strata,106,"24,151",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
CLOVER BY THE PARK,"3,288,000","1,733","1,897",Mar-25,BISHAN STREET 25,Resale,Strata,161,"20,422",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,11 to 15
BISHAN PARK CONDOMINIUM,"1,850,000","1,323.97","1,397",Mar-25,SIN MING WALK,Resale,Strata,123,"15,041",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,01 to 05
JADESCAPE,"1,450,000",645.84,"2,245",Mar-25,SHUNFU ROAD,Resale,Strata,60,"24,167",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
SIN MING PLAZA,"3,500,000","2,195.86","1,594",Mar-25,SIN MING ROAD,Resale,Strata,204,"17,157",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
BISHAN POINT,"2,188,000","1,184.04","1,848",Mar-25,BRIGHT HILL DRIVE,Resale,Strata,110,"19,891",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,26 to 30
BISHAN POINT,"2,080,000","1,184.04","1,757",Mar-25,BRIGHT HILL DRIVE,Resale,Strata,110,"18,909",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,26 to 30
BISHAN PARK CONDOMINIUM,"1,808,888","1,323.97","1,366",Mar-25,SIN MING WALK,Resale,Strata,123,"14,706",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,01 to 05
THOMSON GRAND,"1,750,000","1,001.05","1,748",Mar-25,SIN MING WALK,Resale,Strata,93,"18,817",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
THE GARDENS AT BISHAN,"3,390,000","1,948.28","1,740",Mar-25,SIN MING WALK,Resale,Strata,181,"18,729",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
THE GARDENS AT BISHAN,"2,060,000","1,151.75","1,789",Mar-25,SIN MING WALK,Resale,Strata,107,"19,252",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
BISHAN PARK CONDOMINIUM,"1,990,000","1,474.67","1,349",Mar-25,SIN MING WALK,Resale,Strata,137,"14,526",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,01 to 05
CENTRO RESIDENCES,"2,090,000","1,001.05","2,088",Mar-25,ANG MO KIO AVENUE 8,Resale,Strata,93,"22,473",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,26 to 30
GRANDEUR 8,"1,560,000","1,130.22","1,380",Mar-25,ANG MO KIO CENTRAL 3,Resale,Strata,105,"14,857",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,16 to 20
SKY VUE,"1,756,800",807.3,"2,176",Mar-25,BISHAN STREET 15,Resale,Strata,75,"23,424",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
183 LONGHAUS,"1,050,000",538.2,"1,951",Mar-25,UPPER THOMSON ROAD,Resale,Strata,50,"21,000",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
BISHAN 8,"2,130,000","1,162.51","1,832",Mar-25,BISHAN STREET 21,Resale,Strata,108,"19,722",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,06 to 10
THE PANORAMA,"2,280,000","1,162.51","1,961",Mar-25,ANG MO KIO AVENUE 2,Resale,Strata,108,"21,111",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
THREE 11,"1,128,000",527.44,"2,139",Mar-25,UPPER THOMSON ROAD,Resale,Strata,49,"23,020",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
THE PANORAMA,"2,080,000","1,001.05","2,078",Mar-25,ANG MO KIO AVENUE 2,Resale,Strata,93,"22,366",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
SKY HABITAT,"3,580,000","1,797.59","1,992",Mar-25,BISHAN STREET 15,Resale,Strata,167,"21,437",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,16 to 20
BRADDELL VIEW,"1,728,000","1,797.59",961,Mar-25,BRADDELL HILL,Resale,Strata,167,"10,347",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
JADESCAPE,"1,450,000",645.84,"2,245",Mar-25,SHUNFU ROAD,Resale,Strata,60,"24,167",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
GRANDEUR 8,"1,630,000","1,216.33","1,340",Mar-25,ANG MO KIO CENTRAL 3,Resale,Strata,113,"14,425",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
JADESCAPE,"1,055,000",527.44,"2,000",Mar-25,SHUNFU ROAD,Resale,Strata,49,"21,531",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
THE PANORAMA,"1,500,000",775.01,"1,935",Mar-25,ANG MO KIO AVENUE 2,Resale,Strata,72,"20,833",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
JADESCAPE,"1,745,000",764.24,"2,283",Mar-25,SHUNFU ROAD,Resale,Strata,71,"24,577",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
THOMSON IMPRESSIONS,"870,000",462.85,"1,880",Mar-25,LORONG PUNTONG,Resale,Strata,43,"20,233",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,06 to 10
THOMSON IMPRESSIONS,"880,000",462.85,"1,901",Feb-25,LORONG PUNTONG,Resale,Strata,43,"20,465",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,06 to 10
THOMSON IMPERIAL COURT,"2,700,000","2,002.1","1,349",Feb-25,UPPER THOMSON ROAD,Resale,Strata,186,"14,516",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
JADESCAPE,"1,800,000",764.24,"2,355",Feb-25,SHUNFU ROAD,Resale,Strata,71,"25,352",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
BRADDELL VIEW,"1,600,000","1,614.6",991,Feb-25,BRADDELL HILL,Resale,Strata,150,"10,667",-,Apartment,1,103 yrs lease commencing from 1975,20,Rest of Central Region,01 to 05
CLOVER BY THE PARK,"2,488,888","1,248.62","1,993",Feb-25,BISHAN STREET 25,Resale,Strata,116,"21,456",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,01 to 05
THOMSON GRAND,"2,890,000","1,657.66","1,743",Feb-25,SIN MING WALK,Resale,Strata,154,"18,766",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,01 to 05
PEIRCE VIEW,"1,290,000",936.47,"1,378",Feb-25,UPPER THOMSON ROAD,Resale,Strata,87,"14,828",-,Condominium,1,Freehold,20,Outside Central Region,01 to 05
JADESCAPE,"1,450,000",645.84,"2,245",Feb-25,SHUNFU ROAD,Resale,Strata,60,"24,167",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
SKY HABITAT,"1,210,000",710.42,"1,703",Feb-25,BISHAN STREET 15,Resale,Strata,66,"18,333",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,06 to 10
