Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
ARENA RESIDENCES,GUILLEMARD CRESCENT,14,Non-Landed Properties,3,"5,200",80 to 90,800 to 900,Jun-24
D'GALLERY,JALAN MASJID,14,Non-Landed Properties,3,"4,500",90 to 100,"900 to 1,000",Jun-24
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,2,"3,175",50 to 60,500 to 600,Jun-24
SIMSVILLE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,2,"4,200",90 to 100,"900 to 1,000",Jun-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,2,"4,000",90 to 100,"1,000 to 1,100",Jun-24
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,1,"2,500",30 to 40,400 to 500,Jun-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"2,900",50 to 60,500 to 600,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,Jun-24
SIMS RESIDENCES,LORONG 39 GEYLANG,14,Non-Landed Properties,2,"3,700",110 to 120,"1,100 to 1,200",Jun-24
THE LENOX,CHANGI ROAD,14,Non-Landed Properties,2,"3,200",70 to 80,700 to 800,Jun-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,2,"3,750",80 to 90,"900 to 1,000",Jun-24
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,2,"3,400",50 to 60,600 to 700,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jun-24
PRIMEDGE,LORONG 34 GEYLANG,14,Non-Landed Properties,2,"3,800",80 to 90,"900 to 1,000",Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,2,"5,000",70 to 80,800 to 900,Jun-24
LE CRESCENDO,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Jun-24
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,2,"3,400",70 to 80,800 to 900,Jun-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,Jun-24
THE SUNNY SPRING,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"4,500",90 to 100,"1,000 to 1,100",Jun-24
CENTRAL GROVE,GEYLANG EAST AVENUE 1,14,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Jun-24
BOUGAINVILLA APARTMENTS,LORONG 19 GEYLANG,14,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Jun-24
ASTORIA PARK,LORONG MYDIN,14,Non-Landed Properties,3,"5,000",110 to 120,"1,100 to 1,200",Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"4,100",50 to 60,600 to 700,Jun-24
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-Landed Properties,3,"4,650",110 to 120,"1,200 to 1,300",Jun-24
NESS,LORONG 32 GEYLANG,14,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Jun-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,3,"6,100",100 to 110,"1,100 to 1,200",Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,2,"4,500",60 to 70,700 to 800,Jun-24
WING FONG COURT,LORONG 14 GEYLANG,14,Non-Landed Properties,2,"4,300",90 to 100,"1,000 to 1,100",Jun-24
EDENZ LOFT,LORONG 24 GEYLANG,14,Non-Landed Properties,1,"2,700",30 to 40,400 to 500,Jun-24
THE TRUMPS,JALAN KEMBANGAN,14,Non-Landed Properties,1,"3,400",60 to 70,600 to 700,Jun-24
EDENZ LOFT,LORONG 24 GEYLANG,14,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Jun-24
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,2,"2,950",50 to 60,500 to 600,Jun-24
TRE RESIDENCES,GEYLANG EAST AVENUE 1,14,Non-Landed Properties,1,"3,200",30 to 40,400 to 500,Jun-24
MILLAGE,CHANGI ROAD,14,Non-Landed Properties,1,"2,800",80 to 90,"900 to 1,000",Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jun-24
SILVERSCAPE,LORONG 32 GEYLANG,14,Non-Landed Properties,1,"2,200",40 to 50,400 to 500,Jun-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,1,"3,100",50 to 60,600 to 700,Jun-24
CENTRA LOFT,LORONG 35 GEYLANG,14,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jun-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"2,550",40 to 50,500 to 600,Jun-24
THE ALCOVE,LORONG 27 GEYLANG,14,Non-Landed Properties,3,"5,200",130 to 140,"1,400 to 1,500",Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,700",50 to 60,600 to 700,Jun-24
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,3,"4,200",90 to 100,"1,000 to 1,100",Jun-24
DAKOTA RESIDENCES,DAKOTA CRESCENT,14,Non-Landed Properties,4,"7,300",170 to 180,"1,800 to 1,900",Jun-24
MELOSA,LORONG 28 GEYLANG,14,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,400",40 to 50,500 to 600,Jun-24
THE TRUMPS,JALAN KEMBANGAN,14,Non-Landed Properties,1,"3,500",60 to 70,600 to 700,Jun-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"5,500",120 to 130,"1,300 to 1,400",Jun-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,2,"3,900",80 to 90,"900 to 1,000",Jun-24
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"3,200",80 to 90,800 to 900,Jun-24
NOMA,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"3,300",50 to 60,600 to 700,Jun-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"3,000",40 to 50,500 to 600,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,Jun-24
LOTUS AT PAYA LEBAR (WEST WING),LORONG 41 GEYLANG,14,Non-Landed Properties,4,"5,850",120 to 130,"1,300 to 1,400",Jun-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,900",70 to 80,700 to 800,Jun-24
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,2,"3,700",40 to 50,400 to 500,Jun-24
LE CRESCENDO,PAYA LEBAR ROAD,14,Non-Landed Properties,4,"6,050",140 to 150,"1,500 to 1,600",Jun-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"5,250",120 to 130,"1,300 to 1,400",Jun-24
AVANT RESIDENCES,ALJUNIED ROAD,14,Non-Landed Properties,1,"2,850",30 to 40,400 to 500,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Jun-24
LOTUS AT PAYA LEBAR (WEST WING),LORONG 41 GEYLANG,14,Non-Landed Properties,4,"6,400",120 to 130,"1,300 to 1,400",Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,Jun-24
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Jun-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,750",60 to 70,600 to 700,Jun-24
LE CRESCENDO,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Jun-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"5,800",120 to 130,"1,300 to 1,400",Jun-24
VIENTO,LORONG 30 GEYLANG,14,Non-Landed Properties,2,"3,000",40 to 50,500 to 600,Jun-24
THE ANTARES,MATTAR ROAD,14,Non-Landed Properties,2,"4,200",60 to 70,700 to 800,Jun-24
STARVILLE,LENGKONG TIGA,14,Non-Landed Properties,3,"3,600",130 to 140,"1,400 to 1,500",Jun-24
THE DIAMOND,LORONG 9 GEYLANG,14,Non-Landed Properties,NA,"3,000",50 to 60,500 to 600,Jun-24
METRO LOFT,LORONG 27 GEYLANG,14,Non-Landed Properties,1,"2,400",40 to 50,400 to 500,Jun-24
EDENZ LOFT,LORONG 24 GEYLANG,14,Non-Landed Properties,NA,"4,000",100 to 110,"1,100 to 1,200",Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Jun-24
MILL AT 32,LORONG 32 GEYLANG,14,Non-Landed Properties,NA,"5,300",80 to 90,800 to 900,Jun-24
ASTORIA PARK,LORONG MYDIN,14,Non-Landed Properties,3,"4,500",110 to 120,"1,100 to 1,200",Jun-24
MILLAGE,CHANGI ROAD,14,Non-Landed Properties,1,"2,400",30 to 40,400 to 500,Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,2,"4,400",50 to 60,600 to 700,Jun-24
PRIMEDGE,LORONG 34 GEYLANG,14,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jun-24
LE CRESCENDO,PAYA LEBAR ROAD,14,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Jun-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"5,000",140 to 150,"1,500 to 1,600",Jun-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Jun-24
LOTUS AT PAYA LEBAR (WEST WING),LORONG 41 GEYLANG,14,Non-Landed Properties,1,"4,210",60 to 70,600 to 700,Jun-24
LOTUS AT PAYA LEBAR (EAST WING),PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,700",70 to 80,800 to 900,Jun-24
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,2,"3,700",80 to 90,800 to 900,Jun-24
THE ANTARES,MATTAR ROAD,14,Non-Landed Properties,2,"4,250",60 to 70,600 to 700,Jun-24
TROPIKA EAST,FOO KIM LIN ROAD,14,Non-Landed Properties,2,"3,500",60 to 70,700 to 800,Jun-24
SUITES @ SIMS,SIMS AVENUE,14,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Jun-24
KEMBANGAN SUITES,JALAN MASJID,14,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Jun-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,700",60 to 70,600 to 700,Jun-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,3,"6,700",100 to 110,"1,100 to 1,200",Jun-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,950",60 to 70,600 to 700,Jun-24
MILLAGE,CHANGI ROAD,14,Non-Landed Properties,2,"2,850",40 to 50,500 to 600,Jun-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"5,300",60 to 70,600 to 700,Jun-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 25A GEYLANG,14,Non-Landed Properties,NA,"5,000",80 to 90,"900 to 1,000",Jun-24
NOMA,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"2,600",40 to 50,400 to 500,Jun-24
CENTRA STUDIOS,LORONG 25 GEYLANG,14,Non-Landed Properties,1,"2,600",30 to 40,400 to 500,Jun-24
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"2,500",30 to 40,400 to 500,Jun-24
STARVILLE,LENGKONG TIGA,14,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Jun-24
TROPIKA EAST,FOO KIM LIN ROAD,14,Non-Landed Properties,1,"2,650",40 to 50,400 to 500,Jun-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,3,"6,050",100 to 110,"1,100 to 1,200",Jun-24
SILVERSCAPE,LORONG 32 GEYLANG,14,Non-Landed Properties,2,"3,300",50 to 60,500 to 600,Jun-24
WINDY HEIGHTS,JALAN DAUD,14,Non-Landed Properties,4,"6,200",230 to 240,"2,400 to 2,500",Jun-24
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"2,400",30 to 40,400 to 500,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,100",30 to 40,400 to 500,Jun-24
SIXTEEN35 RESIDENCES,LORONG 35 GEYLANG,14,Non-Landed Properties,1,"2,900",50 to 60,500 to 600,Jun-24
THE SUNNY SPRING,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Jun-24
BOUGAINVILLA APARTMENTS,LORONG 19 GEYLANG,14,Non-Landed Properties,3,"4,500",90 to 100,"1,000 to 1,100",Jun-24
TREASURES@G6,LORONG 6 GEYLANG,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jun-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,2,"3,500",100 to 110,"1,100 to 1,200",Jun-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,2,"4,400",80 to 90,800 to 900,Jun-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,2,"4,500",100 to 110,"1,100 to 1,200",Jun-24
THE ANTARES,MATTAR ROAD,14,Non-Landed Properties,2,"4,000",60 to 70,600 to 700,Jun-24
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,1,"3,200",50 to 60,500 to 600,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jun-24
THE TRUMPS,JALAN KEMBANGAN,14,Non-Landed Properties,3,"5,300",120 to 130,"1,300 to 1,400",Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,3,"6,500",80 to 90,"900 to 1,000",Jun-24
THE ANTARES,MATTAR ROAD,14,Non-Landed Properties,2,"3,950",60 to 70,600 to 700,Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,900",40 to 50,500 to 600,Jun-24
TIVOLI LODGE,LORONG 31 GEYLANG,14,Non-Landed Properties,NA,"4,800",110 to 120,"1,200 to 1,300",Jun-24
THE OCTET,LORONG 24 GEYLANG,14,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jun-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,600",60 to 70,600 to 700,Jun-24
THE CHAMPAGNE,CHANGI ROAD,14,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Jun-24
THE CHAMPAGNE,CHANGI ROAD,14,Non-Landed Properties,4,"4,800",180 to 190,"1,900 to 2,000",Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Jun-24
WINDY HEIGHTS,JALAN DAUD,14,Non-Landed Properties,4,"4,500",230 to 240,"2,400 to 2,500",Jun-24
STARVILLE,LENGKONG TIGA,14,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Jun-24
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-Landed Properties,1,"3,300",40 to 50,500 to 600,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,700",50 to 60,600 to 700,Jun-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,2,"4,500",80 to 90,800 to 900,Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"4,100",40 to 50,500 to 600,Jun-24
LOTUS AT PAYA LEBAR (WEST WING),LORONG 41 GEYLANG,14,Non-Landed Properties,2,"5,850",160 to 170,"1,700 to 1,800",Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,650",40 to 50,400 to 500,Jun-24
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-Landed Properties,2,"3,700",70 to 80,800 to 900,Jun-24
URBAN TREASURES,JALAN EUNOS,14,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Jun-24
BALMY COURT,LORONG 27A GEYLANG,14,Non-Landed Properties,3,"4,900",110 to 120,"1,200 to 1,300",Jun-24
TREASURES@G19,LORONG 19 GEYLANG,14,Non-Landed Properties,1,"2,600",40 to 50,500 to 600,Jun-24
PAVILION SQUARE,GEYLANG ROAD,14,Non-Landed Properties,1,"2,800",30 to 40,300 to 400,Jun-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,1,"3,550",50 to 60,600 to 700,Jun-24
PRIME RESIDENCE,LORONG 22 GEYLANG,14,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Jun-24
METRO LOFT,LORONG 27 GEYLANG,14,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Jun-24
BLISS VILLE,LORONG MELAYU,14,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Jun-24
CENTRA HEIGHTS,SIMS AVENUE,14,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jun-24
TRE RESIDENCES,GEYLANG EAST AVENUE 1,14,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,3,"5,950",80 to 90,"900 to 1,000",Jun-24
GUILLEMARD APARTMENTS,LORONG 26 GEYLANG,14,Non-Landed Properties,NA,"4,500",120 to 130,"1,300 to 1,400",Jun-24
DAKOTA RESIDENCES,DAKOTA CRESCENT,14,Non-Landed Properties,2,"4,400",90 to 100,"1,000 to 1,100",Jun-24
SIMS MEADOWS,LORONG 33 GEYLANG,14,Non-Landed Properties,3,"3,400",90 to 100,"1,000 to 1,100",Jun-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"2,900",50 to 60,500 to 600,Jun-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,2,"4,200",80 to 90,800 to 900,Jun-24
BLISS VILLE,LORONG MELAYU,14,Non-Landed Properties,3,"4,400",110 to 120,"1,200 to 1,300",Jun-24
DAKOTA RESIDENCES,DAKOTA CRESCENT,14,Non-Landed Properties,2,"5,200",90 to 100,"1,000 to 1,100",Jun-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 5 GEYLANG,14,Non-Landed Properties,NA,"8,600",200 to 210,"2,200 to 2,300",Jun-24
NON-LANDED HOUSING DEVELOPMENT,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"4,350",60 to 70,700 to 800,Jun-24
NON-LANDED HOUSING DEVELOPMENT,SIMS AVENUE,14,Non-Landed Properties,NA,"5,200",90 to 100,"900 to 1,000",Jun-24
NON-LANDED HOUSING DEVELOPMENT,JALAN SUKA,14,Non-Landed Properties,NA,"5,500",90 to 100,"1,000 to 1,100",Jun-24
NON-LANDED HOUSING DEVELOPMENT,CHANGI ROAD,14,Non-Landed Properties,NA,"4,500",110 to 120,"1,200 to 1,300",Jun-24
GRACE APARTMENTS,MATTAR ROAD,14,Non-Landed Properties,NA,"2,600",110 to 120,"1,100 to 1,200",Jun-24
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,2,"3,400",50 to 60,600 to 700,Jun-24
DAKOTA RESIDENCES,DAKOTA CRESCENT,14,Non-Landed Properties,2,"4,800",90 to 100,"1,000 to 1,100",Jun-24
WING FONG MANSIONS,LORONG 14 GEYLANG,14,Non-Landed Properties,2,"3,500",70 to 80,800 to 900,Jun-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,3,"6,250",100 to 110,"1,100 to 1,200",Jun-24
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,1,"2,600",30 to 40,400 to 500,Jun-24
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,1,"2,450",40 to 50,400 to 500,Jun-24
SIXTEEN35 RESIDENCES,LORONG 35 GEYLANG,14,Non-Landed Properties,2,"3,750",60 to 70,600 to 700,Jun-24
REZI 26,LORONG 26 GEYLANG,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jun-24
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,3,"4,500",90 to 100,"1,000 to 1,100",Jun-24
CASA AERATA,LORONG 26 GEYLANG,14,Non-Landed Properties,2,"3,000",50 to 60,500 to 600,Jun-24
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,3,"3,400",90 to 100,"1,000 to 1,100",Jun-24
ASTOR,LENGKONG EMPAT,14,Non-Landed Properties,2,"3,800",90 to 100,"900 to 1,000",Jun-24
EDENZ LOFT,LORONG 24 GEYLANG,14,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jun-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"5,000",60 to 70,600 to 700,Jun-24
28 IMPERIAL RESIDENCES,LORONG 26 GEYLANG,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jun-24
MILLAGE,CHANGI ROAD,14,Non-Landed Properties,1,"2,800",30 to 40,400 to 500,Jun-24
LE CRESCENDO,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"3,800",80 to 90,"900 to 1,000",Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,600",40 to 50,500 to 600,Jun-24
CENTRA STUDIOS,LORONG 25 GEYLANG,14,Non-Landed Properties,1,"2,500",30 to 40,400 to 500,Jun-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,2,"5,000",70 to 80,800 to 900,Jun-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,2,"4,000",90 to 100,"1,000 to 1,100",Jun-24
PAVILION SQUARE,GEYLANG ROAD,14,Non-Landed Properties,1,"2,500",30 to 40,300 to 400,Jun-24
PAYA LEBAR RESIDENCES,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"4,500",80 to 90,800 to 900,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,800",50 to 60,600 to 700,Jun-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,Jun-24
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,3,"4,250",90 to 100,"1,000 to 1,100",Jun-24
GOODVIEW APARTMENTS,LORONG 8 GEYLANG,14,Non-Landed Properties,NA,"5,000",110 to 120,"1,200 to 1,300",Jun-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,2,"4,200",80 to 90,800 to 900,Jun-24
WINDY HEIGHTS,JALAN DAUD,14,Non-Landed Properties,4,"6,300",230 to 240,"2,400 to 2,500",Jun-24
LOTUS AT PAYA LEBAR (EAST WING),PAYA LEBAR ROAD,14,Non-Landed Properties,2,"2,560",70 to 80,700 to 800,Jun-24
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,1,"2,250",40 to 50,400 to 500,Jun-24
