Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,3,"5,100",100 to 110,"1,100 to 1,200",Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,3,"5,250",100 to 110,"1,100 to 1,200",Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,2,"3,600",70 to 80,800 to 900,Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,2,"4,200",80 to 90,"900 to 1,000",Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,2,"4,050",80 to 90,"900 to 1,000",Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,3,"4,800",100 to 110,"1,100 to 1,200",Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,3,"5,350",100 to 110,"1,100 to 1,200",Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,2,"4,300",80 to 90,"900 to 1,000",Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,2,"4,100",70 to 80,800 to 900,Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,2,"3,900",80 to 90,"900 to 1,000",Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,3,"5,300",100 to 110,"1,100 to 1,200",Aug-26
THE LAKESHORE,JURONG WEST STREET 41,22,Non-Landed Properties,3,"5,200",100 to 110,"1,100 to 1,200",Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,2,"4,200",70 to 80,700 to 800,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,3,"6,600",190 to 200,"2,000 to 2,100",Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,1,"3,500",40 to 50,500 to 600,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,1,"3,650",50 to 60,600 to 700,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,2,"4,200",60 to 70,700 to 800,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,2,"1,450",60 to 70,700 to 800,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,1,"3,450",40 to 50,400 to 500,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,2,"4,200",70 to 80,700 to 800,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,1,"3,650",40 to 50,400 to 500,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,2,"4,200",60 to 70,700 to 800,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,3,"5,000",90 to 100,"900 to 1,000",Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,3,"5,500",90 to 100,"1,000 to 1,100",Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,3,"5,300",90 to 100,"900 to 1,000",Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,3,"6,000",110 to 120,"1,200 to 1,300",Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,3,"4,800",90 to 100,"1,000 to 1,100",Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,2,"4,500",60 to 70,700 to 800,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,2,"4,350",60 to 70,700 to 800,Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,3,"7,500",190 to 200,"2,000 to 2,100",Aug-26
THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,22,Non-Landed Properties,2,"4,350",60 to 70,700 to 800,Aug-26
THE MAYFAIR,JURONG EAST STREET 32,22,Non-Landed Properties,3,"6,375",100 to 110,"1,100 to 1,200",Aug-26
THE MAYFAIR,JURONG EAST STREET 32,22,Non-Landed Properties,3,"4,600",120 to 130,"1,300 to 1,400",Aug-26
THE MAYFAIR,JURONG EAST STREET 32,22,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",Aug-26
THE MAYFAIR,JURONG EAST STREET 32,22,Non-Landed Properties,3,"4,300",100 to 110,"1,100 to 1,200",Aug-26
THE MAYFAIR,JURONG EAST STREET 32,22,Non-Landed Properties,3,"4,450",110 to 120,"1,200 to 1,300",Aug-26
THE MAYFAIR,JURONG EAST STREET 32,22,Non-Landed Properties,2,"3,850",80 to 90,"900 to 1,000",Aug-26
THE MAYFAIR,JURONG EAST STREET 32,22,Non-Landed Properties,3,"4,700",110 to 120,"1,200 to 1,300",Aug-26
THE MAYFAIR,JURONG EAST STREET 32,22,Non-Landed Properties,3,"5,500",100 to 110,"1,100 to 1,200",Aug-26
THE MAYFAIR,JURONG EAST STREET 32,22,Non-Landed Properties,3,"5,100",110 to 120,"1,100 to 1,200",Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,200",50 to 60,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,750",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,900",40 to 50,500 to 600,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,600",40 to 50,500 to 600,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,400",60 to 70,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,800",60 to 70,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,800",50 to 60,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,300",50 to 60,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,3,"5,900",80 to 90,800 to 900,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,3,"6,600",80 to 90,"900 to 1,000",Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,450",50 to 60,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,3,"5,500",80 to 90,"900 to 1,000",Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,3,"6,100",80 to 90,"900 to 1,000",Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,3,"5,200",80 to 90,"900 to 1,000",Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,3,"6,200",80 to 90,"900 to 1,000",Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,600",50 to 60,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,900",60 to 70,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"4,000",40 to 50,500 to 600,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,600",60 to 70,700 to 800,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,800",60 to 70,700 to 800,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,950",60 to 70,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,700",60 to 70,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,1,"3,900",40 to 50,500 to 600,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,600",60 to 70,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"5,050",60 to 70,600 to 700,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,650",60 to 70,700 to 800,Aug-26
J GATEWAY,GATEWAY DRIVE,22,Non-Landed Properties,2,"4,700",60 to 70,600 to 700,Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,2,"2,500",90 to 100,"1,000 to 1,100",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,3,"5,000",110 to 120,"1,200 to 1,300",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,3,"4,900",110 to 120,"1,200 to 1,300",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,2,"4,200",90 to 100,"1,000 to 1,100",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,2,"4,200",90 to 100,"1,000 to 1,100",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,2,"4,000",90 to 100,"1,000 to 1,100",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,2,"4,200",90 to 100,"1,000 to 1,100",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,3,"5,300",110 to 120,"1,200 to 1,300",Aug-26
PARC VISTA,CORPORATION ROAD,22,Non-Landed Properties,3,"5,250",110 to 120,"1,200 to 1,300",Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,600",70 to 80,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"5,400",60 to 70,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,600",70 to 80,800 to 900,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,100",60 to 70,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,1,"3,550",40 to 50,500 to 600,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,1,"3,350",30 to 40,400 to 500,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"3,800",50 to 60,600 to 700,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,1,"3,900",60 to 70,600 to 700,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,700",70 to 80,800 to 900,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"3,950",50 to 60,600 to 700,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,300",70 to 80,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,800",70 to 80,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,1,"3,350",30 to 40,400 to 500,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,1,"3,700",30 to 40,400 to 500,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,1,"3,750",30 to 40,400 to 500,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,700",60 to 70,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,600",60 to 70,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,100",60 to 70,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"5,000",70 to 80,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,300",50 to 60,600 to 700,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,1,"3,500",30 to 40,400 to 500,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"3,850",50 to 60,600 to 700,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,800",70 to 80,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,4,"6,700",100 to 110,"1,100 to 1,200",Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,3,"5,800",80 to 90,"900 to 1,000",Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,400",50 to 60,600 to 700,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,600",70 to 80,700 to 800,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,050",60 to 70,600 to 700,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,4,"7,000",100 to 110,"1,100 to 1,200",Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,100",50 to 60,600 to 700,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,3,"5,600",80 to 90,"900 to 1,000",Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,100",50 to 60,600 to 700,Aug-26
LAKE GRANDE,JURONG LAKE LINK,22,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Aug-26
LAKESIDE TOWER,YUAN CHING ROAD,22,Non-Landed Properties,NA,"4,600",180 to 190,"1,900 to 2,000",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,400",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,1,"3,700",50 to 60,500 to 600,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,700",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"5,000",80 to 90,"900 to 1,000",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,5,"8,200",140 to 150,"1,500 to 1,600",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"3,900",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"5,000",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,4,"7,600",110 to 120,"1,200 to 1,300",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,500",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,800",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"3,800",50 to 60,600 to 700,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"5,800",80 to 90,"900 to 1,000",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,500",60 to 70,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,200",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"5,100",80 to 90,"900 to 1,000",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"5,500",80 to 90,"900 to 1,000",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,500",60 to 70,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"6,100",100 to 110,"1,100 to 1,200",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"4,900",80 to 90,"900 to 1,000",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"5,500",80 to 90,"900 to 1,000",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"6,100",100 to 110,"1,100 to 1,200",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,700",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"5,500",80 to 90,"900 to 1,000",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,4,"7,800",120 to 130,"1,300 to 1,400",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,000",60 to 70,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,000",50 to 60,600 to 700,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"6,100",100 to 110,"1,100 to 1,200",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,500",60 to 70,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"5,300",90 to 100,"900 to 1,000",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,3,"6,300",100 to 110,"1,100 to 1,200",Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,200",50 to 60,600 to 700,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"3,700",50 to 60,600 to 700,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,300",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,000",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,400",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,200",60 to 70,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,200",70 to 80,700 to 800,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,300",50 to 60,600 to 700,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,000",50 to 60,600 to 700,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,000",50 to 60,600 to 700,Aug-26
LAKEVILLE,JURONG LAKE LINK,22,Non-Landed Properties,2,"4,200",70 to 80,700 to 800,Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,3,"5,700",110 to 120,"1,200 to 1,300",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,4,"6,200",120 to 130,"1,300 to 1,400",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,3,"5,100",110 to 120,"1,200 to 1,300",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,3,"5,600",110 to 120,"1,100 to 1,200",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,3,"5,300",110 to 120,"1,100 to 1,200",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,2,"4,550",80 to 90,"900 to 1,000",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,4,"6,500",120 to 130,"1,300 to 1,400",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,2,"4,400",80 to 90,"900 to 1,000",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,3,"4,900",110 to 120,"1,200 to 1,300",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,3,"4,600",110 to 120,"1,100 to 1,200",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,4,"7,400",120 to 130,"1,300 to 1,400",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,2,"4,600",80 to 90,800 to 900,Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,4,"6,400",120 to 130,"1,300 to 1,400",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,3,"5,200",110 to 120,"1,200 to 1,300",Aug-26
CASPIAN,LAKESIDE DRIVE,22,Non-Landed Properties,3,"5,200",110 to 120,"1,200 to 1,300",Aug-26
LAKEPOINT CONDOMINIUM,LAKEPOINT DRIVE,22,Non-Landed Properties,NA,"6,800",250 to 260,"2,700 to 2,800",Aug-26
LAKEPOINT CONDOMINIUM,LAKEPOINT DRIVE,22,Non-Landed Properties,NA,"4,400",200 to 210,"2,200 to 2,300",Aug-26
LAKEPOINT CONDOMINIUM,LAKEPOINT DRIVE,22,Non-Landed Properties,NA,"4,100",90 to 100,"1,000 to 1,100",Aug-26
LAKEPOINT CONDOMINIUM,LAKEPOINT DRIVE,22,Non-Landed Properties,NA,"3,800",80 to 90,"900 to 1,000",Aug-26
PARC OASIS,JURONG EAST AVENUE 1,22,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Aug-26
PARC OASIS,JURONG EAST AVENUE 1,22,Non-Landed Properties,2,"6,000",90 to 100,"1,000 to 1,100",Aug-26
PARC OASIS,JURONG EAST AVENUE 1,22,Non-Landed Properties,2,"3,850",90 to 100,"1,000 to 1,100",Aug-26
PARC OASIS,JURONG EAST AVENUE 1,22,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Aug-26
PARC OASIS,JURONG EAST AVENUE 1,22,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Aug-26
PARC OASIS,JURONG EAST AVENUE 1,22,Non-Landed Properties,3,"5,300",120 to 130,"1,300 to 1,400",Aug-26
PARC OASIS,JURONG EAST AVENUE 1,22,Non-Landed Properties,3,"5,000",110 to 120,"1,200 to 1,300",Aug-26
PARC OASIS,JURONG EAST AVENUE 1,22,Non-Landed Properties,3,"5,300",120 to 130,"1,300 to 1,400",Aug-26
PARC OASIS,JURONG EAST AVENUE 1,22,Non-Landed Properties,3,"5,000",120 to 130,"1,300 to 1,400",Aug-26
