Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,1,"4,900",70 to 80,700 to 800,Jun-24
HARBOURLIGHTS,TELOK BLANGAH ROAD,04,Non-Landed Properties,3,"4,800",100 to 110,"1,100 to 1,200",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,3,"7,200",150 to 160,"1,600 to 1,700",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,2,"6,200",100 to 110,"1,100 to 1,200",Jun-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"5,000",70 to 80,800 to 900,Jun-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"7,767",160 to 170,"1,700 to 1,800",Jun-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"7,100",110 to 120,"1,200 to 1,300",Jun-24
THE AZURE,OCEAN DRIVE,04,Non-Landed Properties,4,"10,200",210 to 220,"2,200 to 2,300",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,4,"13,500",230 to 240,"2,500 to 2,600",Jun-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,3,"7,000",120 to 130,"1,300 to 1,400",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,4,"15,000",280 to 290,"3,000 to 3,100",Jun-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"4,599",70 to 80,800 to 900,Jun-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"8,500",150 to 160,"1,700 to 1,800",Jun-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"9,500",130 to 140,"1,400 to 1,500",Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,Jun-24
HARBOUR SUITES,KAMPONG BAHRU ROAD,04,Non-Landed Properties,2,"3,800",70 to 80,700 to 800,Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"8,000",190 to 200,"2,100 to 2,200",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,2,"5,888",110 to 120,"1,200 to 1,300",Jun-24
MARINA COLLECTION,COVE DRIVE,04,Non-Landed Properties,4,"10,000",200 to 210,"2,100 to 2,200",Jun-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"4,500",70 to 80,800 to 900,Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"8,500",160 to 170,"1,700 to 1,800",Jun-24
TURQUOISE,COVE DRIVE,04,Non-Landed Properties,3,"9,000",190 to 200,"2,000 to 2,100",Jun-24
MARINA COLLECTION,COVE DRIVE,04,Non-Landed Properties,4,"16,000",310 to 320,"3,400 to 3,500",Jun-24
THE AZURE,OCEAN DRIVE,04,Non-Landed Properties,3,"8,350",160 to 170,"1,700 to 1,800",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,3,"9,200",170 to 180,"1,800 to 1,900",Jun-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"8,200",120 to 130,"1,300 to 1,400",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"8,500",160 to 170,"1,700 to 1,800",Jun-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,2,"4,000",60 to 70,700 to 800,Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"7,100",140 to 150,"1,500 to 1,600",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,2,"5,650",110 to 120,"1,200 to 1,300",Jun-24
THE AZURE,OCEAN DRIVE,04,Non-Landed Properties,3,"8,000",170 to 180,"1,900 to 2,000",Jun-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"10,500",190 to 200,"2,000 to 2,100",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,2,"5,000",80 to 90,"900 to 1,000",Jun-24
THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,04,Non-Landed Properties,2,"5,300",130 to 140,"1,400 to 1,500",Jun-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"7,240",120 to 130,"1,300 to 1,400",Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,3,"6,000",140 to 150,"1,500 to 1,600",Jun-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,3,"7,000",120 to 130,"1,200 to 1,300",Jun-24
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"7,600",140 to 150,"1,600 to 1,700",Jun-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,4,"9,000",170 to 180,"1,800 to 1,900",Jun-24
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,OCEAN WAY,04,Non-Landed Properties,3,"9,500",150 to 160,"1,600 to 1,700",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,2,"5,000",110 to 120,"1,100 to 1,200",Jun-24
CAPE ROYALE,COVE WAY,04,Non-Landed Properties,3,"15,300",270 to 280,"2,900 to 3,000",Jun-24
MARINA COLLECTION,COVE DRIVE,04,Non-Landed Properties,4,"13,000",250 to 260,"2,700 to 2,800",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,3,"8,000",140 to 150,"1,500 to 1,600",Jun-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,600",80 to 90,"900 to 1,000",Jun-24
THE AZURE,OCEAN DRIVE,04,Non-Landed Properties,4,"20,800",420 to 430,"4,500 to 4,600",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,2,"6,500",100 to 110,"1,100 to 1,200",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"8,500",190 to 200,"2,100 to 2,200",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,4,"7,800",330 to 340,"3,500 to 3,600",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,4,"8,100",210 to 220,"2,200 to 2,300",Jun-24
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,OCEAN WAY,04,Non-Landed Properties,3,"9,300",150 to 160,"1,600 to 1,700",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"9,500",320 to 330,"3,400 to 3,500",Jun-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"8,000",120 to 130,"1,300 to 1,400",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,3,"8,400",170 to 180,"1,800 to 1,900",Jun-24
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"11,700",230 to 240,"2,400 to 2,500",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"8,500",190 to 200,"2,100 to 2,200",Jun-24
HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,04,Non-Landed Properties,3,"7,000",150 to 160,"1,600 to 1,700",Jun-24
SEASCAPE,COVE WAY,04,Non-Landed Properties,3,"12,000",200 to 210,"2,100 to 2,200",Jun-24
CAPE ROYALE,COVE WAY,04,Non-Landed Properties,4,"15,000",230 to 240,"2,500 to 2,600",Jun-24
SEASCAPE,COVE WAY,04,Non-Landed Properties,3,"11,300",200 to 210,"2,100 to 2,200",Jun-24
MARINA COLLECTION,COVE DRIVE,04,Non-Landed Properties,3,"8,250",170 to 180,"1,800 to 1,900",Jun-24
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"10,067",230 to 240,"2,500 to 2,600",Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Jun-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,1,"3,550",40 to 50,400 to 500,Jun-24
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,OCEAN WAY,04,Non-Landed Properties,2,"7,200",110 to 120,"1,200 to 1,300",Jun-24
MARINA COLLECTION,COVE DRIVE,04,Non-Landed Properties,3,"8,600",170 to 180,"1,800 to 1,900",Jun-24
MOUNT FABER LODGE,MOUNT FABER ROAD,04,Non-Landed Properties,3,"8,000",230 to 240,"2,400 to 2,500",Jun-24
TERESA VILLE,LOWER DELTA ROAD,04,Non-Landed Properties,3,"4,800",180 to 190,"1,900 to 2,000",Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,1,"3,350",40 to 50,400 to 500,Jun-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"7,300",150 to 160,"1,700 to 1,800",Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,2,"3,800",60 to 70,700 to 800,Jun-24
MARINA COLLECTION,COVE DRIVE,04,Non-Landed Properties,4,"10,500",200 to 210,"2,100 to 2,200",Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,2,"4,800",120 to 130,"1,300 to 1,400",Jun-24
HARBOURLIGHTS,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"3,600",80 to 90,800 to 900,Jun-24
CAPE ROYALE,COVE WAY,04,Non-Landed Properties,3,"10,500",170 to 180,"1,900 to 2,000",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,3,"7,500",120 to 130,"1,300 to 1,400",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"9,100",170 to 180,"1,800 to 1,900",Jun-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"8,500",110 to 120,"1,200 to 1,300",Jun-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"7,500",160 to 170,"1,700 to 1,800",Jun-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"11,000",190 to 200,"2,000 to 2,100",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,1,"11,000",370 to 380,"4,000 to 4,100",Jun-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"11,000",190 to 200,"2,000 to 2,100",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,2,"6,500",120 to 130,"1,300 to 1,400",Jun-24
HARBOURLIGHTS,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"3,800",70 to 80,700 to 800,Jun-24
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"9,488",180 to 190,"2,000 to 2,100",Jun-24
SEVEN PALMS SENTOSA COVE,COVE DRIVE,04,Non-Landed Properties,3,"32,000",380 to 390,"4,100 to 4,200",Jun-24
CAPE ROYALE,COVE WAY,04,Non-Landed Properties,3,"9,700",170 to 180,"1,900 to 2,000",Jun-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"7,950",110 to 120,"1,200 to 1,300",Jun-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,400",80 to 90,"900 to 1,000",Jun-24
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"7,400",150 to 160,"1,600 to 1,700",Jun-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,4,"8,500",150 to 160,"1,600 to 1,700",Jun-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,1,"4,100",60 to 70,700 to 800,Jun-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"4,500",70 to 80,800 to 900,Jun-24
CAPE ROYALE,COVE WAY,04,Non-Landed Properties,4,"15,000",250 to 260,"2,600 to 2,700",Jun-24
HARBOURLIGHTS,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"3,550",70 to 80,800 to 900,Jun-24
HARBOURLIGHTS,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"3,500",70 to 80,800 to 900,Jun-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"7,200",110 to 120,"1,200 to 1,300",Jun-24
HARBOURLIGHTS,TELOK BLANGAH ROAD,04,Non-Landed Properties,3,"4,800",100 to 110,"1,100 to 1,200",Jun-24
TERESA VILLE,LOWER DELTA ROAD,04,Non-Landed Properties,3,"5,600",170 to 180,"1,900 to 2,000",Jun-24
HARBOURLIGHTS,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"4,100",80 to 90,800 to 900,Jun-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"4,700",80 to 90,"900 to 1,000",Jun-24
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"12,500",260 to 270,"2,800 to 2,900",Jun-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,3,"7,300",120 to 130,"1,300 to 1,400",Jun-24
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"6,500",150 to 160,"1,600 to 1,700",Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,1,"4,100",80 to 90,800 to 900,Jun-24
HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,04,Non-Landed Properties,3,"5,300",150 to 160,"1,600 to 1,700",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"8,300",160 to 170,"1,700 to 1,800",Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Jun-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"5,900",110 to 120,"1,200 to 1,300",Jun-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"11,000",190 to 200,"2,000 to 2,100",Jun-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,000",80 to 90,800 to 900,Jun-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"10,500",180 to 190,"2,000 to 2,100",Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jun-24
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"9,500",180 to 190,"2,000 to 2,100",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,2,"7,900",130 to 140,"1,300 to 1,400",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,2,"5,000",80 to 90,"900 to 1,000",Jun-24
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-Landed Properties,2,"5,800",100 to 110,"1,000 to 1,100",Jun-24
SEASCAPE,COVE WAY,04,Non-Landed Properties,3,"12,000",200 to 210,"2,100 to 2,200",Jun-24
TURQUOISE,COVE DRIVE,04,Non-Landed Properties,4,"12,200",220 to 230,"2,400 to 2,500",Jun-24
MOUNT FABER LODGE,MOUNT FABER ROAD,04,Non-Landed Properties,3,"8,200",220 to 230,"2,400 to 2,500",Jun-24
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,OCEAN WAY,04,Non-Landed Properties,4,"11,200",190 to 200,"2,000 to 2,100",Jun-24
CAPE ROYALE,COVE WAY,04,Non-Landed Properties,4,"19,000",290 to 300,"3,100 to 3,200",Jun-24
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"8,500",170 to 180,"1,900 to 2,000",Jun-24
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"8,500",170 to 180,"1,800 to 1,900",Jun-24
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-Landed Properties,2,"5,900",110 to 120,"1,100 to 1,200",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"8,100",140 to 150,"1,500 to 1,600",Jun-24
CAPE ROYALE,COVE WAY,04,Non-Landed Properties,3,"15,600",310 to 320,"3,300 to 3,400",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,3,"7,000",140 to 150,"1,500 to 1,600",Jun-24
CAPE ROYALE,COVE WAY,04,Non-Landed Properties,4,"18,000",280 to 290,"3,100 to 3,200",Jun-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,4,"15,000",310 to 320,"3,400 to 3,500",Jun-24
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"9,000",210 to 220,"2,300 to 2,400",Jun-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,3,"7,300",100 to 110,"1,100 to 1,200",Jun-24
THE FORESTA @ MOUNT FABER,WISHART ROAD,04,Non-Landed Properties,1,"4,300",80 to 90,800 to 900,May-24
SEASCAPE,COVE WAY,04,Non-Landed Properties,4,"13,600",240 to 250,"2,600 to 2,700",May-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"8,500",140 to 150,"1,500 to 1,600",May-24
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,OCEAN WAY,04,Non-Landed Properties,2,"7,350",110 to 120,"1,200 to 1,300",May-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"6,500",110 to 120,"1,200 to 1,300",May-24
THE AZURE,OCEAN DRIVE,04,Non-Landed Properties,3,"8,700",150 to 160,"1,600 to 1,700",May-24
HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,04,Non-Landed Properties,3,"5,200",110 to 120,"1,200 to 1,300",May-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,3,"6,800",120 to 130,"1,200 to 1,300",May-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"7,200",160 to 170,"1,700 to 1,800",May-24
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,OCEAN WAY,04,Non-Landed Properties,2,"7,100",110 to 120,"1,200 to 1,300",May-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"6,350",120 to 130,"1,300 to 1,400",May-24
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,OCEAN WAY,04,Non-Landed Properties,3,"9,300",150 to 160,"1,600 to 1,700",May-24
THE AZURE,OCEAN DRIVE,04,Non-Landed Properties,3,"8,500",150 to 160,"1,700 to 1,800",May-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,2,"7,200",120 to 130,"1,300 to 1,400",May-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"8,600",190 to 200,"2,100 to 2,200",May-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,900",90 to 100,"900 to 1,000",May-24
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,OCEAN WAY,04,Non-Landed Properties,3,"8,800",150 to 160,"1,600 to 1,700",May-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,000",80 to 90,"900 to 1,000",May-24
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,OCEAN WAY,04,Non-Landed Properties,3,"8,650",150 to 160,"1,600 to 1,700",May-24
CAPE ROYALE,COVE WAY,04,Non-Landed Properties,4,"15,300",290 to 300,"3,100 to 3,200",May-24
THE INTERLACE,DEPOT ROAD,04,Non-Landed Properties,3,"8,500",130 to 140,"1,400 to 1,500",May-24
TERESA VILLE,LOWER DELTA ROAD,04,Non-Landed Properties,4,"9,700",360 to 370,"3,900 to 4,000",May-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"8,640",130 to 140,"1,400 to 1,500",May-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"4,700",70 to 80,800 to 900,May-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,2,"4,600",70 to 80,800 to 900,May-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,000",80 to 90,800 to 900,May-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,300",80 to 90,"900 to 1,000",May-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,3,"6,300",140 to 150,"1,500 to 1,600",May-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"9,200",140 to 150,"1,500 to 1,600",May-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,300",80 to 90,800 to 900,May-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"9,000",150 to 160,"1,600 to 1,700",May-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"8,500",130 to 140,"1,400 to 1,500",May-24
SKYLINE RESIDENCES,TELOK BLANGAH ROAD,04,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,May-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,3,"7,500",120 to 130,"1,300 to 1,400",May-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,200",80 to 90,800 to 900,May-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"7,300",130 to 140,"1,400 to 1,500",May-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,3,"8,200",160 to 170,"1,700 to 1,800",May-24
THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,04,Non-Landed Properties,4,"8,300",190 to 200,"2,000 to 2,100",May-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,600",90 to 100,"900 to 1,000",May-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,4,"18,500",280 to 290,"3,100 to 3,200",May-24
CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"6,000",90 to 100,"1,000 to 1,100",May-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,4,"16,800",310 to 320,"3,400 to 3,500",May-24
REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,04,Non-Landed Properties,2,"6,000",110 to 120,"1,200 to 1,300",May-24
CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,04,Non-Landed Properties,2,"5,500",80 to 90,800 to 900,May-24
