Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"5,400",80 to 90,"900 to 1,000",Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"4,700",70 to 80,700 to 800,Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"4,850",70 to 80,700 to 800,Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,900",50 to 60,600 to 700,Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,900",50 to 60,600 to 700,Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"4,900",70 to 80,700 to 800,Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,800",50 to 60,500 to 600,Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,850",50 to 60,600 to 700,Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"5,350",80 to 90,"900 to 1,000",Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"4,700",70 to 80,700 to 800,Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,3,"8,000",130 to 140,"1,400 to 1,500",Aug-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,800",50 to 60,600 to 700,Aug-26
CRAIG PLACE,CRAIG ROAD,2,Non-Landed Properties,1,"4,300",50 to 60,500 to 600,Aug-26
CRAIG PLACE,CRAIG ROAD,2,Non-Landed Properties,1,"4,200",50 to 60,500 to 600,Aug-26
CRAIG PLACE,CRAIG ROAD,2,Non-Landed Properties,1,"3,850",50 to 60,500 to 600,Aug-26
ONZE @ TANJONG PAGAR,KEE SENG STREET,2,Non-Landed Properties,1,"3,850",40 to 50,500 to 600,Aug-26
ONZE @ TANJONG PAGAR,KEE SENG STREET,2,Non-Landed Properties,1,"3,700",40 to 50,500 to 600,Aug-26
ONZE @ TANJONG PAGAR,KEE SENG STREET,2,Non-Landed Properties,1,"3,800",50 to 60,500 to 600,Aug-26
INTERNATIONAL PLAZA,ANSON ROAD,2,Non-Landed Properties,NA,"4,100",70 to 80,800 to 900,Aug-26
INTERNATIONAL PLAZA,ANSON ROAD,2,Non-Landed Properties,NA,"3,800",70 to 80,800 to 900,Aug-26
INTERNATIONAL PLAZA,ANSON ROAD,2,Non-Landed Properties,NA,"5,000",130 to 140,"1,400 to 1,500",Aug-26
INTERNATIONAL PLAZA,ANSON ROAD,2,Non-Landed Properties,NA,"4,400",90 to 100,"1,000 to 1,100",Aug-26
INTERNATIONAL PLAZA,ANSON ROAD,2,Non-Landed Properties,NA,"5,700",130 to 140,"1,400 to 1,500",Aug-26
NON-LANDED HOUSING DEVELOPMENT,LIM TECK KIM ROAD,2,Non-Landed Properties,NA,"4,500",80 to 90,"900 to 1,000",Aug-26
DORSETT RESIDENCES,NEW BRIDGE ROAD,2,Non-Landed Properties,2,"4,675",90 to 100,"1,000 to 1,100",Aug-26
DORSETT RESIDENCES,NEW BRIDGE ROAD,2,Non-Landed Properties,2,"5,300",60 to 70,600 to 700,Aug-26
NON-LANDED HOUSING DEVELOPMENT,HOE CHIANG ROAD,2,Non-Landed Properties,NA,"4,250",80 to 90,"900 to 1,000",Aug-26
NON-LANDED HOUSING DEVELOPMENT,HOE CHIANG ROAD,2,Non-Landed Properties,NA,"4,050",80 to 90,"900 to 1,000",Aug-26
THE BEACON,CANTONMENT ROAD,2,Non-Landed Properties,2,"4,900",80 to 90,"900 to 1,000",Aug-26
THE BEACON,CANTONMENT ROAD,2,Non-Landed Properties,2,"4,600",70 to 80,800 to 900,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,400",40 to 50,500 to 600,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,400",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,300",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,500",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,500",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,600",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,500",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,350",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"3,200",50 to 60,600 to 700,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,300",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,150",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"4,000",60 to 70,700 to 800,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,250",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,100",30 to 40,300 to 400,Aug-26
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,400",30 to 40,300 to 400,Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,1,"4,700",50 to 60,600 to 700,Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,2,"6,600",90 to 100,"900 to 1,000",Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,2,"7,300",90 to 100,"1,000 to 1,100",Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,2,"6,100",70 to 80,800 to 900,Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,1,"5,400",70 to 80,800 to 900,Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,1,"4,600",40 to 50,500 to 600,Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,1,"4,600",50 to 60,600 to 700,Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,1,"5,898",70 to 80,800 to 900,Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,2,"7,600",100 to 110,"1,100 to 1,200",Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,1,"4,400",50 to 60,500 to 600,Aug-26
ALTEZ,ENGGOR STREET,2,Non-Landed Properties,1,"4,500",40 to 50,500 to 600,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"4,300",70 to 80,800 to 900,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,3,"4,700",70 to 80,700 to 800,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"4,250",50 to 60,500 to 600,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,250",40 to 50,400 to 500,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,3,"4,750",60 to 70,700 to 800,Aug-26
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"4,300",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,800",70 to 80,700 to 800,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,250",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,100",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,2,"6,600",100 to 110,"1,100 to 1,200",Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,600",70 to 80,700 to 800,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"3,900",60 to 70,600 to 700,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,2,"6,100",80 to 90,"900 to 1,000",Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,500",60 to 70,600 to 700,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,100",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,500",60 to 70,600 to 700,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"3,950",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,000",60 to 70,600 to 700,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"3,950",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,150",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,2,"6,000",80 to 90,"900 to 1,000",Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,300",70 to 80,700 to 800,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,2,"5,500",80 to 90,"900 to 1,000",Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,2,"5,800",80 to 90,"900 to 1,000",Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,400",70 to 80,700 to 800,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,500",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,2,"7,300",100 to 110,"1,100 to 1,200",Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,2,"5,400",80 to 90,"900 to 1,000",Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,2,"5,600",80 to 90,"900 to 1,000",Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,800",60 to 70,600 to 700,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"4,100",60 to 70,600 to 700,Aug-26
ICON,GOPENG STREET,2,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,1,"4,350",50 to 60,600 to 700,Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"6,700",80 to 90,"900 to 1,000",Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"6,500",80 to 90,"900 to 1,000",Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,1,"4,800",50 to 60,600 to 700,Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,1,"4,400",50 to 60,600 to 700,Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,1,"4,600",50 to 60,600 to 700,Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,1,"4,500",50 to 60,500 to 600,Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"6,400",80 to 90,"900 to 1,000",Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,1,"4,200",50 to 60,500 to 600,Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,1,"4,800",50 to 60,500 to 600,Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,1,"4,600",50 to 60,500 to 600,Aug-26
76 SHENTON,SHENTON WAY,2,Non-Landed Properties,1,"5,000",50 to 60,500 to 600,Aug-26
LUMIERE,MISTRI ROAD,2,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Aug-26
LUMIERE,MISTRI ROAD,2,Non-Landed Properties,2,"5,500",80 to 90,"900 to 1,000",Aug-26
LUMIERE,MISTRI ROAD,2,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Aug-26
LUMIERE,MISTRI ROAD,2,Non-Landed Properties,NA,"2,900",40 to 50,400 to 500,Aug-26
LUMIERE,MISTRI ROAD,2,Non-Landed Properties,1,"4,300",50 to 60,600 to 700,Aug-26
LUMIERE,MISTRI ROAD,2,Non-Landed Properties,NA,"3,100",40 to 50,400 to 500,Aug-26
LUMIERE,MISTRI ROAD,2,Non-Landed Properties,NA,"3,200",40 to 50,500 to 600,Aug-26
LUMIERE,MISTRI ROAD,2,Non-Landed Properties,1,"3,800",50 to 60,600 to 700,Aug-26
THE ARRIS,YAN KIT ROAD,2,Non-Landed Properties,2,"6,350",90 to 100,"900 to 1,000",Aug-26
SKY EVERTON,EVERTON ROAD,2,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Aug-26
SKY EVERTON,EVERTON ROAD,2,Non-Landed Properties,1,"3,900",40 to 50,400 to 500,Aug-26
SKY EVERTON,EVERTON ROAD,2,Non-Landed Properties,2,"4,800",50 to 60,600 to 700,Aug-26
SKY EVERTON,EVERTON ROAD,2,Non-Landed Properties,2,"4,800",50 to 60,600 to 700,Aug-26
SKY EVERTON,EVERTON ROAD,2,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Aug-26
SKY EVERTON,EVERTON ROAD,2,Non-Landed Properties,4,"8,700",120 to 130,"1,300 to 1,400",Aug-26
SKY EVERTON,EVERTON ROAD,2,Non-Landed Properties,2,"5,200",50 to 60,600 to 700,Aug-26
SKY EVERTON,EVERTON ROAD,2,Non-Landed Properties,2,"5,000",70 to 80,800 to 900,Aug-26
SKY EVERTON,EVERTON ROAD,2,Non-Landed Properties,1,"4,100",40 to 50,500 to 600,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,NA,"3,550",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,NA,"3,500",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,3,"8,500",90 to 100,"1,000 to 1,100",Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,NA,"3,700",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,1,"3,500",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,NA,"3,400",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,2,"5,000",60 to 70,600 to 700,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,NA,"3,550",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,2,"5,200",60 to 70,600 to 700,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,1,"3,600",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,NA,"3,400",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,2,"5,000",60 to 70,600 to 700,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,2,"5,000",60 to 70,600 to 700,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,1,"3,500",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,2,"5,550",60 to 70,600 to 700,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,NA,"3,300",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,1,"4,000",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,1,"3,600",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,NA,"3,500",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,1,"3,800",30 to 40,300 to 400,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,2,"5,500",60 to 70,600 to 700,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,2,"5,100",60 to 70,600 to 700,Aug-26
SKYSUITES@ANSON,ENGGOR STREET,2,Non-Landed Properties,2,"5,600",60 to 70,600 to 700,Aug-26
EON SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"5,300",90 to 100,"1,000 to 1,100",Aug-26
EON SHENTON,SHENTON WAY,2,Non-Landed Properties,3,"5,500",60 to 70,700 to 800,Aug-26
EON SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"5,400",50 to 60,600 to 700,Aug-26
EON SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"3,700",50 to 60,500 to 600,Aug-26
EON SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"5,100",40 to 50,500 to 600,Aug-26
EON SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"5,200",90 to 100,"1,000 to 1,100",Aug-26
EON SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"4,600",50 to 60,600 to 700,Aug-26
EON SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"4,400",50 to 60,500 to 600,Aug-26
EON SHENTON,SHENTON WAY,2,Non-Landed Properties,2,"5,000",60 to 70,600 to 700,Aug-26
TANJONG PAGAR COMPLEX,KEPPEL ROAD,2,Non-Landed Properties,2,"1,048",60 to 70,600 to 700,Aug-26
TANJONG PAGAR COMPLEX,KEPPEL ROAD,2,Non-Landed Properties,2,"2,096",60 to 70,600 to 700,Aug-26
WALLICH RESIDENCE,WALLICH STREET,2,Non-Landed Properties,3,"16,000",150 to 160,"1,700 to 1,800",Jul-26
WALLICH RESIDENCE,WALLICH STREET,2,Non-Landed Properties,3,"11,000",100 to 110,"1,000 to 1,100",Jul-26
NON-LANDED HOUSING DEVELOPMENT,EVERTON ROAD,2,Non-Landed Properties,NA,"6,200",90 to 100,"900 to 1,000",Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"6,300",70 to 80,800 to 900,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"6,200",80 to 90,800 to 900,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,1,"4,800",40 to 50,400 to 500,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"6,000",70 to 80,800 to 900,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"5,400",70 to 80,800 to 900,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,1,"4,600",40 to 50,400 to 500,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,1,"4,400",40 to 50,400 to 500,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"6,000",70 to 80,800 to 900,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"5,700",70 to 80,800 to 900,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,1,"4,600",40 to 50,400 to 500,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"5,280",70 to 80,800 to 900,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"5,700",60 to 70,700 to 800,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"6,100",70 to 80,800 to 900,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"5,800",60 to 70,700 to 800,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"5,800",60 to 70,700 to 800,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,3,"8,900",130 to 140,"1,400 to 1,500",Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"5,200",60 to 70,600 to 700,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"7,500",80 to 90,800 to 900,Jul-26
ONE BERNAM,BERNAM STREET,2,Non-Landed Properties,2,"5,750",70 to 80,800 to 900,Jul-26
SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,NA,"3,600",70 to 80,800 to 900,Jul-26
SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,NA,"3,400",110 to 120,"1,200 to 1,300",Jul-26
SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,NA,"4,200",110 to 120,"1,200 to 1,300",Jul-26
SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,NA,"4,200",110 to 120,"1,200 to 1,300",Jul-26
SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,NA,"5,000",110 to 120,"1,200 to 1,300",Jul-26
SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,NA,"4,700",110 to 120,"1,200 to 1,300",Jul-26
SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,NA,"6,000",110 to 120,"1,200 to 1,300",Jul-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,3,"7,750",130 to 140,"1,400 to 1,500",Jul-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Jul-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"4,900",70 to 80,700 to 800,Jul-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Jul-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"4,400",50 to 60,600 to 700,Jul-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,800",50 to 60,500 to 600,Jul-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,2,"5,400",80 to 90,"900 to 1,000",Jul-26
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,2,Non-Landed Properties,1,"3,900",50 to 60,600 to 700,Jul-26
