Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
RIVERSAILS,UPPER SERANGOON CRESCENT,19,Non-Landed Properties,2,"3,650",80 to 90,"900 to 1,000",Apr-26
RIVERFRONT RESIDENCES,HOUGANG AVENUE 7,19,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-26
RESIDENCES BOTANIQUE,YIO CHU KANG ROAD,19,Non-Landed Properties,3,"4,650",100 to 110,"1,100 to 1,200",Apr-26
THE GARDEN RESIDENCES,SERANGOON NORTH VIEW,19,Non-Landed Properties,1,"2,950",40 to 50,400 to 500,Apr-26
RIVERSAILS,UPPER SERANGOON CRESCENT,19,Non-Landed Properties,3,"4,400",160 to 170,"1,800 to 1,900",Apr-26
THE SCALA,SERANGOON AVENUE 3,19,Non-Landed Properties,3,"5,600",90 to 100,"1,000 to 1,100",Apr-26
RIVERFRONT RESIDENCES,HOUGANG AVENUE 7,19,Non-Landed Properties,1,"2,900",40 to 50,500 to 600,Apr-26
THE FLORENCE RESIDENCES,HOUGANG AVENUE 2,19,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Apr-26
YIKAI COURT,UPPER PAYA LEBAR ROAD,19,Non-Landed Properties,NA,"4,900",120 to 130,"1,300 to 1,400",Apr-26
LA FIESTA,SENGKANG SQUARE,19,Non-Landed Properties,3,"4,250",80 to 90,800 to 900,Apr-26
RIVERSAILS,UPPER SERANGOON CRESCENT,19,Non-Landed Properties,3,"4,200",100 to 110,"1,100 to 1,200",Apr-26
THE FLORENCE RESIDENCES,HOUGANG AVENUE 2,19,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Apr-26
RIVER ISLES,EDGEDALE PLAINS,19,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Apr-26
MIDTOWN RESIDENCES,UPPER SERANGOON ROAD,19,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
PARC VERA,HOUGANG STREET 32,19,Non-Landed Properties,4,"5,800",170 to 180,"1,800 to 1,900",Apr-26
RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,19,Non-Landed Properties,4,"4,200",130 to 140,"1,400 to 1,500",Apr-26
FLO RESIDENCE,PUNGGOL FIELD WALK,19,Non-Landed Properties,3,"4,600",90 to 100,"1,000 to 1,100",Apr-26
THE QUARTZ,COMPASSVALE BOW,19,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Apr-26
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
THE TEMBUSU,TAMPINES ROAD,19,Non-Landed Properties,3,"4,550",90 to 100,"1,000 to 1,100",Apr-26
LA FIESTA,SENGKANG SQUARE,19,Non-Landed Properties,3,"4,500",90 to 100,"1,000 to 1,100",Apr-26
THE FLORENCE RESIDENCES,HOUGANG AVENUE 2,19,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Apr-26
JANSEN SPRING,JANSEN ROAD,19,Non-Landed Properties,2,"4,300",110 to 120,"1,200 to 1,300",Apr-26
A TREASURE TROVE,PUNGGOL WALK,19,Non-Landed Properties,3,"4,200",90 to 100,"1,000 to 1,100",Apr-26
AFFINITY AT SERANGOON,SERANGOON NORTH AVENUE 1,19,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-26
FOREST WOODS,LORONG LEW LIAN,19,Non-Landed Properties,2,"3,650",50 to 60,600 to 700,Apr-26
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-Landed Properties,2,"4,300",80 to 90,"900 to 1,000",Apr-26
THE LUXURIE,COMPASSVALE ROAD,19,Non-Landed Properties,2,"3,550",70 to 80,700 to 800,Apr-26
FLO RESIDENCE,PUNGGOL FIELD WALK,19,Non-Landed Properties,3,"4,300",80 to 90,"900 to 1,000",Apr-26
SUITES @ PAYA LEBAR,UPPER PAYA LEBAR ROAD,19,Non-Landed Properties,NA,"2,550",40 to 50,400 to 500,Apr-26
RIVER ISLES,EDGEDALE PLAINS,19,Non-Landed Properties,2,"3,750",70 to 80,700 to 800,Apr-26
RIVERFRONT RESIDENCES,HOUGANG AVENUE 7,19,Non-Landed Properties,1,"2,799",40 to 50,400 to 500,Apr-26
THE FLORENCE RESIDENCES,HOUGANG AVENUE 2,19,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Apr-26
ISUITES @ PALM,GLASGOW ROAD,19,Non-Landed Properties,1,"2,400",40 to 50,400 to 500,Apr-26
AFFINITY AT SERANGOON,SERANGOON NORTH AVENUE 1,19,Non-Landed Properties,1,"2,900",50 to 60,500 to 600,Apr-26
WATERTOWN,PUNGGOL CENTRAL,19,Non-Landed Properties,NA,"2,800",50 to 60,600 to 700,Apr-26
THE LUXURIE,COMPASSVALE ROAD,19,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Apr-26
WATERTOWN,PUNGGOL CENTRAL,19,Non-Landed Properties,1,"3,000",50 to 60,500 to 600,Apr-26
THE FLORENCE RESIDENCES,HOUGANG AVENUE 2,19,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Apr-26
BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,19,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Apr-26
THE MINTON,HOUGANG STREET 11,19,Non-Landed Properties,2,"3,900",90 to 100,"900 to 1,000",Apr-26
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-Landed Properties,1,"2,730",40 to 50,400 to 500,Apr-26
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
AMARANDA GARDENS,SERANGOON AVENUE 3,19,Non-Landed Properties,2,"4,000",90 to 100,"900 to 1,000",Apr-26
PARK RESIDENCES KOVAN,UPPER SERANGOON ROAD,19,Non-Landed Properties,1,"2,900",30 to 40,300 to 400,Apr-26
REGENTVILLE,HOUGANG STREET 92,19,Non-Landed Properties,3,"3,850",100 to 110,"1,100 to 1,200",Apr-26
SENGKANG GRAND RESIDENCES,COMPASSVALE BOW,19,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Apr-26
STARS OF KOVAN,UPPER SERANGOON ROAD,19,Non-Landed Properties,2,"4,000",60 to 70,700 to 800,Apr-26
TANGERINE GROVE,PAYA LEBAR CRESCENT,19,Non-Landed Properties,3,"5,000",110 to 120,"1,100 to 1,200",Apr-26
REGENTVILLE,HOUGANG STREET 92,19,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Apr-26
WATERTOWN,PUNGGOL CENTRAL,19,Non-Landed Properties,1,"3,200",40 to 50,500 to 600,Apr-26
AFFINITY AT SERANGOON,SERANGOON NORTH AVENUE 1,19,Non-Landed Properties,3,"4,000",70 to 80,800 to 900,Apr-26
REGENTVILLE,HOUGANG STREET 92,19,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Apr-26
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-Landed Properties,2,"3,250",60 to 70,600 to 700,Apr-26
8 EDEN GROVE,EDEN GROVE,19,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Apr-26
FLO RESIDENCE,PUNGGOL FIELD WALK,19,Non-Landed Properties,3,"4,000",90 to 100,"900 to 1,000",Apr-26
GAMBIR RIDGE,GAMBIR WALK,19,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,Apr-26
RIVERSAILS,UPPER SERANGOON CRESCENT,19,Non-Landed Properties,3,"4,480",110 to 120,"1,100 to 1,200",Apr-26
THE QUARTZ,COMPASSVALE BOW,19,Non-Landed Properties,NA,"4,800",100 to 110,"1,100 to 1,200",Apr-26
THE FLORENCE RESIDENCES,HOUGANG AVENUE 2,19,Non-Landed Properties,2,"3,700",70 to 80,700 to 800,Apr-26
KOVAN REGENCY,KOVAN RISE,19,Non-Landed Properties,3,"4,100",80 to 90,800 to 900,Apr-26
A TREASURE TROVE,PUNGGOL WALK,19,Non-Landed Properties,2,"3,400",70 to 80,700 to 800,Apr-26
AFFINITY AT SERANGOON,SERANGOON NORTH AVENUE 1,19,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Apr-26
STADIA,YIO CHU KANG ROAD,19,Non-Landed Properties,2,"3,900",100 to 110,"1,100 to 1,200",Apr-26
CHILTERN PARK,SERANGOON AVENUE 3,19,Non-Landed Properties,3,"5,000",110 to 120,"1,200 to 1,300",Apr-26
THE TEMBUSU,TAMPINES ROAD,19,Non-Landed Properties,2,"3,600",70 to 80,700 to 800,Apr-26
KENSINGTON SQUARE,JALAN LOKAM,19,Non-Landed Properties,2,"3,200",50 to 60,600 to 700,Apr-26
SENGKANG GRAND RESIDENCES,COMPASSVALE BOW,19,Non-Landed Properties,2,"3,600",60 to 70,600 to 700,Apr-26
THE QUARTZ,COMPASSVALE BOW,19,Non-Landed Properties,3,"4,600",120 to 130,"1,300 to 1,400",Apr-26
THE TEMBUSU,TAMPINES ROAD,19,Non-Landed Properties,3,"5,000",90 to 100,"1,000 to 1,100",Apr-26
STARS OF KOVAN,UPPER SERANGOON ROAD,19,Non-Landed Properties,2,"3,700",60 to 70,700 to 800,Apr-26
WATERTOWN,PUNGGOL CENTRAL,19,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Apr-26
STARS OF KOVAN,UPPER SERANGOON ROAD,19,Non-Landed Properties,3,"4,600",80 to 90,"900 to 1,000",Apr-26
PARC CENTROS,PUNGGOL CENTRAL,19,Non-Landed Properties,4,"5,600",120 to 130,"1,300 to 1,400",Apr-26
AFFINITY AT SERANGOON,SERANGOON NORTH AVENUE 1,19,Non-Landed Properties,2,"3,300",50 to 60,600 to 700,Apr-26
KOVAN ESQUIRE,KOVAN ROAD,19,Non-Landed Properties,3,"3,500",90 to 100,"1,000 to 1,100",Apr-26
PRESTIGE POINT,UPPER PAYA LEBAR ROAD,19,Non-Landed Properties,2,"2,900",40 to 50,400 to 500,Apr-26
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Apr-26
THE GAZANIA,HOW SUN DRIVE,19,Non-Landed Properties,2,"3,700",50 to 60,600 to 700,Apr-26
BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,19,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Apr-26
MIDTOWN RESIDENCES,UPPER SERANGOON ROAD,19,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Apr-26
LA FIESTA,SENGKANG SQUARE,19,Non-Landed Properties,3,"4,100",90 to 100,"1,000 to 1,100",Apr-26
PARC CENTROS,PUNGGOL CENTRAL,19,Non-Landed Properties,2,"3,400",70 to 80,700 to 800,Apr-26
CARDIFF RESIDENCE,CARDIFF GROVE,19,Non-Landed Properties,2,"2,900",50 to 60,600 to 700,Apr-26
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Apr-26
BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,19,Non-Landed Properties,3,"3,500",90 to 100,"1,000 to 1,100",Apr-26
THE SUNSHINE,SUNSHINE TERRACE,19,Non-Landed Properties,3,"4,600",110 to 120,"1,200 to 1,300",Apr-26
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-Landed Properties,3,"3,700",80 to 90,800 to 900,Apr-26
WATERTOWN,PUNGGOL CENTRAL,19,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Apr-26
RIVERFRONT RESIDENCES,HOUGANG AVENUE 7,19,Non-Landed Properties,1,"2,850",40 to 50,500 to 600,Apr-26
SPACE @ KOVAN,YIO CHU KANG ROAD,19,Non-Landed Properties,2,"2,900",50 to 60,500 to 600,Apr-26
RIVER ISLES,EDGEDALE PLAINS,19,Non-Landed Properties,NA,"2,300",40 to 50,400 to 500,Apr-26
THE GARDEN RESIDENCES,SERANGOON NORTH VIEW,19,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Apr-26
THE LUXURIE,COMPASSVALE ROAD,19,Non-Landed Properties,2,"3,300",80 to 90,"900 to 1,000",Apr-26
FOREST WOODS,LORONG LEW LIAN,19,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Apr-26
PARC CENTROS,PUNGGOL CENTRAL,19,Non-Landed Properties,3,"4,900",90 to 100,"900 to 1,000",Apr-26
CHILTERN PARK,SERANGOON AVENUE 3,19,Non-Landed Properties,2,"3,750",80 to 90,"900 to 1,000",Apr-26
RIVERFRONT RESIDENCES,HOUGANG AVENUE 7,19,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-26
THE VUE,UPPER PAYA LEBAR ROAD,19,Non-Landed Properties,1,"2,600",30 to 40,400 to 500,Apr-26
SENGKANG GRAND RESIDENCES,COMPASSVALE BOW,19,Non-Landed Properties,1,"2,900",40 to 50,500 to 600,Apr-26
THE LUXURIE,COMPASSVALE ROAD,19,Non-Landed Properties,2,"3,450",70 to 80,700 to 800,Apr-26
SPAZIO @ KOVAN,UPPER SERANGOON ROAD,19,Non-Landed Properties,2,"3,300",50 to 60,600 to 700,Apr-26
SENGKANG GRAND RESIDENCES,COMPASSVALE BOW,19,Non-Landed Properties,1,"3,100",40 to 50,500 to 600,Apr-26
VIBES@UPPER SERANGOON,UPPER SERANGOON ROAD,19,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Apr-26
THE TEMBUSU,TAMPINES ROAD,19,Non-Landed Properties,2,"3,500",70 to 80,700 to 800,Apr-26
FONTAINE PARRY,POH HUAT ROAD,19,Non-Landed Properties,4,"6,500",190 to 200,"2,100 to 2,200",Apr-26
FOREST WOODS,LORONG LEW LIAN,19,Non-Landed Properties,2,"3,800",50 to 60,600 to 700,Apr-26
THE GARDEN RESIDENCES,SERANGOON NORTH VIEW,19,Non-Landed Properties,3,"4,100",70 to 80,700 to 800,Apr-26
WATERTOWN,PUNGGOL CENTRAL,19,Non-Landed Properties,1,"3,450",50 to 60,500 to 600,Apr-26
RIVERFRONT RESIDENCES,HOUGANG AVENUE 7,19,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-26
REGENTVILLE,HOUGANG STREET 92,19,Non-Landed Properties,3,"4,500",100 to 110,"1,000 to 1,100",Apr-26
PRESTIGE POINT,UPPER PAYA LEBAR ROAD,19,Non-Landed Properties,2,"2,500",70 to 80,700 to 800,Apr-26
LA FIESTA,SENGKANG SQUARE,19,Non-Landed Properties,3,"4,000",70 to 80,800 to 900,Apr-26
RIVER ISLES,EDGEDALE PLAINS,19,Non-Landed Properties,3,"4,200",110 to 120,"1,100 to 1,200",Apr-26
THE LUXURIE,COMPASSVALE ROAD,19,Non-Landed Properties,3,"4,200",90 to 100,"1,000 to 1,100",Apr-26
ROSYTH VILLE,ROSYTH ROAD,19,Non-Landed Properties,3,"4,000",100 to 110,"1,000 to 1,100",Apr-26
SENGKANG GRAND RESIDENCES,COMPASSVALE BOW,19,Non-Landed Properties,1,"3,188",40 to 50,400 to 500,Apr-26
THE QUINN,BARTLEY ROAD,19,Non-Landed Properties,1,"3,000",50 to 60,500 to 600,Apr-26
THE SCALA,SERANGOON AVENUE 3,19,Non-Landed Properties,3,"5,800",90 to 100,"1,000 to 1,100",Apr-26
SIMON PLAZA,KOVAN ROAD,19,Non-Landed Properties,3,"4,800",170 to 180,"1,800 to 1,900",Apr-26
GOLDEN HEIGHTS,SERANGOON AVENUE 3,19,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Apr-26
SENGKANG GRAND RESIDENCES,COMPASSVALE BOW,19,Non-Landed Properties,2,"3,700",60 to 70,600 to 700,Apr-26
WATERTOWN,PUNGGOL CENTRAL,19,Non-Landed Properties,2,"3,200",70 to 80,800 to 900,Apr-26
BOATHOUSE RESIDENCES,UPPER SERANGOON VIEW,19,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Apr-26
RIVERFRONT RESIDENCES,HOUGANG AVENUE 7,19,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-26
NON-LANDED HOUSING DEVELOPMENT,UPPER SERANGOON ROAD,19,Non-Landed Properties,NA,"3,500",80 to 90,"900 to 1,000",Apr-26
ISUITES @ TANI,JALAN TANI,19,Non-Landed Properties,1,"2,500",30 to 40,400 to 500,Apr-26
THE WATERLINE,POH HUAT ROAD WEST,19,Non-Landed Properties,4,"6,800",290 to 300,"3,200 to 3,300",Apr-26
KOVAN RESIDENCES,KOVAN ROAD,19,Non-Landed Properties,3,"5,000",110 to 120,"1,200 to 1,300",Apr-26
ROSYTH VILLE,ROSYTH ROAD,19,Non-Landed Properties,3,"4,200",180 to 190,"2,000 to 2,100",Apr-26
LA FIESTA,SENGKANG SQUARE,19,Non-Landed Properties,2,"3,200",90 to 100,"900 to 1,000",Apr-26
AFFINITY AT SERANGOON,SERANGOON NORTH AVENUE 1,19,Non-Landed Properties,3,"5,200",100 to 110,"1,100 to 1,200",Apr-26
THE FLORENCE RESIDENCES,HOUGANG AVENUE 2,19,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Apr-26
THE GARDEN RESIDENCES,SERANGOON NORTH VIEW,19,Non-Landed Properties,1,"2,700",40 to 50,500 to 600,Apr-26
THE LUXURIE,COMPASSVALE ROAD,19,Non-Landed Properties,3,"4,150",90 to 100,"1,000 to 1,100",Apr-26
REGENTVILLE,HOUGANG STREET 92,19,Non-Landed Properties,3,"4,100",100 to 110,"1,100 to 1,200",Apr-26
THE FLORENCE RESIDENCES,HOUGANG AVENUE 2,19,Non-Landed Properties,3,"4,380",80 to 90,"900 to 1,000",Apr-26
THE LILIUM,HOW SUN ROAD,19,Non-Landed Properties,2,"4,000",60 to 70,700 to 800,Apr-26
RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,19,Non-Landed Properties,3,"3,700",90 to 100,"1,000 to 1,100",Apr-26
57 @ KOVAN,KOVAN ROAD,19,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Apr-26
TRILIVE,TAMPINES ROAD,19,Non-Landed Properties,2,"2,800",50 to 60,500 to 600,Apr-26
THE TEMBUSU,TAMPINES ROAD,19,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Apr-26
SPACE @ KOVAN,YIO CHU KANG ROAD,19,Non-Landed Properties,2,"4,500",100 to 110,"1,100 to 1,200",Apr-26
THE GARDEN RESIDENCES,SERANGOON NORTH VIEW,19,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Apr-26
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-Landed Properties,2,"3,400",70 to 80,800 to 900,Apr-26
THE FLORENCE RESIDENCES,HOUGANG AVENUE 2,19,Non-Landed Properties,1,"2,950",40 to 50,400 to 500,Apr-26
WATERTOWN,PUNGGOL CENTRAL,19,Non-Landed Properties,3,"5,900",110 to 120,"1,200 to 1,300",Apr-26
WATERTOWN,PUNGGOL CENTRAL,19,Non-Landed Properties,2,"4,750",80 to 90,"900 to 1,000",Apr-26
RIVER ISLES,EDGEDALE PLAINS,19,Non-Landed Properties,NA,"2,500",40 to 50,400 to 500,Apr-26
KINGSFORD WATERBAY,UPPER SERANGOON VIEW,19,Non-Landed Properties,2,"3,200",60 to 70,600 to 700,Apr-26
THE GARDEN RESIDENCES,SERANGOON NORTH VIEW,19,Non-Landed Properties,3,"4,000",70 to 80,700 to 800,Apr-26
SENGKANG GRAND RESIDENCES,COMPASSVALE BOW,19,Non-Landed Properties,2,"4,000",70 to 80,700 to 800,Apr-26
FLO RESIDENCE,PUNGGOL FIELD WALK,19,Non-Landed Properties,3,"4,300",90 to 100,"1,000 to 1,100",Apr-26
SENGKANG GRAND RESIDENCES,COMPASSVALE BOW,19,Non-Landed Properties,2,"3,850",70 to 80,700 to 800,Apr-26
A TREASURE TROVE,PUNGGOL WALK,19,Non-Landed Properties,3,"4,800",110 to 120,"1,200 to 1,300",Apr-26
SENGKANG GRAND RESIDENCES,COMPASSVALE BOW,19,Non-Landed Properties,2,"4,200",70 to 80,700 to 800,Apr-26
WATERTOWN,PUNGGOL CENTRAL,19,Non-Landed Properties,1,"3,225",50 to 60,500 to 600,Apr-26
SUITES @ PAYA LEBAR,UPPER PAYA LEBAR ROAD,19,Non-Landed Properties,1,"2,700",30 to 40,400 to 500,Apr-26
PARC CENTROS,PUNGGOL CENTRAL,19,Non-Landed Properties,2,"3,650",70 to 80,700 to 800,Apr-26
RIVERFRONT RESIDENCES,HOUGANG AVENUE 7,19,Non-Landed Properties,1,"3,500",50 to 60,600 to 700,Apr-26
LA FIESTA,SENGKANG SQUARE,19,Non-Landed Properties,2,"3,500",70 to 80,700 to 800,Apr-26
MIDTOWN RESIDENCES,UPPER SERANGOON ROAD,19,Non-Landed Properties,2,"3,200",60 to 70,600 to 700,Apr-26
THE CHUAN,LORONG CHUAN,19,Non-Landed Properties,3,"6,250",120 to 130,"1,300 to 1,400",Apr-26
HOUGANG GREEN,BUANGKOK GREEN,19,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Apr-26
THE FLORENCE RESIDENCES,HOUGANG AVENUE 2,19,Non-Landed Properties,1,"2,900",40 to 50,500 to 600,Apr-26
THE SCALA,SERANGOON AVENUE 3,19,Non-Landed Properties,2,"4,300",80 to 90,"900 to 1,000",Apr-26
JEWEL @ BUANGKOK,COMPASSVALE BOW,19,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Apr-26
A TREASURE TROVE,PUNGGOL WALK,19,Non-Landed Properties,2,"3,700",80 to 90,"900 to 1,000",Apr-26
CARDIFF RESIDENCE,CARDIFF GROVE,19,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Apr-26
THE BENTLY RESIDENCES@KOVAN,KOVAN ROAD,19,Non-Landed Properties,2,"3,300",50 to 60,500 to 600,Apr-26
