Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,650",50 to 60,500 to 600,Apr-26
FLORIDIAN,BUKIT TIMAH ROAD,21,Non-Landed Properties,4,"9,250",170 to 180,"1,800 to 1,900",Apr-26
NOTTINGHILL SUITES,TOH TUCK ROAD,21,Non-Landed Properties,1,"2,600",30 to 40,300 to 400,Apr-26
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,3,"5,000",130 to 140,"1,400 to 1,500",Apr-26
BINJAI PARK,BINJAI PARK,21,Non-Landed Properties,NA,"3,650",90 to 100,"1,000 to 1,100",Apr-26
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,3,"4,200",130 to 140,"1,300 to 1,400",Apr-26
CAVENDISH PARK,PINE GROVE,21,Non-Landed Properties,2,"3,800",80 to 90,"900 to 1,000",Apr-26
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"7,750",160 to 170,"1,700 to 1,800",Apr-26
SOUTHAVEN II,HINDHEDE WALK,21,Non-Landed Properties,3,"4,800",140 to 150,"1,500 to 1,600",Apr-26
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Apr-26
SYMPHONY HEIGHTS,HUME AVENUE,21,Non-Landed Properties,3,"4,400",110 to 120,"1,200 to 1,300",Apr-26
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,4,"9,500",270 to 280,"2,900 to 3,000",Apr-26
THE HILLFORD,JALAN JURONG KECHIL,21,Non-Landed Properties,1,"2,750",30 to 40,300 to 400,Apr-26
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,4,"8,650",420 to 430,"4,500 to 4,600",Apr-26
SOUTHAVEN I,HINDHEDE WALK,21,Non-Landed Properties,3,"5,000",150 to 160,"1,600 to 1,700",Apr-26
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"5,550",120 to 130,"1,300 to 1,400",Apr-26
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"5,000",100 to 110,"1,000 to 1,100",Apr-26
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,1,"2,600",70 to 80,800 to 900,Apr-26
FLORIDIAN,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,600",80 to 90,"900 to 1,000",Apr-26
TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,21,Non-Landed Properties,4,"7,200",140 to 150,"1,500 to 1,600",Apr-26
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,3,"4,150",100 to 110,"1,100 to 1,200",Apr-26
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"5,400",120 to 130,"1,300 to 1,400",Apr-26
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,2,"3,300",110 to 120,"1,100 to 1,200",Apr-26
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,3,"4,900",150 to 160,"1,600 to 1,700",Apr-26
KI RESIDENCES AT BROOKVALE,BROOKVALE DRIVE,21,Non-Landed Properties,2,"4,300",60 to 70,700 to 800,Apr-26
THE HILLFORD,JALAN JURONG KECHIL,21,Non-Landed Properties,1,"2,800",30 to 40,300 to 400,Apr-26
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"5,500",170 to 180,"1,900 to 2,000",Apr-26
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,1,"3,400",60 to 70,600 to 700,Apr-26
VERDALE,DE SOUZA AVENUE,21,Non-Landed Properties,2,"3,700",60 to 70,700 to 800,Apr-26
THE STERLING,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"7,000",130 to 140,"1,400 to 1,500",Apr-26
KAP RESIDENCES,KING ALBERT PARK,21,Non-Landed Properties,3,"4,700",80 to 90,"900 to 1,000",Apr-26
HUME PARK I,HUME AVENUE,21,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Apr-26
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,4,"5,700",150 to 160,"1,700 to 1,800",Apr-26
KAP RESIDENCES,KING ALBERT PARK,21,Non-Landed Properties,1,"3,200",40 to 50,500 to 600,Apr-26
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,250",80 to 90,800 to 900,Apr-26
LE WOOD,HINDHEDE DRIVE,21,Non-Landed Properties,2,"3,200",90 to 100,"1,000 to 1,100",Apr-26
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,600",50 to 60,500 to 600,Apr-26
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,200",40 to 50,500 to 600,Apr-26
BUKIT REGENCY,UPPER BUKIT TIMAH VIEW,21,Non-Landed Properties,NA,"3,550",90 to 100,"1,000 to 1,100",Apr-26
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,2,"3,750",90 to 100,"1,000 to 1,100",Apr-26
HUME PARK I,HUME AVENUE,21,Non-Landed Properties,3,"4,050",110 to 120,"1,200 to 1,300",Apr-26
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,2,"4,150",100 to 110,"1,000 to 1,100",Apr-26
THE HILLFORD,JALAN JURONG KECHIL,21,Non-Landed Properties,1,"2,700",30 to 40,300 to 400,Apr-26
MAYFAIR MODERN,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,500",40 to 50,500 to 600,Apr-26
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,2,"6,300",160 to 170,"1,700 to 1,800",Apr-26
FLORIDIAN,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Apr-26
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"4,100",120 to 130,"1,300 to 1,400",Apr-26
FORETT@BUKIT TIMAH,TOH TUCK ROAD,21,Non-Landed Properties,2,"4,200",60 to 70,700 to 800,Apr-26
VIEW AT KISMIS,LORONG KISMIS,21,Non-Landed Properties,2,"3,500",50 to 60,600 to 700,Apr-26
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,3,"4,800",100 to 110,"1,100 to 1,200",Apr-26
THE STERLING,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"6,500",130 to 140,"1,400 to 1,500",Apr-26
PANDAN VALLEY,PANDAN VALLEY,21,Non-Landed Properties,3,"7,800",300 to 310,"3,200 to 3,300",Apr-26
SUMMERHILL,HUME AVENUE,21,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Apr-26
BUKIT REGENCY,UPPER BUKIT TIMAH VIEW,21,Non-Landed Properties,NA,"3,600",80 to 90,"900 to 1,000",Apr-26
PARC PALAIS,HUME AVENUE,21,Non-Landed Properties,3,"4,600",120 to 130,"1,300 to 1,400",Apr-26
PARC PALAIS,HUME AVENUE,21,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Apr-26
1 KING ALBERT PARK,KING ALBERT PARK,21,Non-Landed Properties,2,"5,500",130 to 140,"1,400 to 1,500",Apr-26
VERDALE,DE SOUZA AVENUE,21,Non-Landed Properties,2,"3,800",60 to 70,700 to 800,Apr-26
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"4,500",140 to 150,"1,500 to 1,600",Apr-26
ENG KONG GREEN,ENG KONG CRESCENT,21,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Apr-26
PARC PALAIS,HUME AVENUE,21,Non-Landed Properties,2,"3,900",90 to 100,"900 to 1,000",Apr-26
THE HILLSIDE,UPPER BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"5,000",140 to 150,"1,500 to 1,600",Apr-26
CAVENDISH PARK,PINE GROVE,21,Non-Landed Properties,2,"3,800",80 to 90,"900 to 1,000",Apr-26
SPRINGDALE CONDOMINIUM,HINDHEDE WALK,21,Non-Landed Properties,3,"4,200",100 to 110,"1,100 to 1,200",Apr-26
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,3,"4,750",130 to 140,"1,400 to 1,500",Apr-26
MAPLE WOODS,BUKIT TIMAH ROAD,21,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",Apr-26
PARC PALAIS,HUME AVENUE,21,Non-Landed Properties,3,"4,500",120 to 130,"1,300 to 1,400",Apr-26
MAYFAIR MODERN,RIFLE RANGE ROAD,21,Non-Landed Properties,2,"5,000",70 to 80,800 to 900,Apr-26
PARC PALAIS,HUME AVENUE,21,Non-Landed Properties,3,"5,000",130 to 140,"1,400 to 1,500",Apr-26
GRAND CHATEAU,JALAN RAJAWALI,21,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Apr-26
BUKIT REGENCY,UPPER BUKIT TIMAH VIEW,21,Non-Landed Properties,NA,"4,500",120 to 130,"1,300 to 1,400",Apr-26
MAYFAIR GARDENS,RIFLE RANGE ROAD,21,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Apr-26
SYMPHONY HEIGHTS,HUME AVENUE,21,Non-Landed Properties,2,"3,500",90 to 100,"900 to 1,000",Apr-26
HILLVIEW GREEN,HUME AVENUE,21,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Apr-26
CLEMENTI PARK,SUNSET WAY,21,Non-Landed Properties,3,"5,500",180 to 190,"1,900 to 2,000",Apr-26
THE NEXUS,BUKIT TIMAH ROAD,21,Non-Landed Properties,2,"5,000",80 to 90,"900 to 1,000",Apr-26
SIGNATURE PARK,TOH TUCK ROAD,21,Non-Landed Properties,3,"4,600",130 to 140,"1,300 to 1,400",Apr-26
TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,21,Non-Landed Properties,2,"4,200",90 to 100,"900 to 1,000",Apr-26
HUME PARK I,HUME AVENUE,21,Non-Landed Properties,3,"4,300",130 to 140,"1,400 to 1,500",Apr-26
THE RAINTREE,BUKIT DRIVE,21,Non-Landed Properties,3,"5,000",110 to 120,"1,200 to 1,300",Apr-26
