Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"5,000",60 to 70,700 to 800,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"3,900",40 to 50,400 to 500,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,430",50 to 60,600 to 700,Jun-24
BURLINGTON SQUARE,BENCOOLEN STREET,07,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Jun-24
BURLINGTON SQUARE,BENCOOLEN STREET,07,Non-Landed Properties,2,"4,850",80 to 90,"900 to 1,000",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,000",50 to 60,600 to 700,Jun-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,2,"4,100",50 to 60,500 to 600,Jun-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,1,"3,350",40 to 50,400 to 500,Jun-24
SOUTHBANK,NORTH BRIDGE ROAD,07,Non-Landed Properties,2,"5,100",80 to 90,"900 to 1,000",Jun-24
SOUTHBANK,NORTH BRIDGE ROAD,07,Non-Landed Properties,1,"3,500",50 to 60,600 to 700,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"5,450",50 to 60,500 to 600,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,200",40 to 50,500 to 600,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,NA,"3,400",30 to 40,400 to 500,Jun-24
LIANG SEAH PLACE,LIANG SEAH STREET,07,Non-Landed Properties,NA,"4,027",90 to 100,"1,000 to 1,100",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,Jun-24
THE PLAZA,BEACH ROAD,07,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,500",60 to 70,700 to 800,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,300",50 to 60,500 to 600,Jun-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,600",70 to 80,800 to 900,Jun-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,2,"2,900",70 to 80,800 to 900,Jun-24
THE PLAZA,BEACH ROAD,07,Non-Landed Properties,1,"2,950",60 to 70,600 to 700,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,944",40 to 50,400 to 500,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,NA,"4,000",40 to 50,400 to 500,Jun-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,500",40 to 50,500 to 600,Jun-24
THE PLAZA,BEACH ROAD,07,Non-Landed Properties,1,"3,300",60 to 70,700 to 800,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,600",60 to 70,600 to 700,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,NA,"3,500",30 to 40,400 to 500,Jun-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,Jun-24
THE BENCOOLEN,BENCOOLEN STREET,07,Non-Landed Properties,3,"5,800",120 to 130,"1,300 to 1,400",Jun-24
TEXTILE CENTRE,JALAN SULTAN,07,Non-Landed Properties,2,"2,500",80 to 90,800 to 900,Jun-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,2,"2,630",60 to 70,600 to 700,Jun-24
SUNSHINE PLAZA,PRINSEP LINK,07,Non-Landed Properties,2,"4,000",70 to 80,700 to 800,Jun-24
SUNSHINE PLAZA,PRINSEP LINK,07,Non-Landed Properties,2,"4,500",80 to 90,800 to 900,Jun-24
THE BENCOOLEN,BENCOOLEN STREET,07,Non-Landed Properties,2,"4,600",80 to 90,"900 to 1,000",Jun-24
LIANG SEAH PLACE,LIANG SEAH STREET,07,Non-Landed Properties,NA,"3,743",70 to 80,800 to 900,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"6,500",110 to 120,"1,100 to 1,200",Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,500",50 to 60,500 to 600,Jun-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"5,900",100 to 110,"1,100 to 1,200",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"6,800",70 to 80,800 to 900,Jun-24
THE PLAZA,BEACH ROAD,07,Non-Landed Properties,1,"3,100",40 to 50,500 to 600,Jun-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,200",70 to 80,700 to 800,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,3,"12,000",160 to 170,"1,700 to 1,800",Jun-24
THE PLAZA,BEACH ROAD,07,Non-Landed Properties,1,"3,750",60 to 70,700 to 800,Jun-24
SOUTH BEACH RESIDENCES,BEACH ROAD,07,Non-Landed Properties,2,"15,000",140 to 150,"1,500 to 1,600",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,200",60 to 70,600 to 700,Jun-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,800",80 to 90,800 to 900,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"7,250",90 to 100,"1,000 to 1,100",Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"5,000",50 to 60,600 to 700,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Jun-24
SOUTHBANK,NORTH BRIDGE ROAD,07,Non-Landed Properties,1,"3,600",50 to 60,500 to 600,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,957",50 to 60,500 to 600,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,3,"9,000",140 to 150,"1,500 to 1,600",Jun-24
LIANG SEAH PLACE,LIANG SEAH STREET,07,Non-Landed Properties,NA,"3,835",80 to 90,"900 to 1,000",Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,NA,"4,000",30 to 40,400 to 500,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,200",50 to 60,600 to 700,Jun-24
THE PLAZA,BEACH ROAD,07,Non-Landed Properties,2,"3,500",70 to 80,800 to 900,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"5,300",70 to 80,700 to 800,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"5,300",60 to 70,700 to 800,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,NA,"3,500",30 to 40,400 to 500,Jun-24
BURLINGTON SQUARE,BENCOOLEN STREET,07,Non-Landed Properties,2,"5,200",70 to 80,800 to 900,Jun-24
TANQUEELAN SUITES,TAN QUEE LAN STREET,07,Non-Landed Properties,NA,"4,176",70 to 80,700 to 800,Jun-24
TEXTILE CENTRE,JALAN SULTAN,07,Non-Landed Properties,2,"4,300",90 to 100,"1,000 to 1,100",Jun-24
TEXTILE CENTRE,JALAN SULTAN,07,Non-Landed Properties,2,"5,000",80 to 90,"900 to 1,000",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"5,900",90 to 100,"900 to 1,000",Jun-24
BURLINGTON SQUARE,BENCOOLEN STREET,07,Non-Landed Properties,2,"4,688",80 to 90,800 to 900,Jun-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,800",80 to 90,800 to 900,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,500",60 to 70,700 to 800,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,400",60 to 70,600 to 700,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"6,000",70 to 80,800 to 900,Jun-24
LIANG SEAH COURT,LIANG SEAH STREET,07,Non-Landed Properties,NA,"4,400",90 to 100,"1,000 to 1,100",Jun-24
SOUTHBANK,NORTH BRIDGE ROAD,07,Non-Landed Properties,2,"4,800",80 to 90,"900 to 1,000",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"3,100",50 to 60,600 to 700,Jun-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,2,"3,100",60 to 70,600 to 700,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,NA,"3,450",30 to 40,400 to 500,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,4,"11,000",170 to 180,"1,900 to 2,000",Jun-24
THE PLAZA,BEACH ROAD,07,Non-Landed Properties,2,"3,800",70 to 80,800 to 900,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,500",50 to 60,500 to 600,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,550",50 to 60,600 to 700,Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"7,000",100 to 110,"1,100 to 1,200",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"6,400",80 to 90,"900 to 1,000",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,300",50 to 60,500 to 600,Jun-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,300",80 to 90,800 to 900,Jun-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,3,"5,400",80 to 90,"900 to 1,000",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"6,900",90 to 100,"1,000 to 1,100",Jun-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,4,"15,000",360 to 370,"3,900 to 4,000",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,200",60 to 70,700 to 800,Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,3,"4,250",80 to 90,"900 to 1,000",Jun-24
LIANG SEAH COURT,LIANG SEAH STREET,07,Non-Landed Properties,NA,"5,000",90 to 100,"1,000 to 1,100",Jun-24
THE PLAZA,BEACH ROAD,07,Non-Landed Properties,3,"3,100",120 to 130,"1,300 to 1,400",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,4,"12,000",170 to 180,"1,900 to 2,000",Jun-24
BURLINGTON SQUARE,BENCOOLEN STREET,07,Non-Landed Properties,2,"5,200",120 to 130,"1,300 to 1,400",Jun-24
KENG SOON BLDG,PRINSEP STREET,07,Non-Landed Properties,4,"7,700",220 to 230,"2,400 to 2,500",Jun-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,300",60 to 70,600 to 700,Jun-24
SOUTHBANK,NORTH BRIDGE ROAD,07,Non-Landed Properties,2,"5,400",80 to 90,"900 to 1,000",Jun-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"5,800",70 to 80,700 to 800,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,May-24
SUNSHINE PLAZA,PRINSEP LINK,07,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,NA,"3,400",30 to 40,400 to 500,May-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,700",70 to 80,700 to 800,May-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,500",80 to 90,800 to 900,May-24
SUNSHINE PLAZA,PRINSEP LINK,07,Non-Landed Properties,2,"4,500",70 to 80,700 to 800,May-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,4,"15,000",190 to 200,"2,100 to 2,200",May-24
THE BENCOOLEN,BENCOOLEN STREET,07,Non-Landed Properties,2,"4,300",80 to 90,800 to 900,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,900",60 to 70,600 to 700,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,200",40 to 50,500 to 600,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,NA,"4,000",40 to 50,500 to 600,May-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,2,"4,000",50 to 60,500 to 600,May-24
BENCOOLEN HOUSE,BENCOOLEN STREET,07,Non-Landed Properties,3,"5,000",110 to 120,"1,200 to 1,300",May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,000",60 to 70,600 to 700,May-24
SIN THAI HIN BUILDING,PRINSEP STREET,07,Non-Landed Properties,3,"6,200",150 to 160,"1,700 to 1,800",May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,700",50 to 60,500 to 600,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"6,800",70 to 80,700 to 800,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,500",60 to 70,600 to 700,May-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,2,"3,400",60 to 70,600 to 700,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,700",50 to 60,500 to 600,May-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,900",70 to 80,800 to 900,May-24
TEXTILE CENTRE,JALAN SULTAN,07,Non-Landed Properties,2,"3,350",80 to 90,800 to 900,May-24
SOUTHBANK,NORTH BRIDGE ROAD,07,Non-Landed Properties,3,"7,100",120 to 130,"1,300 to 1,400",May-24
BURLINGTON SQUARE,BENCOOLEN STREET,07,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,May-24
TEXTILE CENTRE,JALAN SULTAN,07,Non-Landed Properties,2,"5,300",80 to 90,800 to 900,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,300",50 to 60,600 to 700,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,500",60 to 70,700 to 800,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"6,000",60 to 70,700 to 800,May-24
BURLINGTON SQUARE,BENCOOLEN STREET,07,Non-Landed Properties,4,"11,000",270 to 280,"2,900 to 3,000",May-24
SOUTH BEACH RESIDENCES,BEACH ROAD,07,Non-Landed Properties,2,"11,800",110 to 120,"1,200 to 1,300",May-24
LIANG SEAH PLACE,LIANG SEAH STREET,07,Non-Landed Properties,NA,"2,535",70 to 80,800 to 900,May-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"6,000",100 to 110,"1,100 to 1,200",May-24
SUNSHINE PLAZA,PRINSEP LINK,07,Non-Landed Properties,2,"4,500",80 to 90,"900 to 1,000",May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,000",60 to 70,700 to 800,May-24
BURLINGTON SQUARE,BENCOOLEN STREET,07,Non-Landed Properties,3,"5,500",100 to 110,"1,100 to 1,200",May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"7,600",90 to 100,"1,000 to 1,100",May-24
SOUTH BEACH RESIDENCES,BEACH ROAD,07,Non-Landed Properties,3,"16,000",170 to 180,"1,900 to 2,000",May-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,3,"5,300",80 to 90,"900 to 1,000",May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,300",60 to 70,600 to 700,May-24
THE BENCOOLEN,BENCOOLEN STREET,07,Non-Landed Properties,3,"5,600",90 to 100,"1,000 to 1,100",May-24
THE BENCOOLEN,BENCOOLEN STREET,07,Non-Landed Properties,2,"4,300",80 to 90,800 to 900,May-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,NA,"4,000",30 to 40,400 to 500,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"6,000",70 to 80,700 to 800,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,000",60 to 70,700 to 800,May-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,500",70 to 80,700 to 800,May-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"6,000",100 to 110,"1,000 to 1,100",May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"5,600",70 to 80,800 to 900,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,NA,"3,600",40 to 50,500 to 600,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,NA,"3,500",30 to 40,400 to 500,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,900",60 to 70,600 to 700,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"6,900",80 to 90,"900 to 1,000",May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"3,850",40 to 50,500 to 600,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"6,633",80 to 90,"900 to 1,000",May-24
THE PLAZA,BEACH ROAD,07,Non-Landed Properties,1,"3,800",60 to 70,700 to 800,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"5,800",70 to 80,800 to 900,May-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"5,000",70 to 80,800 to 900,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,3,"9,450",140 to 150,"1,500 to 1,600",May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,NA,"3,800",30 to 40,400 to 500,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,500",50 to 60,500 to 600,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,550",50 to 60,500 to 600,May-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,1,"3,650",40 to 50,400 to 500,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"6,600",70 to 80,800 to 900,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"7,000",90 to 100,"1,000 to 1,100",May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"5,600",70 to 80,800 to 900,May-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,400",70 to 80,800 to 900,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,200",60 to 70,700 to 800,May-24
SOUTH BEACH RESIDENCES,BEACH ROAD,07,Non-Landed Properties,2,"8,500",110 to 120,"1,200 to 1,300",May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,200",50 to 60,500 to 600,May-24
TEXTILE CENTRE,JALAN SULTAN,07,Non-Landed Properties,2,"3,100",80 to 90,800 to 900,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,300",60 to 70,600 to 700,May-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,NA,"3,300",30 to 40,400 to 500,May-24
THE BENCOOLEN,BENCOOLEN STREET,07,Non-Landed Properties,2,"4,900",70 to 80,800 to 900,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,400",50 to 60,600 to 700,May-24
SOUTH BEACH RESIDENCES,BEACH ROAD,07,Non-Landed Properties,2,"10,800",120 to 130,"1,300 to 1,400",May-24
CITY GATE,BEACH ROAD,07,Non-Landed Properties,2,"2,800",70 to 80,800 to 900,May-24
SOUTHBANK,NORTH BRIDGE ROAD,07,Non-Landed Properties,1,"3,800",50 to 60,500 to 600,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,800",60 to 70,600 to 700,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,250",50 to 60,500 to 600,May-24
BURLINGTON SQUARE,BENCOOLEN STREET,07,Non-Landed Properties,2,"4,000",80 to 90,800 to 900,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,100",60 to 70,700 to 800,May-24
SIN THAI HIN BUILDING,PRINSEP STREET,07,Non-Landed Properties,4,"11,300",380 to 390,"4,100 to 4,200",May-24
TANQUEELAN SUITES,TAN QUEE LAN STREET,07,Non-Landed Properties,NA,"4,000",60 to 70,700 to 800,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,900",50 to 60,600 to 700,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,NA,"3,500",30 to 40,400 to 500,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,200",40 to 50,500 to 600,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"5,250",60 to 70,700 to 800,May-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,800",70 to 80,800 to 900,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,800",60 to 70,600 to 700,May-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,3,"9,300",140 to 150,"1,500 to 1,600",May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,NA,"3,200",30 to 40,400 to 500,May-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"5,700",50 to 60,600 to 700,Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,050",60 to 70,600 to 700,Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"5,000",50 to 60,500 to 600,Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,400",40 to 50,500 to 600,Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,400",40 to 50,500 to 600,Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"7,000",110 to 120,"1,100 to 1,200",Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"3,600",40 to 50,500 to 600,Apr-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"4,400",70 to 80,800 to 900,Apr-24
SOUTH BEACH RESIDENCES,BEACH ROAD,07,Non-Landed Properties,4,"35,000",240 to 250,"2,600 to 2,700",Apr-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"6,400",100 to 110,"1,100 to 1,200",Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"3,900",40 to 50,400 to 500,Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,050",40 to 50,500 to 600,Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,500",40 to 50,400 to 500,Apr-24
THE BENCOOLEN,BENCOOLEN STREET,07,Non-Landed Properties,2,"5,000",110 to 120,"1,200 to 1,300",Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"7,000",90 to 100,"1,000 to 1,100",Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,200",60 to 70,600 to 700,Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,400",50 to 60,500 to 600,Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"7,500",80 to 90,"900 to 1,000",Apr-24
SUNSHINE PLAZA,PRINSEP LINK,07,Non-Landed Properties,2,"4,350",80 to 90,"900 to 1,000",Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"4,500",40 to 50,500 to 600,Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"3,900",40 to 50,500 to 600,Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"3,900",40 to 50,500 to 600,Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,1,"3,800",40 to 50,500 to 600,Apr-24
THE M,MIDDLE ROAD,07,Non-Landed Properties,2,"4,100",50 to 60,500 to 600,Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"6,000",70 to 80,800 to 900,Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"4,800",60 to 70,600 to 700,Apr-24
CONCOURSE SKYLINE,BEACH ROAD,07,Non-Landed Properties,1,"7,000",100 to 110,"1,100 to 1,200",Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"5,000",60 to 70,700 to 800,Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,2,"7,050",70 to 80,800 to 900,Apr-24
HERITAGE PLACE,TAN QUEE LAN STREET,07,Non-Landed Properties,NA,"6,000",140 to 150,"1,500 to 1,600",Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,NA,"3,900",30 to 40,400 to 500,Apr-24
SOUTH BEACH RESIDENCES,BEACH ROAD,07,Non-Landed Properties,2,"8,800",110 to 120,"1,200 to 1,300",Apr-24
DUO RESIDENCES,FRASER STREET,07,Non-Landed Properties,1,"3,800",60 to 70,600 to 700,Apr-24
