Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
ALEX RESIDENCES,ALEXANDRA VIEW,03,Non-Landed Properties,3,"6,000",80 to 90,"900 to 1,000",Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,2,"4,400",60 to 70,600 to 700,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,1,"3,900",40 to 50,400 to 500,Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,1,"3,425",40 to 50,400 to 500,Jun-24
TIONG BAHRU ESTATE,GUAN CHUAN STREET,03,Non-Landed Properties,NA,"5,500",80 to 90,800 to 900,Jun-24
RIVIERE,JIAK KIM STREET,03,Non-Landed Properties,3,"8,600",100 to 110,"1,100 to 1,200",Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,1,"3,600",40 to 50,500 to 600,Jun-24
ALEX RESIDENCES,ALEXANDRA VIEW,03,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"4,300",60 to 70,600 to 700,Jun-24
ARTRA,ALEXANDRA VIEW,03,Non-Landed Properties,2,"6,500",70 to 80,800 to 900,Jun-24
THE ANCHORAGE,ALEXANDRA ROAD,03,Non-Landed Properties,1,"3,700",80 to 90,800 to 900,Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,3,"7,300",90 to 100,"1,000 to 1,100",Jun-24
RIVER PLACE,HAVELOCK ROAD,03,Non-Landed Properties,1,"3,500",60 to 70,700 to 800,Jun-24
RIVIERE,JIAK KIM STREET,03,Non-Landed Properties,2,"6,600",70 to 80,800 to 900,Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,1,"3,100",70 to 80,800 to 900,Jun-24
MERAPRIME,JALAN BUKIT HO SWEE,03,Non-Landed Properties,4,"7,800",120 to 130,"1,300 to 1,400",Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,2,"4,500",60 to 70,700 to 800,Jun-24
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-Landed Properties,3,"8,000",130 to 140,"1,400 to 1,500",Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,3,"5,700",80 to 90,800 to 900,Jun-24
THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,03,Non-Landed Properties,3,"7,350",130 to 140,"1,300 to 1,400",Jun-24
THE ANCHORAGE,ALEXANDRA ROAD,03,Non-Landed Properties,3,"6,500",170 to 180,"1,800 to 1,900",Jun-24
MARGARET VILLE,MARGARET DRIVE,03,Non-Landed Properties,2,"4,100",60 to 70,600 to 700,Jun-24
ALEX RESIDENCES,ALEXANDRA VIEW,03,Non-Landed Properties,3,"4,300",80 to 90,800 to 900,Jun-24
ALEX RESIDENCES,ALEXANDRA VIEW,03,Non-Landed Properties,3,"5,100",80 to 90,800 to 900,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"4,200",50 to 60,600 to 700,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"4,600",50 to 60,600 to 700,Jun-24
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-Landed Properties,2,"5,700",90 to 100,"1,000 to 1,100",Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"5,500",60 to 70,600 to 700,Jun-24
TWIN REGENCY,KIM TIAN ROAD,03,Non-Landed Properties,3,"6,300",110 to 120,"1,200 to 1,300",Jun-24
TIONG BAHRU ESTATE,ENG HOON STREET,03,Non-Landed Properties,NA,"5,700",90 to 100,"900 to 1,000",Jun-24
MARGARET VILLE,MARGARET DRIVE,03,Non-Landed Properties,2,"4,200",60 to 70,600 to 700,Jun-24
THE CREST,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Jun-24
RIVIERE,JIAK KIM STREET,03,Non-Landed Properties,2,"7,400",70 to 80,800 to 900,Jun-24
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-Landed Properties,1,"4,000",40 to 50,500 to 600,Jun-24
THE REGENCY AT TIONG BAHRU,CHAY YAN STREET,03,Non-Landed Properties,3,"7,200",110 to 120,"1,200 to 1,300",Jun-24
RIVER PLACE,HAVELOCK ROAD,03,Non-Landed Properties,3,"6,200",120 to 130,"1,300 to 1,400",Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"4,700",60 to 70,600 to 700,Jun-24
PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,2,"3,950",70 to 80,700 to 800,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,Jun-24
RIVER PLACE,HAVELOCK ROAD,03,Non-Landed Properties,2,"5,000",90 to 100,"1,000 to 1,100",Jun-24
ARTRA,ALEXANDRA VIEW,03,Non-Landed Properties,2,"5,600",70 to 80,800 to 900,Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,2,"4,900",60 to 70,600 to 700,Jun-24
THE ANCHORAGE,ALEXANDRA ROAD,03,Non-Landed Properties,3,"5,450",160 to 170,"1,700 to 1,800",Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"4,800",70 to 80,700 to 800,Jun-24
DOMAIN 21,DELTA ROAD,03,Non-Landed Properties,2,"4,500",80 to 90,800 to 900,Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,2,"4,600",60 to 70,700 to 800,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,2,"4,800",60 to 70,700 to 800,Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,3,"6,000",80 to 90,800 to 900,Jun-24
THE ANCHORAGE,ALEXANDRA ROAD,03,Non-Landed Properties,2,"4,400",100 to 110,"1,100 to 1,200",Jun-24
TIONG BAHRU ESTATE,ENG HOON STREET,03,Non-Landed Properties,NA,"4,380",70 to 80,800 to 900,Jun-24
QUEENS,STIRLING ROAD,03,Non-Landed Properties,3,"6,100",110 to 120,"1,100 to 1,200",Jun-24
ALEX RESIDENCES,ALEXANDRA VIEW,03,Non-Landed Properties,3,"6,500",80 to 90,"900 to 1,000",Jun-24
PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,3,"4,600",90 to 100,"1,000 to 1,100",Jun-24
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-Landed Properties,1,"4,000",40 to 50,500 to 600,Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,2,"5,000",70 to 80,700 to 800,Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,2,"5,000",60 to 70,700 to 800,Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,2,"4,400",60 to 70,700 to 800,Jun-24
CLYDESVIEW,JERVOIS LANE,03,Non-Landed Properties,NA,"7,500",200 to 210,"2,200 to 2,300",Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,2,"4,100",60 to 70,700 to 800,Jun-24
THE ANCHORAGE,ALEXANDRA ROAD,03,Non-Landed Properties,3,"6,100",160 to 170,"1,700 to 1,800",Jun-24
DOMAIN 21,DELTA ROAD,03,Non-Landed Properties,4,"9,800",190 to 200,"2,000 to 2,100",Jun-24
THE REGENCY AT TIONG BAHRU,CHAY YAN STREET,03,Non-Landed Properties,3,"7,000",110 to 120,"1,200 to 1,300",Jun-24
EMERALD PARK,INDUS ROAD,03,Non-Landed Properties,3,"4,300",100 to 110,"1,100 to 1,200",Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,2,"3,800",80 to 90,"900 to 1,000",Jun-24
ARTRA,ALEXANDRA VIEW,03,Non-Landed Properties,3,"7,900",110 to 120,"1,200 to 1,300",Jun-24
ALEX RESIDENCES,ALEXANDRA VIEW,03,Non-Landed Properties,3,"5,000",80 to 90,"900 to 1,000",Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,1,"3,700",40 to 50,500 to 600,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,1,"3,750",40 to 50,400 to 500,Jun-24
PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,2,"6,000",70 to 80,800 to 900,Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,3,"7,000",80 to 90,800 to 900,Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,1,"3,550",40 to 50,500 to 600,Jun-24
CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,03,Non-Landed Properties,3,"5,000",120 to 130,"1,200 to 1,300",Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"5,000",60 to 70,600 to 700,Jun-24
THE ANCHORAGE,ALEXANDRA ROAD,03,Non-Landed Properties,3,"5,300",160 to 170,"1,700 to 1,800",Jun-24
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-Landed Properties,3,"7,300",130 to 140,"1,400 to 1,500",Jun-24
THE CREST,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,2,"5,500",80 to 90,800 to 900,Jun-24
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-Landed Properties,2,"5,300",60 to 70,600 to 700,Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,2,"4,300",60 to 70,600 to 700,Jun-24
PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,2,"5,000",70 to 80,700 to 800,Jun-24
CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,03,Non-Landed Properties,3,"5,500",120 to 130,"1,200 to 1,300",Jun-24
THE ANCHORAGE,ALEXANDRA ROAD,03,Non-Landed Properties,2,"4,200",100 to 110,"1,100 to 1,200",Jun-24
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-Landed Properties,3,"7,000",80 to 90,"900 to 1,000",Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,1,"3,200",50 to 60,500 to 600,Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,1,"3,750",40 to 50,500 to 600,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,1,"3,900",40 to 50,400 to 500,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,3,"7,600",120 to 130,"1,200 to 1,300",Jun-24
TIONG BAHRU ESTATE,TIONG BAHRU ROAD,03,Non-Landed Properties,NA,"6,000",100 to 110,"1,000 to 1,100",Jun-24
THE ANCHORAGE,ALEXANDRA ROAD,03,Non-Landed Properties,3,"6,000",170 to 180,"1,800 to 1,900",Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,2,"4,850",70 to 80,700 to 800,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Jun-24
THE CREST,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,2,"4,300",70 to 80,800 to 900,Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,2,"3,700",50 to 60,500 to 600,Jun-24
ALEX RESIDENCES,ALEXANDRA VIEW,03,Non-Landed Properties,3,"7,300",90 to 100,"1,000 to 1,100",Jun-24
TIONG BAHRU ESTATE,SENG POH ROAD,03,Non-Landed Properties,NA,"6,300",80 to 90,800 to 900,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,3,"5,400",80 to 90,800 to 900,Jun-24
TIONG BAHRU ESTATE,TIONG POH ROAD,03,Non-Landed Properties,NA,"6,850",70 to 80,700 to 800,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"5,000",60 to 70,600 to 700,Jun-24
PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,3,"6,200",80 to 90,"900 to 1,000",Jun-24
ALEX RESIDENCES,ALEXANDRA VIEW,03,Non-Landed Properties,2,"4,450",60 to 70,600 to 700,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,1,"3,350",40 to 50,400 to 500,Jun-24
PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,2,"4,800",70 to 80,700 to 800,Jun-24
ALESSANDREA,ALEXANDRA ROAD,03,Non-Landed Properties,3,"4,650",90 to 100,"1,000 to 1,100",Jun-24
RIVER PLACE,HAVELOCK ROAD,03,Non-Landed Properties,1,"4,100",70 to 80,800 to 900,Jun-24
THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,03,Non-Landed Properties,2,"4,500",70 to 80,700 to 800,Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,3,"6,200",100 to 110,"1,100 to 1,200",Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,2,"3,000",70 to 80,700 to 800,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,1,"2,700",30 to 40,300 to 400,Jun-24
QUEENS,STIRLING ROAD,03,Non-Landed Properties,3,"6,500",110 to 120,"1,100 to 1,200",Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,1,"2,850",40 to 50,400 to 500,Jun-24
TIONG BAHRU ESTATE,MOH GUAN TERRACE,03,Non-Landed Properties,NA,"5,200",90 to 100,"900 to 1,000",Jun-24
DOMAIN 21,DELTA ROAD,03,Non-Landed Properties,3,"6,500",110 to 120,"1,200 to 1,300",Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,2,"3,700",60 to 70,600 to 700,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"4,800",70 to 80,700 to 800,Jun-24
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-Landed Properties,2,"5,200",90 to 100,"1,000 to 1,100",Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,3,"5,500",70 to 80,800 to 900,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,1,"3,150",40 to 50,400 to 500,Jun-24
THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,03,Non-Landed Properties,3,"6,700",160 to 170,"1,700 to 1,800",Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,2,"5,300",60 to 70,600 to 700,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,2,"4,500",70 to 80,700 to 800,Jun-24
THE CREST,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,3,"8,500",140 to 150,"1,500 to 1,600",Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,1,"4,100",40 to 50,500 to 600,Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Jun-24
MARGARET VILLE,MARGARET DRIVE,03,Non-Landed Properties,1,"3,380",40 to 50,400 to 500,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,2,"4,350",50 to 60,600 to 700,Jun-24
RIVER PLACE,HAVELOCK ROAD,03,Non-Landed Properties,2,"5,200",90 to 100,"1,000 to 1,100",Jun-24
NON-LANDED HOUSING DEVELOPMENT,OUTRAM ROAD,03,Non-Landed Properties,NA,"3,400",30 to 40,300 to 400,Jun-24
MARGARET VILLE,MARGARET DRIVE,03,Non-Landed Properties,2,"4,200",60 to 70,600 to 700,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,1,"3,500",40 to 50,500 to 600,Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,2,"4,600",70 to 80,700 to 800,Jun-24
MARGARET VILLE,MARGARET DRIVE,03,Non-Landed Properties,1,"3,380",40 to 50,400 to 500,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"4,000",50 to 60,600 to 700,Jun-24
PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,2,"3,800",70 to 80,800 to 900,Jun-24
QUEENS,STIRLING ROAD,03,Non-Landed Properties,2,"4,300",80 to 90,"900 to 1,000",Jun-24
ARTRA,ALEXANDRA VIEW,03,Non-Landed Properties,2,"5,300",70 to 80,800 to 900,Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,3,"5,250",110 to 120,"1,100 to 1,200",Jun-24
AVENUE SOUTH RESIDENCE,SILAT AVENUE,03,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Jun-24
EMERALD PARK,INDUS ROAD,03,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Jun-24
THE ANCHORAGE,ALEXANDRA ROAD,03,Non-Landed Properties,2,"4,400",100 to 110,"1,100 to 1,200",Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,1,"3,900",40 to 50,500 to 600,Jun-24
RIVER PLACE,HAVELOCK ROAD,03,Non-Landed Properties,1,"4,000",60 to 70,700 to 800,Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,2,"4,750",50 to 60,600 to 700,Jun-24
TIONG BAHRU ESTATE,ENG WATT STREET,03,Non-Landed Properties,NA,"5,600",90 to 100,"1,000 to 1,100",Jun-24
PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,1,"3,050",40 to 50,400 to 500,Jun-24
TANGLIN VIEW,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,2,"5,200",60 to 70,600 to 700,Jun-24
THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,03,Non-Landed Properties,4,"9,900",170 to 180,"1,800 to 1,900",Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,1,"3,608",40 to 50,400 to 500,Jun-24
THE CREST,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,2,"5,200",80 to 90,800 to 900,Jun-24
QUEENS,STIRLING ROAD,03,Non-Landed Properties,3,"5,200",110 to 120,"1,100 to 1,200",Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"4,400",60 to 70,600 to 700,Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Jun-24
QUEENS,STIRLING ROAD,03,Non-Landed Properties,3,"5,500",110 to 120,"1,100 to 1,200",Jun-24
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-Landed Properties,3,"7,500",80 to 90,"900 to 1,000",Jun-24
REGENCY SUITES,KIM TIAN ROAD,03,Non-Landed Properties,2,"5,800",90 to 100,"900 to 1,000",Jun-24
CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,03,Non-Landed Properties,3,"5,600",120 to 130,"1,200 to 1,300",Jun-24
COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,03,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Jun-24
ARTRA,ALEXANDRA VIEW,03,Non-Landed Properties,2,"5,800",70 to 80,700 to 800,Jun-24
ECHELON,ALEXANDRA VIEW,03,Non-Landed Properties,3,"6,000",80 to 90,800 to 900,Jun-24
THE CREST,PRINCE CHARLES CRESCENT,03,Non-Landed Properties,3,"7,300",110 to 120,"1,200 to 1,300",Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,1,"3,000",30 to 40,300 to 400,Jun-24
TIONG BAHRU ESTATE,SENG POH ROAD,03,Non-Landed Properties,NA,"4,380",80 to 90,"900 to 1,000",Jun-24
ALEXIS,ALEXANDRA ROAD,03,Non-Landed Properties,1,"3,300",30 to 40,300 to 400,Jun-24
ARTRA,ALEXANDRA VIEW,03,Non-Landed Properties,2,"5,500",70 to 80,700 to 800,Jun-24
STIRLING RESIDENCES,STIRLING ROAD,03,Non-Landed Properties,2,"4,850",60 to 70,600 to 700,Jun-24
HIGHLINE RESIDENCES,KIM TIAN ROAD,03,Non-Landed Properties,3,"7,000",80 to 90,"900 to 1,000",Jun-24
QUEENS PEAK,DUNDEE ROAD,03,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Jun-24
